Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_184,"The game sometimes forgets the real start of a route and might show it as 'No District'.","Le jeu oublie parfois le début réel d'un itinéraire et peut l'indiquer comme ""Pas de district"".",REPORT_NOTE_184,,
REPORT_NOTE_185,"The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","Les graphiques de Enhanced Outside Connections View sont beaucoup moins utiles, car le temps passe beaucoup plus lentement.",REPORT_NOTE_185,,
REPORT_NOTE_186,"The mod uses an executable to actually draw the map. That executable works on Windows only and requires .NET Framework 4.5.2. This is not updated for the new Sunset Harbor transport lines.","Le mod utilise un exécutable pour générer le plan de la carte. Ce dernier ne fonctionne que sur Windows et nécessite .NET Framework 4.5.2. Ce n'est pas à jour pour les nouvelles lignes de transports Sunset Harbor.",REPORT_NOTE_186,,
REPORT_NOTE_187,"The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","Le mod fonctionne sur Windows, Mac OS et Linux. L'outil indépendant ""Load Order Tool"" inclut est uniquement pour Windows et nécessite une installation .Net supplémentaire. Regardez la page du Workshop pour plus de détails.",REPORT_NOTE_187,,
REPORT_NOTE_188,"The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","Le nombre de CitizenUnits sera augmenté correctement, mais Watch It affiche l'ancien nombre.",REPORT_NOTE_188,,
REPORT_NOTE_189,"The original mod has been updated with a Chinese translation.","Le mod original a été mis à jour avec une traduction chinoise.",REPORT_NOTE_189,,
REPORT_NOTE_190,"The original mod supports the Chinese language.","Le mod original supporte la langue chinoise.",REPORT_NOTE_190,,
REPORT_NOTE_191,"The replaced signals have no light or animation.","Les signaux remplacés n'ont pas de lumière ou d'animation.",REPORT_NOTE_191,,
REPORT_NOTE_192,"The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.","Les sélections de services sur le panneau de sélection des services de santé sont affichées trop bas, ce qui rend le clic difficile, voire impossible.",REPORT_NOTE_192,,
REPORT_NOTE_193,"The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","La touche Tab utilisée par ce mod rentre en conflit avec plusieurs autres mods. Changer soit de mod première personne, soit de touche dans le fichier xml (voir les commentaires du Workshop).",REPORT_NOTE_193,,
REPORT_NOTE_194,"The textures from Theme Decals will probably not match the mixed theme.","Les textures de Theme Decals ne correspondront probablement pas au thème mélangé.",REPORT_NOTE_194,,
REPORT_NOTE_195,"The toolbar won't display correctly with Ploppable RICO.","La barre d'outil n'apparaîtra pas correctement avec Ploppable RICO.",REPORT_NOTE_195,,
REPORT_NOTE_196,"The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","La limite de véhicule sera augmentée, mais Wath It montre de façon incorrecte l'ancienne limite.",REPORT_NOTE_196,,
REPORT_NOTE_197,"The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","Les props de véhicules générés par Tree &amp; Vehicle Props Patch auront un effet de lumière indésirable pendant la nuit.",REPORT_NOTE_197,,
REPORT_NOTE_198,"The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","Les props de véhicules générés par Tree &amp; Vehicle Props auront un effet de lumière indésirable pendant la nuit.",REPORT_NOTE_198,,
REPORT_NOTE_199,"The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","La barre de défilement vertical de la barre d'outil ne fonctionne pas très bien avec Find It. Utilisez un autre mod de barre d'outil.",REPORT_NOTE_199,,
REPORT_NOTE_200,"The yellow arrow signals do not operate with TM:PE.","Les flèches jaunes des feux tricolores ne fonctionnent pas avec TM:PE.",REPORT_NOTE_200,,
REPORT_NOTE_201,"There is no need to upgrade pipes if you don't need pipes at all.","Pas besoin d'améliorer les tuyaux si vous n'avez pas besoin de tuyaux du tout.",REPORT_NOTE_201,,
REPORT_NOTE_202,"These mods combined can cause blue holes or lines in the ground.","Ces mods combinés peuvent créer des trous bleus ou des lignes dans le sol.",REPORT_NOTE_202,,
REPORT_NOTE_203,"This a map incorrectly labeled as a mod.","Ceci est une carte incorrectement marquée comme mod.",REPORT_NOTE_203,,
REPORT_NOTE_204,"This breaks maps saved in the map editor.","Ceci casse les cartes enregistrées dans l'éditeur de carte.",REPORT_NOTE_204,,
REPORT_NOTE_205,"This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","Ceci peut être utilisé de manière non commerciale (licence Creative Commons), si vous nommez le créateur et que vous insérez un lien vers son profil YouTube ou SoundCloud.",REPORT_NOTE_205,,
REPORT_NOTE_206,"This can be used on its own, or be disabled and used as 'prop pack' for the BOB or Traffic Light Replacer mod.","Ceci peut être utilisé comme tel, ou être désactivé et utiliser en tant que ""prop pack"" pour le mod BOB ou Traffic Light Replacer.",REPORT_NOTE_206,,
REPORT_NOTE_207,"This causes very long loading times if the Loading Time Fix mod is not used.","Ceci cause des temps de chargement très longs si le mod Loading Time Fix n'est pas utilisé.",REPORT_NOTE_207,,
REPORT_NOTE_208,"This combination might cause a performance decrease (FPS drop).","Cette combinaison peut causer une baisse de performances (chute de FPS).",REPORT_NOTE_208,,
REPORT_NOTE_209,"This does not include itself in the lists. If you only need a list of mods (and not assets and such), look at the bottom of this report.","Ceci ne s'inclut pas dans la liste. Si vous avez uniquement besoin d'une liste de mods (et pas d'assets et autre), regardez en bas de ce rapport.",REPORT_NOTE_209,,
REPORT_NOTE_210,"This does not modify the industrial districts from the Industries DLC. This will significantly increase industrial traffic and may also increase land and noise pollution.","Ceci ne modifie pas les quartiers industriels du DLC Industries. Ceci augmente significativement le trafic industriel et peut aussi augmenter la pollution du sol et sonore.",REPORT_NOTE_210,,
REPORT_NOTE_211,"This does not work on growable buildings. The author classifies this mod as experimental. Crazy changes may affect gameplay.","Ceci ne fonctionne pas sur les bâtiments construits automatiquement par le jeu. L'auteur catégorise le mod comme non finalisé. L'expérience de jeu peut être altérée si des modifications insensées sont effectuées.",REPORT_NOTE_211,,
REPORT_NOTE_212,"This doesn't affect tourists.","Ceci n'affecte pas les touristes.",REPORT_NOTE_212,,
REPORT_NOTE_213,"This has a 'ghost mode' which allows unsubscribing and still keep the game save accessible.","Ceci a un mode ""fantôme"" qui permet de se désabonner tout en pouvant continuer à accéder à la partie.",REPORT_NOTE_213,,
REPORT_NOTE_214,"This is a standard, builtin mod uploaded to the Workshop.","Ceci est un mod standard, inclut dans le jeu, mis sur le Worshop.",REPORT_NOTE_214,,
REPORT_NOTE_215,"This is a unofficial fixed version of the Toggleable Whiteness mod.","Ceci est une version réparée non-officielle du mod Toggleable Whiteness.",REPORT_NOTE_215,,
REPORT_NOTE_216,"This is aimed at asset creators, for testing purposes. This works in the game itself, not in the asset editor.","Ceci est ciblé pour les créateurs de contenus, pour des fins de tests. Ça marche en jeu, mais pas dans l'éditeur d'assets.",REPORT_NOTE_216,,
REPORT_NOTE_217,"This is especially meant for users that manually plop RICO buildings (with Ploppable RICO Revisited)","Ceci est spécialement destiné aux joueurs qui placent manuellement des bâtiments RICO (avec Ploppable RICO Revisited)",REPORT_NOTE_217,,
REPORT_NOTE_218,"This is for testing only and might be removed from the Workshop soon.","Ceci est uniquement pour des tests et pourrait bientôt être retiré du Workshop.",REPORT_NOTE_218,,
REPORT_NOTE_219,"This is just a template for creating custom namelists.","Il s'agit simplement d'un modèle pour créer des listes de noms personnalisées.",REPORT_NOTE_219,,
REPORT_NOTE_220,"This is meant as a one-off fix for cities ruined by sickness. It's recommended to unsubscribe afterwards. This only removes sickness from existing citizens once, a few seconds after game load. It does not prevent new sickness to appear.","Il s'agit d'une solution ponctuelle pour les villes ruinées par la maladie. Il est recommandé de se désabonner par la suite. Cela ne supprime la maladie des citoyens existants qu'une seule fois, quelques secondes après le chargement du jeu. Elle n'empêche pas l'apparition de nouvelles maladies.",REPORT_NOTE_220,,
REPORT_NOTE_221,"This is mostly needed to convert some very old train assets.","Ceci est principalement nécessaire pour convertir certaines ressources de trains très anciennes.",REPORT_NOTE_221,,
REPORT_NOTE_222,"This is no longer needed for any mods, but it might be needed for specific assets.","Ceci n'est plus nécessaire pour aucun mod, mais il pourrait être requis pour des ressources spécifiques.",REPORT_NOTE_222,,
REPORT_NOTE_223,"This is no longer needed since game patch 1.13.","Ceci n'est plus nécessaire depuis la mise à jour du jeu 1.13.",REPORT_NOTE_223,,
REPORT_NOTE_224,"This is only a quick 'proof-of-concept' demo, nothing fancy. Simply disables collision checking.","Ceci est simplement une rapide ""démonstration de faisabilité "", rien d'incroyable. Désactive simplement la vérification des collisions.",REPORT_NOTE_224,,
REPORT_NOTE_225,"This is only needed for custom networks that require this mod.","Ceci est uniquement nécessaire pour les réseaux personnalisés qui nécessitent ce mod.",REPORT_NOTE_225,,
REPORT_NOTE_226,"This is only needed for custom station assets that don't have the correct spawn points for full multi track support.","Ceci n'est nécessaire que pour les stations personnalisées qui n'ont pas les points de départ corrects pour un support multi-voies complet.",REPORT_NOTE_226,,
REPORT_NOTE_227,"This is only needed for custom tram stations that require this mod.","This is only needed for custom tram stations that require this mod.",REPORT_NOTE_227,,
REPORT_NOTE_228,"This is only needed for loading saves that used the original New Roads mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.","This is only needed for loading saves that used the original New Roads mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.",REPORT_NOTE_228,,
REPORT_NOTE_229,"This is only needed for loading saves that used the original Traffic++ mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.","This is only needed for loading saves that used the original Traffic++ mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.",REPORT_NOTE_229,,
REPORT_NOTE_230,"This is only needed if a prop or mod requires it. Newer props should no longer need this.","This is only needed if a prop or mod requires it. Newer props should no longer need this.",REPORT_NOTE_230,,
REPORT_NOTE_231,"This is only needed if an old flag prop or vehicle sub mesh still requires it.","This is only needed if an old flag prop or vehicle sub mesh still requires it.",REPORT_NOTE_231,,
REPORT_NOTE_232,"This is only needed if an old prop still requires it.","Ceci est seulement nécessaire si un ancien prop le demande encore.",REPORT_NOTE_232,,
REPORT_NOTE_233,"This is only needed if you use the single two-way train track.","Ceci est seulement nécessaire si vous utilisez la voie ferrée unique à double sens.",REPORT_NOTE_233,,
REPORT_NOTE_234,"This is only needed to convert the settings from Plop the Growables from an existing game save to Advanced Building Level Control. When it has run, you can unsubscribe it.","This is only needed to convert the settings from Plop the Growables from an existing game save to Advanced Building Level Control. When it has run, you can unsubscribe it.",REPORT_NOTE_234,,
REPORT_NOTE_235,"This is only needed to recover a corrupt game save. Don't use it on regular play. This will not fix issues related to mods that add networks (Network Extensions, Elevated Train Station Track, etc.).","This is only needed to recover a corrupt game save. Don't use it on regular play. This will not fix issues related to mods that add networks (Network Extensions, Elevated Train Station Track, etc.).",REPORT_NOTE_235,,
REPORT_NOTE_236,"This is succeeded by the following prop pack combined with the BOB mod: https://steamcommunity.com/sharedfiles/filedetails/?id=2632539686","Ceci est succédé par le pack de prop suivant combiné avec le mod BOB : https://steamcommunity.com/sharedfiles/filedetails/?id=2632539686",REPORT_NOTE_236,,
REPORT_NOTE_237,"This may be streamed as long as no profit is gained (CC-BY-NC 4.0 license for most tracks).","This may be streamed as long as no profit is gained (CC-BY-NC 4.0 license for most tracks).",REPORT_NOTE_237,,
REPORT_NOTE_238,"This might be incompatible with a variety of mods with similar functionality, but the author is not providing any information on this.","This might be incompatible with a variety of mods with similar functionality, but the author is not providing any information on this.",REPORT_NOTE_238,,
REPORT_NOTE_239,"This might cause blue voids on Replacer/MOM junctions. There might be other incompatibilities.","This might cause blue voids on Replacer/MOM junctions. There might be other incompatibilities.",REPORT_NOTE_239,,
REPORT_NOTE_240,"This might cause some lag when opening the panel","Ceci peut créer certains lags lors de l'ouverture du panneau",REPORT_NOTE_240,,
REPORT_NOTE_241,"This might force your GPU the run at full speed, which could cause cooling issues, especially on laptops. Use the included FPS Limiter.","This might force your GPU the run at full speed, which could cause cooling issues, especially on laptops. Use the included FPS Limiter.",REPORT_NOTE_241,,
REPORT_NOTE_242,"This might give ""Not Enough Buyers"" problems when using the lane connection tool from TM:PE.","Ceci peut créer des problèmes ""Pas assez d'acheteurs"" lors de l'utilisation de l'outil connecteur de voies de TM:PE.",REPORT_NOTE_242,,
REPORT_NOTE_243,"This might give an error. See the 24 Aug. 2021 comment on the FPS Booster workshop page for a solution.","This might give an error. See the 24 Aug. 2021 comment on the FPS Booster workshop page for a solution.",REPORT_NOTE_243,,
REPORT_NOTE_244,"This might not work if you have several separate power grids.","This might not work if you have several separate power grids.",REPORT_NOTE_244,,
REPORT_NOTE_245,"This might only work with all ULOD settings to 'game default'.","This might only work with all ULOD settings to 'game default'.",REPORT_NOTE_245,,
REPORT_NOTE_246,"This use outdated information. The official release of Compatibility Report have multi language support!","Ceci utilise des infos obsolètes. La version officielle de Compatibility Report supporte le multilingue !",REPORT_NOTE_246,,
REPORT_NOTE_247,"This mod combination prevents using the light background theme.","This mod combination prevents using the light background theme.",REPORT_NOTE_247,,
REPORT_NOTE_248,"This mod is not updated for Sunset Harbor and doesn't include the 'Aviation Club Runway'. Use Find It instead.","This mod is not updated for Sunset Harbor and doesn't include the 'Aviation Club Runway'. Use Find It instead.",REPORT_NOTE_248,,
REPORT_NOTE_249,"This mod is now only needed for cemeteries. The Waste Transfer and Processing facilities from the game cover the other functionalities from this mod.","This mod is now only needed for cemeteries. The Waste Transfer and Processing facilities from the game cover the other functionalities from this mod.",REPORT_NOTE_249,,
REPORT_NOTE_250,"This mod is only needed for the Winter Buildings Unlocker mod. All other functionality was integrated into the game itself.","This mod is only needed for the Winter Buildings Unlocker mod. All other functionality was integrated into the game itself.",REPORT_NOTE_250,,
REPORT_NOTE_251,"This mod is only needed if you use props that explicitly require it. Newer props that use an AnimUV shader probably don't need the mod.","This mod is only needed if you use props that explicitly require it. Newer props that use an AnimUV shader probably don't need the mod.",REPORT_NOTE_251,,
REPORT_NOTE_252,"Transfer Manager CE deactivates on purpose its internal firefighter AI and uses the one from Smarter Firefighters: Improved AI instead.","Transfer Manager CE deactivates on purpose its internal firefighter AI and uses the one from Smarter Firefighters: Improved AI instead.",REPORT_NOTE_252,,
REPORT_NOTE_253,"This mod needs at least one traffic light prop pack to function. This mod automatically disables individual traffic light mods on game startup to avoid conflicts, but uses the bundled props from those mods. Leave those other traffic light mods disabled.","This mod needs at least one traffic light prop pack to function. This mod automatically disables individual traffic light mods on game startup to avoid conflicts, but uses the bundled props from those mods. Leave those other traffic light mods disabled.",REPORT_NOTE_253,,
REPORT_NOTE_254,"This mod was only for scenario developers looking for more options.","This mod was only for scenario developers looking for more options.",REPORT_NOTE_254,,
REPORT_NOTE_255,"This only erases the current debt when loading a game save, not during gameplay.","This only erases the current debt when loading a game save, not during gameplay.",REPORT_NOTE_255,,
REPORT_NOTE_256,"This only works for trucks in cargo train station or cargo harbors. For other spawn points, use Building Spawn Points: https://steamcommunity.com/sharedfiles/filedetails/?id=2511258910","This only works for trucks in cargo train station or cargo harbors. For other spawn points, use Building Spawn Points: https://steamcommunity.com/sharedfiles/filedetails/?id=2511258910",REPORT_NOTE_256,,
REPORT_NOTE_257,"This only works in the map editor.","Ceci fonctionne uniquement dans l'éditeur de carte.",REPORT_NOTE_257,,
REPORT_NOTE_258,"This requires adjusted settings for use with Real Time.","Cela nécessite des paramètres ajustés pour un bon fonctionnement avec le mod Real Time.",REPORT_NOTE_258,,
REPORT_NOTE_259,"This seems to be related to the infamous ali213_mod_01 mod.","This seems to be related to the infamous ali213_mod_01 mod.",REPORT_NOTE_259,,
REPORT_NOTE_260,"This supports train and metro, but not monorail.","Ceci supporte les trains et métros, mais pas les monorails.",REPORT_NOTE_260,,
REPORT_NOTE_261,"This supports undoing building/bulldozing roads, buildings, props and trees.","Ceci supporte l'annulation de la construction/destruction des routes, bâtiments, props et arbres.",REPORT_NOTE_261,,
REPORT_NOTE_262,"This used to be the newer version, but was deprecated after the original version was updated. Use the original version instead.","This used to be the newer version, but was deprecated after the original version was updated. Use the original version instead.",REPORT_NOTE_262,,
REPORT_NOTE_263,"This version is mandatory for beta testers that use the Adaptive Networks ALPHA mod, but also works with the stable version of Adaptive Networks. Vanilla lights on pedestrian roads can't be exchanged.","Cette version est obligatoire pour les bêta-testeurs qui utilisent le mod Adaptive Networks ALPHA, mais fonctionne également avec la version stable de Adaptive Networks. Les lampadaires vanilla sur les routes piétonnes ne peuvent pas être changé.",REPORT_NOTE_263,,
REPORT_NOTE_264,"This version may contain bugs, including game save-breaking bugs.","Cette version peut contenir des bugs, incluant des bugs cassant les sauvegardes de jeu.",REPORT_NOTE_264,,
REPORT_NOTE_265,"This was formerly known as Adaptive Roads (AR).","Ceci était connu sous le nom de Adaptive Roads (AR).",REPORT_NOTE_265,,
REPORT_NOTE_266,"This was needed for MacOS, because FPS Booster didn't work on MacOS. That should be solved and everyone should be able to use FPS Booster.","This was needed for MacOS, because FPS Booster didn't work on MacOS. That should be solved and everyone should be able to use FPS Booster.",REPORT_NOTE_266,,
REPORT_NOTE_267,"This was only ever needed to fix one specific bridge.","Ceci était uniquement nécessaire pour réparer un pont spécifique.",REPORT_NOTE_267,,
REPORT_NOTE_268,"This was updated for the 1.14 patch, but not fully tested yet. A new update is being worked on.","Ceci a été mis à jour pour la mise à jour 1.14, mais pas complètement testé. Une nouvelle mise à jour est en cours de développement.",REPORT_NOTE_268,,
REPORT_NOTE_269,"This will not fix buildings that were already abandoned before this mod became active.","Ceci ne va pas réparer les bâtiments qui étaient déjà abandonnés avant que ce mod ne soit actif.",REPORT_NOTE_269,,
REPORT_NOTE_270,"This will only unlock 25 tiles at the start of a new game, not on a previous game save.","Ceci ne débloque que les 25 tuiles au début d'une partie, pas sur une partie déjà commencée.",REPORT_NOTE_270,,
REPORT_NOTE_271,"This works for train tracks only, not for others like tram or metro. This will work for tracks from the basegame and DLCs, and selected Workshop tracks.","This works for train tracks only, not for others like tram or metro. This will work for tracks from the basegame and DLCs, and selected Workshop tracks.",REPORT_NOTE_271,,
REPORT_NOTE_272,"Tip: if you have Industries DLC, put a warehouse near power stations to help give them consistent supplies.","Astuce : si vous avez le DLC Indutries, placez un entrepôt près des centrales électriques pour les aider à avoir un approvisionnement régulier.",REPORT_NOTE_272,,
REPORT_NOTE_273,"TLM already has a 'spawning delay' functionality.","TLM already has a 'spawning delay' functionality.",REPORT_NOTE_273,,
REPORT_NOTE_274,"TLM already has auto line color functionality.","TLM possède déjà une fonctionnalité de couleur automatique des lignes.",REPORT_NOTE_274,,
REPORT_NOTE_275,"TLM might give an incorrect passenger unloading count.","TLM peut donner un nombre incorrect de passagers déchargé.",REPORT_NOTE_275,,
REPORT_NOTE_276,"TM:PE already has the ability to toggle traffic lights, and much more.","TM:PE possède déjà la fonction de basculer les feux de circulation, et bien plus encore.",REPORT_NOTE_276,,
REPORT_NOTE_277,"To replace all functionality of Ultimate Eyecandy by Play It, also use Render It and Theme Mixer 2.","Pour remplacer toutes les fonctionnalités de Ultimate Eyecandy par Play It, utilisez aussi Render It et Theme Mixer 2.",REPORT_NOTE_277,,
REPORT_NOTE_278,"To see the ship/ferry paths while placing a bridge, enable the transport info view.","Pour voir les chemins des bateaux/ferries en plaçant un pont, activez la vue d'info des transports.",REPORT_NOTE_278,,
REPORT_NOTE_279,"Toggleable Whiteness includes the functionality of Persistent Resource View. Unsubscribe the latter.","Toggleable Whiteness inclut la fonctionnalité de Persistent Resource View. Désabonnez-vous de ce dernier.",REPORT_NOTE_279,,
REPORT_NOTE_280,"Trains disallowed to spawn in AVO cannot be selected in TLM.","Les trains interdit d'apparaître avec AVO ne peuvent pas être sélectionné avec TLM.",REPORT_NOTE_280,,
REPORT_NOTE_281,"Tree Anarchy already has 'no slope limit' functionality.","Tree Anarchy possède déjà la fonctionnalité ""pas de limite de pente"".",REPORT_NOTE_281,,
REPORT_NOTE_282,"Tree Anarchy already has the functionality of Lock Forestry.","Tree Anarchy possède déjà les fonctionnalités de Lock Forestry.",REPORT_NOTE_282,,
REPORT_NOTE_283,"Tree Anarchy already has the functionality of Random Tree Rotation.","Tree Anarchy possède déjà les fonctionnalités de Random Tree Rotation.",REPORT_NOTE_283,,
REPORT_NOTE_284,"Tree Anarchy already has the functionality of Tree LOD Fix.","Tree Anarchy possède déjà les fonctionnalités de Tree LOD Fix.",REPORT_NOTE_284,,
REPORT_NOTE_285,"Tree Anarchy already has the functionality of Tree Movement Control.","Tree Anarchy possède déjà les fonctionnalités de Tree Movement Control.",REPORT_NOTE_285,,
REPORT_NOTE_286,"Tree Anarchy already has the functionality of Tree Snapping.","Tree Anarchy possède déjà les fonctionnalités de Tree Snapping.",REPORT_NOTE_286,,
REPORT_NOTE_287,"Tree Anarchy already has the functionality of Unlimited Trees.","Tree Anarchy possède déjà les fonctionnalités de Unlimited Trees.",REPORT_NOTE_287,,
REPORT_NOTE_288,"Tree Anarchy has the functionality of Plant Scaling, and much more.","Tree Anarchy possède les fonctionnalités de Plant Scaling, et bien plus encore.",REPORT_NOTE_288,,
REPORT_NOTE_289,"UK Street Names takes priority for street names, but Custom Namelists can still be used for district names.","UK Street Names takes priority for street names, but Custom Namelists can still be used for district names.",REPORT_NOTE_289,,
REPORT_NOTE_290,"Catenaries and Props become black for the supported Vanilla tracks!","Catenaries and Props become black for the supported Vanilla tracks!",REPORT_NOTE_290,,
REPORT_NOTE_291,"Undoing props is disabled when using EML.","Undoing props is disabled when using EML.",REPORT_NOTE_291,,
REPORT_NOTE_292,"Unsubscribe Holy Water's TM:PE.","Désabonnez-vous de TM:PE de Holy Water.",REPORT_NOTE_292,,
REPORT_NOTE_293,"Unsubscribe Network Extensions 3.","Désabonnez-vous de Network Extensions 3.",REPORT_NOTE_293,,
REPORT_NOTE_294,"Unsubscribe Shadow Distance Fix, as ACME already include this function.","Désabonnez-vous de Shadow Distance Fix, car ACME inclut déjà cette fonctionnalité.",REPORT_NOTE_294,,
REPORT_NOTE_295,"Upgrade Untouchable breaks the MOM pillar selection.","Upgrade Untouchable casse la sélection des piliers de MOM.",REPORT_NOTE_295,,
REPORT_NOTE_296,"Use 'Enlighten Your Mouse' instead of 'Enhanced Mouse Light'.","Utilisez ""Enlighten Your Mouse"" à la place de ""Enhanced Mouse Light"".",REPORT_NOTE_296,,
REPORT_NOTE_297,"Use 'Realistic Population Revisited' instead of 'Enhanced Building Capacity'.","Utilisez ""Realistic Population Revisited"" à la place de ""Enhanced Building Capacity"".",REPORT_NOTE_297,,
REPORT_NOTE_298,"Use BOB instead of Prop It Up.","Utilisez BOB à la place de Prop It Up.",REPORT_NOTE_298,,
REPORT_NOTE_299,"Use BOB instead of Prop Remover.","Utilisez BOB à la place de Prop Remover.",REPORT_NOTE_299,,
REPORT_NOTE_300,"Use BOB instead of Prop Switcher.","Utilisez BOB à la place de Prop Switcher.",REPORT_NOTE_300,,
REPORT_NOTE_301,"Use Ploppable RICO Revisited instead.","Utilisez Ploppable RICO Revisited à la place.",REPORT_NOTE_301,,
REPORT_NOTE_302,"Transfer Manager CE deactivates on purpose its internal outside connection capacity settings and uses the ones from AdvancedOutsideConnection instead.","Transfer Manager CE deactivates on purpose its internal outside connection capacity settings and uses the ones from AdvancedOutsideConnection instead.",REPORT_NOTE_302,,
REPORT_NOTE_303,"Use Prop Anarchy combined with Tree Anarchy instead of Prop &amp; Tree Anarchy.","Utilisez Prop Anarchy avec Tree Anarchy à la place de Prop &amp; Tree Anarchy.",REPORT_NOTE_303,,
REPORT_NOTE_304,"Use Prop Anarchy instead of Additive Shader.","Utilisez Prop Anarchy à la place de Additive Shader.",REPORT_NOTE_304,,
REPORT_NOTE_305,"Use Prop Anarchy instead of Decal Prop Fix.","Utilisez Prop Anarchy à la place de Decal Prop Fix.",REPORT_NOTE_305,,
REPORT_NOTE_306,"Use Prop Anarchy instead of Prop Line Tool.","Utilisez Prop Anarchy à la place de Prop Line Tool.",REPORT_NOTE_306,,
REPORT_NOTE_307,"Use Prop Anarchy instead of Prop Painter.","Utilisez Prop Anarchy à la place de Prop Painter.",REPORT_NOTE_307,,
REPORT_NOTE_308,"Use Prop Anarchy instead of Prop Precision.","Utilisez Prop Anarchy à la place de Prop Precision.",REPORT_NOTE_308,,
REPORT_NOTE_309,"Use Prop Anarchy instead of Prop Scaling.","Utilisez Prop Anarchy à la place de Prop Precision.",REPORT_NOTE_309,,
REPORT_NOTE_310,"Use Prop Anarchy instead of Prop Snapping.","Utilisez Prop Anarchy à la place de Prop Snapping.",REPORT_NOTE_310,,
REPORT_NOTE_311,"Use Prop Anarchy instead of Transparency LODs Fix.","Utilisez Prop Anarchy à la place de Transparency LODs Fix.",REPORT_NOTE_311,,
REPORT_NOTE_312,"Use the 'Try to recover from Simulation Errors' option from Loading Screen Mod instead, which is more powerful than this mod.","Use the 'Try to recover from Simulation Errors' option from Loading Screen Mod instead, which is more powerful than this mod.",REPORT_NOTE_312,,
REPORT_NOTE_313,"Use the Loading Screen Mod with the options 'Share textures' and 'Share materials' to reduce memory usage.","Use the Loading Screen Mod with the options 'Share textures' and 'Share materials' to reduce memory usage.",REPORT_NOTE_313,,
REPORT_NOTE_314,"Use the original instead of the now deprecated 2.0 version.","Utilisez la version originale au lieu de la version 2.0 maintenant obsolète.",REPORT_NOTE_314,,
REPORT_NOTE_315,"Use the original Precision Engineering mod instead of the now deprecated 2.0 version.","Utilisez la version originale du mod Precision Engineering au lieu de la version 2.0 maintenant obsolète.",REPORT_NOTE_315,,
REPORT_NOTE_316,"Use the regular version of Harmony instead.","Utilisez la version normale de Harmony à la place.",REPORT_NOTE_316,,
REPORT_NOTE_317,"Use Tree Anarchy instead of Unlimited Trees.","Utilisez Tree Anarchy à la place de Unlimited Trees.",REPORT_NOTE_317,,
REPORT_NOTE_318,"Users are reporting an issue with messed up passenger waiting numbers in TLM line view.","Users are reporting an issue with messed up passenger waiting numbers in TLM line view.",REPORT_NOTE_318,,
REPORT_NOTE_319,"Users are reporting issue with connecting lanes with TM:PE.","Les utilisateurs signalent des problèmes avec le connecteur de voies de TM:PE.",REPORT_NOTE_319,,
REPORT_NOTE_320,"Users report not being able to freely place parks (Parkify functionality).","Users report not being able to freely place parks (Parkify functionality).",REPORT_NOTE_320,,
REPORT_NOTE_321,"WARNING: Be very careful when bulldozing train or ship outside connections. This might give errors, but if you save under a new filename and exit to desktop, it might load fine next time. WARNING: Adding, removing or editing aircraft paths often causes issues, preventing all airplanes from spawning.","ATTENTION : Faites attention lorsque vous détruisez des connexions sortantes de train ou bateau. Cela pourrait créer des erreurs, mais si vous sauvegardez sous un nouveau nom et quitter vers le bureau, ça pourrait charger correctement la fois suivante. ATTENTION : Ajouter, enlever ou modifier les chemins d'avions créer souvent des problèmes, empêchant tout les avions d'apparaître.",REPORT_NOTE_321,,
REPORT_NOTE_322,"WARNING: Potentially harmful mods will also be auto-enabled. WARNING: When you subscribe a mod while the game is running (which is NOT recommended anyway), the mod enables right away, with all kinds of potential issues.","WARNING: Potentially harmful mods will also be auto-enabled. WARNING: When you subscribe a mod while the game is running (which is NOT recommended anyway), the mod enables right away, with all kinds of potential issues.",REPORT_NOTE_322,,
REPORT_NOTE_323,"Warnings don't (always) update when resolved and might duplicate on new issues.","Warnings don't (always) update when resolved and might duplicate on new issues.",REPORT_NOTE_323,,
REPORT_NOTE_324,"When a change is made to a road with one of these mods, the other mod and/or the new default Tree Changer game functionality won't work on that road until the road is reset.","When a change is made to a road with one of these mods, the other mod and/or the new default Tree Changer game functionality won't work on that road until the road is reset.",REPORT_NOTE_324,,
