Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_174,"The author recommends to set accelaration and braking for train engines in AVO to 0.2 for correct sound timing.","Автор рекомендует установить ускорение и торможение для железнодорожных двигателей в AVO до 0.2 для правильного времени звука.",REPORT_NOTE_174,,
REPORT_NOTE_175,"The behavior of Game Day Timer will change slightly when combined with Real Time. See the Workshop page.","Поведение таймера Game Day Timer немного изменится при совместном использовании с Real Time. Смотрите страницу Мастерской.",REPORT_NOTE_175,,
REPORT_NOTE_176,"The copy feature from the Move It mod can also duplicate unique buildings.","Функция копирования из мода Move It также может дублировать уникальные здания.",REPORT_NOTE_176,,
REPORT_NOTE_177,"The data converter can only do its work when Plop the Growables is not subscribed.","Конвертер данных может выполнять свою работу только тогда, когда вы не подписаны на Plop the Growables.",REPORT_NOTE_177,,
REPORT_NOTE_178,"The destination to which the warehouse sends goods needs to be reachable by another transport mode next to barges. When a different transport mode provides a shorter route, no further barges are spawned. When the other barge harbour becomes unreachable, no further barges are spawned.","Место назначения, к которому склад отсылает товары, должно быть доступно другим транспортным способом рядом с баржами. Когда другой способ транспортировки обеспечивает более короткий маршрут, никаких дополнительных барж не заселяется. Когда гавань другой баржи становится недоступной, никаких барж больше не появляется.",REPORT_NOTE_178,,
REPORT_NOTE_179,"The FPS Booster patch display doesn't work when the BAF Module is subscribed.","Отображение патчей The FPS Booster не работает при подписке на BAF Module.",REPORT_NOTE_179,,
REPORT_NOTE_180,"The functionality of this mod is included in the game itself.","Функции этого мода включены в саму базовую игру.",REPORT_NOTE_180,,
REPORT_NOTE_181,"The game already has this functionality, so this mod might be obsolete. Some however say this mod is still relevant, as this mod uses slightly different values than the base game.","Игра уже имеет эту функцию, поэтому этот мод может быть устаревшим. Однако некоторые говорят, что этот мод все еще актуален, так как этот мод использует значения, отличные от базовой игры.",REPORT_NOTE_181,,
REPORT_NOTE_182,"The game already solves the issue of not having enough low educated workers by employing highly educated people in lower-education jobs.","Игра уже сама решает ошибку при которой не имея достаточно низкообразованных работников, происходит наём высокообразованных людей на низкообразованные места.",REPORT_NOTE_182,,
REPORT_NOTE_183,"The game has one-way train tracks as well, but this also has a single two-way track and is still needed for custom stations with a one-way station track.","В игре также есть треки в одну сторону, но этот мод также имеет одну двустороннюю дорожку и по-прежнему необходим для пользовательских станций с треком в одностороннем порядке.",REPORT_NOTE_183,,
REPORT_NOTE_184,"The game sometimes forgets the real start of a route and might show it as 'No District'.","Игра иногда забывает реальный старт маршрута и может показать его как ""No District"".",REPORT_NOTE_184,,
REPORT_NOTE_185,"The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","Графики Enhanced Outside Connections View гораздо менее полезны, потому что время течет намного медленнее.",REPORT_NOTE_185,,
REPORT_NOTE_186,"The mod uses an executable to actually draw the map. That executable works on Windows only and requires .NET Framework 4.5.2. This is not updated for the new Sunset Harbor transport lines.","Мод использует исполняемый файл для рисования карты. Это исполняемый файл работает только в Windows и требует .NET Framework 4.5.2. Мод не обновлён для новых транспортных линий из Sunset Harbor.",REPORT_NOTE_186,,
REPORT_NOTE_187,"The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","Мод работает с Windows, Mac OS и Linux. Он включает в себя автономный «Load Order Tool» только для Windows и требует дополнительной установки .NET. Проверьте страницу в Мастерской для большей информации.",REPORT_NOTE_187,,
REPORT_NOTE_188,"The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","Количество CitizenUnits будет корректно увеличено, но Watch It неправильно показывает старый номер.",REPORT_NOTE_188,,
REPORT_NOTE_189,"The original mod has been updated with a Chinese translation.","Оригинальный мод был обновлен с Китайским переводом.",REPORT_NOTE_189,,
REPORT_NOTE_190,"The original mod supports the Chinese language.","Оригинальный мод поддерживает Китайский язык.",REPORT_NOTE_190,,
REPORT_NOTE_191,"The replaced signals have no light or animation.","Заменяемые сигналы не имеют света или анимации.",REPORT_NOTE_191,,
REPORT_NOTE_192,"The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.","Выбор службы Healthcare на панели выбора отображается слишком низко, что затрудняет или не позволяет нажать на кнопку.",REPORT_NOTE_192,,
REPORT_NOTE_193,"The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","Клавиша Tab которую использует мод, конфликтует с несколькими другими модами. Или используйте другой мод для вида от первого лица или измените клавишу в xml файле(см. комментарии в Мастерской).",REPORT_NOTE_193,,
REPORT_NOTE_194,"The textures from Theme Decals will probably not match the mixed theme.","Текстуры из Theme Decals, вероятно, не совпадают со смешанной темой.",REPORT_NOTE_194,,
REPORT_NOTE_195,"The toolbar won't display correctly with Ploppable RICO.","Панель инструментов не будет отображаться корректно с Ploppable RICO.",REPORT_NOTE_195,,
REPORT_NOTE_196,"The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","Лимит автомобилей будет увеличен правильно, но Watch It некорректно показывает старый лимит автомобилей.",REPORT_NOTE_196,,
REPORT_NOTE_197,"The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","Объекты транспортных средств, созданных Tree &amp; Vehicle Props Patch, будут иметь нежелательные световые эффекты, когда время игры находится в ночном режиме.",REPORT_NOTE_197,,
REPORT_NOTE_198,"The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","Объекты транспортных средств, созданные Tree &amp; Vehicle Props, будут иметь нежелательные световые эффекты, когда время игры находится в ночном режиме.",REPORT_NOTE_198,,
REPORT_NOTE_199,"The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","Вертикальная полоса прокрутки на панели инструментов не будет нормально работать с Find It. Используйте другой мод панели инструментов.",REPORT_NOTE_199,,
REPORT_NOTE_200,"The yellow arrow signals do not operate with TM:PE.","Сигналы желтой стрелки не работают с TM:PE.",REPORT_NOTE_200,,
REPORT_NOTE_201,"There is no need to upgrade pipes if you don't need pipes at all.","Нет необходимости в обновлении трубопроводов, если вам вообще не нужны трубопроводы.",REPORT_NOTE_201,,
REPORT_NOTE_202,"These mods combined can cause blue holes or lines in the ground.","Эти моды могут привести к синим отверстиям или линиям в земле.",REPORT_NOTE_202,,
REPORT_NOTE_203,"This a map incorrectly labeled as a mod.","Это карта неправильно помечена как мод.",REPORT_NOTE_203,,
REPORT_NOTE_204,"This breaks maps saved in the map editor.","Ломает карты, сохраненные в редакторе карт.",REPORT_NOTE_204,,
REPORT_NOTE_205,"This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","Может быть использовано в некоммерческом плане (Creative Commons license), если вы назовете автора и ссылку на его YouTube или SoundCloud.",REPORT_NOTE_205,,
REPORT_NOTE_206,"This can be used on its own, or be disabled and used as 'prop pack' for the BOB or Traffic Light Replacer mod.","Может быть использовано самостоятельно, или отключено и использоваться в качестве 'prop pack' для модов BOB или Traffic Light Replacer.",REPORT_NOTE_206,,
REPORT_NOTE_207,"This causes very long loading times if the Loading Time Fix mod is not used.","Этот мод увеличивает время загрузки, если не используется мод ""Loading Time Fix"".",REPORT_NOTE_207,,
REPORT_NOTE_208,"This combination might cause a performance decrease (FPS drop).","Эта комбинация может привести к снижению производительности (падению FPS).",REPORT_NOTE_208,,
REPORT_NOTE_209,"This does not include itself in the lists. If you only need a list of mods (and not assets and such), look at the bottom of this report.","Этот мод не включён в списки. Если вам нужен только список модов (а не объектов и таковых), посмотрите внизу отчета.",REPORT_NOTE_209,,
REPORT_NOTE_210,"This does not modify the industrial districts from the Industries DLC. This will significantly increase industrial traffic and may also increase land and noise pollution.","Не меняет промышленных районов из Industries DLC. Значительно увеличит промышленное движение и также может увеличить уровень шумового и земельного загрязнений.",REPORT_NOTE_210,,
REPORT_NOTE_211,"This does not work on growable buildings. The author classifies this mod as experimental. Crazy changes may affect gameplay.","Не работает на улучшаемых зданиях. Автор отметил этот мод как экспериментальный. Ненормальные изменения могут повлиять на игровой процесс.",REPORT_NOTE_211,,
REPORT_NOTE_212,"This doesn't affect tourists.","Не влияет на туристов.",REPORT_NOTE_212,,
REPORT_NOTE_213,"This has a 'ghost mode' which allows unsubscribing and still keep the game save accessible.","Имеет 'призрачный режим', который позволяет отписаться и все еще иметь сохранение игры доступным для дальнейшей игры.",REPORT_NOTE_213,,
REPORT_NOTE_214,"This is a standard, builtin mod uploaded to the Workshop.","Это стандартный, встроенный мод, загруженный в Мастерскую.",REPORT_NOTE_214,,
REPORT_NOTE_215,"This is a unofficial fixed version of the Toggleable Whiteness mod.","Это неофициальная исправленная версия мода Toggleable Whiteness.",REPORT_NOTE_215,,
REPORT_NOTE_216,"This is aimed at asset creators, for testing purposes. This works in the game itself, not in the asset editor.","Нацелено на создателей объектов, для тестирования. Работает в самой игре, а не в редакторе активов.",REPORT_NOTE_216,,
REPORT_NOTE_217,"This is especially meant for users that manually plop RICO buildings (with Ploppable RICO Revisited)","Это специально предназначено для пользователей, которые вручную эксплуатируют здания RICO (с Ploppable RICO Revisited)",REPORT_NOTE_217,,
REPORT_NOTE_218,"This is for testing only and might be removed from the Workshop soon.","Только для тестирования и может быть удалено из Мастерской в ближайшее время.",REPORT_NOTE_218,,
REPORT_NOTE_219,"This is just a template for creating custom namelists.","Всего лишь шаблон для создания пользовательских списков имен.",REPORT_NOTE_219,,
REPORT_NOTE_220,"This is meant as a one-off fix for cities ruined by sickness. It's recommended to unsubscribe afterwards. This only removes sickness from existing citizens once, a few seconds after game load. It does not prevent new sickness to appear.","Используется в качестве одноразовой починки для городов, подверженных сильной болезни. Рекомендуется отписаться после использования. Только один раз удаляет болезнь из существующих граждан после загрузки игры. Не предотвращает появление новой болезни.",REPORT_NOTE_220,,
REPORT_NOTE_221,"This is mostly needed to convert some very old train assets.","В основном необходимо для конвертации некоторых очень старых объектов поездов.",REPORT_NOTE_221,,
REPORT_NOTE_222,"This is no longer needed for any mods, but it might be needed for specific assets.","Больше не требуется для разных модификаций, но может потребоваться для конкретных объектов.",REPORT_NOTE_222,,
REPORT_NOTE_223,"This is no longer needed since game patch 1.13.","Больше не требуется начиная с версии игры 1.13.",REPORT_NOTE_223,,
REPORT_NOTE_224,"This is only a quick 'proof-of-concept' demo, nothing fancy. Simply disables collision checking.","Это всего лишь быстрое 'proof-of-concept' демо, ничего сложного. Просто отключает проверку столкновений.",REPORT_NOTE_224,,
REPORT_NOTE_225,"This is only needed for custom networks that require this mod.","Необходимо только для пользовательских сетей, которым требуется этот мод.",REPORT_NOTE_225,,
REPORT_NOTE_226,"This is only needed for custom station assets that don't have the correct spawn points for full multi track support.","Необходимо только для объектов пользовательской станции, которые не имеют правильных точек появления для полной поддержки множественных путей.",REPORT_NOTE_226,,
REPORT_NOTE_227,"This is only needed for custom tram stations that require this mod.","Необходимо только для трамвайных станций, которым требуется этот мод.",REPORT_NOTE_227,,
REPORT_NOTE_228,"This is only needed for loading saves that used the original New Roads mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.","Необходимо только для загрузки сохранений, использующих оригинальный мод New Roads. После использования отпишитесь от него. Внимательно прочтите описание модов в Мастерской Steam.",REPORT_NOTE_228,,
REPORT_NOTE_229,"This is only needed for loading saves that used the original Traffic++ mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.","Необходимо только для загрузки сохранений, использующих оригинальный мод Traffic++. После использования отпишитесь от него. Внимательно прочтите описание модов в Мастерской Steam.",REPORT_NOTE_229,,
REPORT_NOTE_230,"This is only needed if a prop or mod requires it. Newer props should no longer need this.","Необходим только в том случае, если этого требует объект или мод. Более новые объекты больше не нуждаются в нём.",REPORT_NOTE_230,,
REPORT_NOTE_231,"This is only needed if an old flag prop or vehicle sub mesh still requires it.","Необходимо только в том случае, если все еще требуется старый объект или сетка транспорта.",REPORT_NOTE_231,,
REPORT_NOTE_232,"This is only needed if an old prop still requires it.","Необходим только в том случае, если старый объект все еще требует его.",REPORT_NOTE_232,,
REPORT_NOTE_233,"This is only needed if you use the single two-way train track.","Необходимо только при использовании одной двух-путевой железнодорожной дороги.",REPORT_NOTE_233,,
REPORT_NOTE_234,"This is only needed to convert the settings from Plop the Growables from an existing game save to Advanced Building Level Control. When it has run, you can unsubscribe it.","Необходимо только для преобразования параметров из Plop the Growables из существующего игрового сохранения в Advanced Building Level Control. Когда он запущен, вы можете отписаться от него.",REPORT_NOTE_234,,
REPORT_NOTE_235,"This is only needed to recover a corrupt game save. Don't use it on regular play. This will not fix issues related to mods that add networks (Network Extensions, Elevated Train Station Track, etc.).","Необходимо только для восстановления поврежденного сохранения игры. Не используйте его в обычном режиме. Это не устранит проблемы, связанные с модами, которые добавляют сети (Network Extensions, Elevated Train Station Track и т.д.).",REPORT_NOTE_235,,
REPORT_NOTE_236,"This is succeeded by the following prop pack combined with the BOB mod: https://steamcommunity.com/sharedfiles/filedetails/?id=2632539686","Успешно реализовано при помощи следующего пака объектов в сочетании с модом BOB: https://steamcommunity.com/sharedfiles/filedetails/?id=2632539686",REPORT_NOTE_236,,
REPORT_NOTE_237,"This may be streamed as long as no profit is gained (CC-BY-NC 4.0 license for most tracks).","Может быть использовано во время прямой трансляции, если не будет получен доход от прямой трансляции (лицензия CC-BY-NC 4.0 для большинства треков).",REPORT_NOTE_237,,
REPORT_NOTE_238,"This might be incompatible with a variety of mods with similar functionality, but the author is not providing any information on this.","Может быть несовместимо с различными модами с аналогичной функциональностью, но автор не предоставляет никакой информации об этом.",REPORT_NOTE_238,,
REPORT_NOTE_239,"This might cause blue voids on Replacer/MOM junctions. There might be other incompatibilities.","Может привести к синим дырам на пересечениях Replacer/МОМ. Могут быть и другие несовместимости.",REPORT_NOTE_239,,
REPORT_NOTE_240,"This might cause some lag when opening the panel","Может привести к задержке при открытии панели",REPORT_NOTE_240,,
REPORT_NOTE_241,"This might force your GPU the run at full speed, which could cause cooling issues, especially on laptops. Use the included FPS Limiter.","Может заставить ваш GPU работать с полной скоростью, что может вызвать проблемы со охлаждением, особенно на ноутбуках. Используйте встроенный FPS Limiter.",REPORT_NOTE_241,,
REPORT_NOTE_242,"This might give ""Not Enough Buyers"" problems when using the lane connection tool from TM:PE.","Может привести к проблемам ""Не достаточно покупателей"" при использовании инструмента подключения полосы движения от TM:PE.",REPORT_NOTE_242,,
REPORT_NOTE_243,"This might give an error. See the 24 Aug. 2021 comment on the FPS Booster workshop page for a solution.","Может привести к ошибке. Смотрите комментарий 24 августа 2021 года на странице мастерской FPS Booster для решения.",REPORT_NOTE_243,,
REPORT_NOTE_244,"This might not work if you have several separate power grids.","Может не работать, если у вас есть несколько отдельных сеток силовых кабелей.",REPORT_NOTE_244,,
REPORT_NOTE_245,"This might only work with all ULOD settings to 'game default'.","Может работать только со всеми настройками ULOD по умолчанию игры.",REPORT_NOTE_245,,
REPORT_NOTE_246,"This use outdated information. The official release of Compatibility Report have multi language support!","Используется неактуальная информация. Официальный релиз Compatibility Report имеет многоязычную поддержку!",REPORT_NOTE_246,,
REPORT_NOTE_247,"This mod combination prevents using the light background theme.","Эта комбинация модов предотвращает использование светлого фона.",REPORT_NOTE_247,,
REPORT_NOTE_248,"This mod is not updated for Sunset Harbor and doesn't include the 'Aviation Club Runway'. Use Find It instead.","Этот мод не обновлен до версии Sunset Harbor и не включает в себя 'Aviation Club Runway'. Вместо этого используйте Find It.",REPORT_NOTE_248,,
REPORT_NOTE_249,"This mod is now only needed for cemeteries. The Waste Transfer and Processing facilities from the game cover the other functionalities from this mod.","Теперь этот мод необходим только для кладбищ. Мусороперегрузочная станция и Комплекс по переработке отходов из базовой игры охватывают другие функции этого мода.",REPORT_NOTE_249,,
REPORT_NOTE_250,"This mod is only needed for the Winter Buildings Unlocker mod. All other functionality was integrated into the game itself.","Этот мод необходим только для мода Winter Buildings Unlocker. Все остальные функции были интегрированы в саму игру.",REPORT_NOTE_250,,
REPORT_NOTE_251,"This mod is only needed if you use props that explicitly require it. Newer props that use an AnimUV shader probably don't need the mod.","Этот мод необходим только в том случае, если вы используете объекты, которые явно требуют этого. Более новые объекты, использующие шейдер AnimUV, вероятно, не нуждаются в моде.",REPORT_NOTE_251,,
REPORT_NOTE_252,"This mod needs at least one traffic light prop pack to function. This mod automatically disables individual traffic light mods on game startup to avoid conflicts, but uses the bundled props from those mods. Leave the other traffic mods disabled.","This mod needs at least one traffic light prop pack to function. This mod automatically disables individual traffic light mods on game startup to avoid conflicts, but uses the bundled props from those mods. Leave the other traffic mods disabled.",REPORT_NOTE_252,,
REPORT_NOTE_253,"This mod needs at least one traffic light prop pack to function. This mod automatically disables individual traffic light mods on game startup to avoid conflicts, but uses the bundled props from those mods. Leave those other traffic light mods disabled.","Для работы этому моду необходим хотя бы один набор сторонних устройств светофора. Этот мод автоматически отключает отдельные моды светофора при запуске игры, чтобы избежать конфликтов, но использует комплектные объекты от этих модов. Оставьте другие светофоры выключенными.",REPORT_NOTE_253,,
REPORT_NOTE_254,"This mod was only for scenario developers looking for more options.","This mod was only for scenario developers looking for more options.",REPORT_NOTE_254,,
REPORT_NOTE_255,"This only erases the current debt when loading a game save, not during gameplay.","This only erases the current debt when loading a game save, not during gameplay.",REPORT_NOTE_255,,
REPORT_NOTE_256,"This only works for trucks in cargo train station or cargo harbors. For other spawn points, use Building Spawn Points: https://steamcommunity.com/sharedfiles/filedetails/?id=2511258910","This only works for trucks in cargo train station or cargo harbors. For other spawn points, use Building Spawn Points: https://steamcommunity.com/sharedfiles/filedetails/?id=2511258910",REPORT_NOTE_256,,
REPORT_NOTE_257,"This only works in the map editor.","This only works in the map editor.",REPORT_NOTE_257,,
REPORT_NOTE_258,"This requires adjusted settings for use with Real Time.","This requires adjusted settings for use with Real Time.",REPORT_NOTE_258,,
REPORT_NOTE_259,"This seems to be related to the infamous ali213_mod_01 mod.","This seems to be related to the infamous ali213_mod_01 mod.",REPORT_NOTE_259,,
REPORT_NOTE_260,"This supports train and metro, but not monorail.","This supports train and metro, but not monorail.",REPORT_NOTE_260,,
REPORT_NOTE_261,"This supports undoing building/bulldozing roads, buildings, props and trees.","This supports undoing building/bulldozing roads, buildings, props and trees.",REPORT_NOTE_261,,
REPORT_NOTE_262,"This used to be the newer version, but was deprecated after the original version was updated. Use the original version instead.","This used to be the newer version, but was deprecated after the original version was updated. Use the original version instead.",REPORT_NOTE_262,,
REPORT_NOTE_263,"This version is only for beta testers that use the Adaptive Networks ALPHA mod.","This version is only for beta testers that use the Adaptive Networks ALPHA mod.",REPORT_NOTE_263,,
REPORT_NOTE_264,"This version may contain bugs, including game save-breaking bugs.","This version may contain bugs, including game save-breaking bugs.",REPORT_NOTE_264,,
REPORT_NOTE_265,"This was formerly known as Adaptive Roads (AR).","This was formerly known as Adaptive Roads (AR).",REPORT_NOTE_265,,
REPORT_NOTE_266,"This was needed for MacOS, because FPS Booster didn't work on MacOS. That should be solved and everyone should be able to use FPS Booster.","This was needed for MacOS, because FPS Booster didn't work on MacOS. That should be solved and everyone should be able to use FPS Booster.",REPORT_NOTE_266,,
REPORT_NOTE_267,"This was only ever needed to fix one specific bridge.","This was only ever needed to fix one specific bridge.",REPORT_NOTE_267,,
REPORT_NOTE_268,"This was updated for the 1.14 patch, but not fully tested yet. A new update is being worked on.","This was updated for the 1.14 patch, but not fully tested yet. A new update is being worked on.",REPORT_NOTE_268,,
REPORT_NOTE_269,"This will not fix buildings that were already abandoned before this mod became active.","This will not fix buildings that were already abandoned before this mod became active.",REPORT_NOTE_269,,
REPORT_NOTE_270,"This will only unlock tiles at the start of a new game, not on a previous game save.","This will only unlock tiles at the start of a new game, not on a previous game save.",REPORT_NOTE_270,,
REPORT_NOTE_271,"This works for train tracks only, not for others like tram or metro. This will work for tracks from the basegame and DLCs, and selected Workshop tracks.","This works for train tracks only, not for others like tram or metro. This will work for tracks from the basegame and DLCs, and selected Workshop tracks.",REPORT_NOTE_271,,
REPORT_NOTE_272,"Tip: if you have Industries DLC, put a warehouse near power stations to help give them consistent supplies.","Tip: if you have Industries DLC, put a warehouse near power stations to help give them consistent supplies.",REPORT_NOTE_272,,
REPORT_NOTE_273,"TLM already has a 'spawning delay' functionality.","TLM already has a 'spawning delay' functionality.",REPORT_NOTE_273,,
REPORT_NOTE_274,"TLM already has auto line color functionality.","TLM already has auto line color functionality.",REPORT_NOTE_274,,
REPORT_NOTE_275,"TLM might give an incorrect passenger unloading count.","TLM might give an incorrect passenger unloading count.",REPORT_NOTE_275,,
REPORT_NOTE_276,"TM:PE already has the ability to toggle traffic lights, and much more.","TM:PE already has the ability to toggle traffic lights, and much more.",REPORT_NOTE_276,,
REPORT_NOTE_277,"To replace all functionality of Ultimate Eyecandy by Play It, also use Render It and Theme Mixer 2.","To replace all functionality of Ultimate Eyecandy by Play It, also use Render It and Theme Mixer 2.",REPORT_NOTE_277,,
REPORT_NOTE_278,"To see the ship/ferry paths while placing a bridge, enable the transport info view.","To see the ship/ferry paths while placing a bridge, enable the transport info view.",REPORT_NOTE_278,,
REPORT_NOTE_279,"Toggleable Whiteness includes the functionality of Persistent Resource View. Unsubscribe the latter.","Toggleable Whiteness includes the functionality of Persistent Resource View. Unsubscribe the latter.",REPORT_NOTE_279,,
REPORT_NOTE_280,"Trains disallowed to spawn in AVO cannot be selected in TLM.","Trains disallowed to spawn in AVO cannot be selected in TLM.",REPORT_NOTE_280,,
REPORT_NOTE_281,"Tree Anarchy already has 'no slope limit' functionality.","Tree Anarchy already has 'no slope limit' functionality.",REPORT_NOTE_281,,
REPORT_NOTE_282,"Tree Anarchy already has the functionality of Lock Forestry.","Tree Anarchy already has the functionality of Lock Forestry.",REPORT_NOTE_282,,
REPORT_NOTE_283,"Tree Anarchy already has the functionality of Random Tree Rotation.","Tree Anarchy already has the functionality of Random Tree Rotation.",REPORT_NOTE_283,,
REPORT_NOTE_284,"Tree Anarchy already has the functionality of Tree LOD Fix.","Tree Anarchy already has the functionality of Tree LOD Fix.",REPORT_NOTE_284,,
REPORT_NOTE_285,"Tree Anarchy already has the functionality of Tree Movement Control.","Tree Anarchy already has the functionality of Tree Movement Control.",REPORT_NOTE_285,,
REPORT_NOTE_286,"Tree Anarchy already has the functionality of Tree Snapping.","Tree Anarchy already has the functionality of Tree Snapping.",REPORT_NOTE_286,,
REPORT_NOTE_287,"Tree Anarchy already has the functionality of Unlimited Trees.","Tree Anarchy already has the functionality of Unlimited Trees.",REPORT_NOTE_287,,
REPORT_NOTE_288,"Tree Anarchy has the functionality of Plant Scaling, and much more.","Tree Anarchy has the functionality of Plant Scaling, and much more.",REPORT_NOTE_288,,
REPORT_NOTE_289,"UK Street Names takes priority for street names, but Custom Namelists can still be used for district names.","UK Street Names takes priority for street names, but Custom Namelists can still be used for district names.",REPORT_NOTE_289,,
REPORT_NOTE_290,"Unbunching is already part of the base game","Unbunching is already part of the base game",REPORT_NOTE_290,,
REPORT_NOTE_291,"Undoing props is disabled when using EML.","Undoing props is disabled when using EML.",REPORT_NOTE_291,,
REPORT_NOTE_292,"Unsubscribe Holy Water's TM:PE.","Unsubscribe Holy Water's TM:PE.",REPORT_NOTE_292,,
REPORT_NOTE_293,"Unsubscribe Network Extensions 3.","Unsubscribe Network Extensions 3.",REPORT_NOTE_293,,
REPORT_NOTE_294,"Unsubscribe Shadow Distance Fix, as ACME already include this function.","Unsubscribe Shadow Distance Fix, as ACME already include this function.",REPORT_NOTE_294,,
REPORT_NOTE_295,"Upgrade Untouchable breaks the MOM pillar selection.","Upgrade Untouchable breaks the MOM pillar selection.",REPORT_NOTE_295,,
REPORT_NOTE_296,"Use 'Enlighten Your Mouse' instead of 'Enhanced Mouse Light'.","Use 'Enlighten Your Mouse' instead of 'Enhanced Mouse Light'.",REPORT_NOTE_296,,
REPORT_NOTE_297,"Use 'Realistic Population Revisited' instead of 'Enhanced Building Capacity'.","Use 'Realistic Population Revisited' instead of 'Enhanced Building Capacity'.",REPORT_NOTE_297,,
REPORT_NOTE_298,"Use BOB instead of Prop It Up.","Use BOB instead of Prop It Up.",REPORT_NOTE_298,,
REPORT_NOTE_299,"Use BOB instead of Prop Remover.","Use BOB instead of Prop Remover.",REPORT_NOTE_299,,
REPORT_NOTE_300,"Use BOB instead of Prop Switcher.","Use BOB instead of Prop Switcher.",REPORT_NOTE_300,,
REPORT_NOTE_301,"Use Ploppable RICO Revisited instead.","Use Ploppable RICO Revisited instead.",REPORT_NOTE_301,,
REPORT_NOTE_302,"Use Prop Anarchy and Tree Anarchy instead of Prop &amp; Tree Anarchy.","Используйте Prop Anarchy и Tree Anarchy вместо Prop &amp; Tree Anarchy.",REPORT_NOTE_302,,
REPORT_NOTE_303,"Use Prop Anarchy combined with Tree Anarchy instead of Prop &amp; Tree Anarchy.","Use Prop Anarchy combined with Tree Anarchy instead of Prop &amp; Tree Anarchy.",REPORT_NOTE_303,,
REPORT_NOTE_304,"Use Prop Anarchy instead of Additive Shader.","Use Prop Anarchy instead of Additive Shader.",REPORT_NOTE_304,,
REPORT_NOTE_305,"Use Prop Anarchy instead of Decal Prop Fix.","Use Prop Anarchy instead of Decal Prop Fix.",REPORT_NOTE_305,,
REPORT_NOTE_306,"Use Prop Anarchy instead of Prop Line Tool.","Use Prop Anarchy instead of Prop Line Tool.",REPORT_NOTE_306,,
REPORT_NOTE_307,"Use Prop Anarchy instead of Prop Painter.","Use Prop Anarchy instead of Prop Painter.",REPORT_NOTE_307,,
REPORT_NOTE_308,"Use Prop Anarchy instead of Prop Precision.","Use Prop Anarchy instead of Prop Precision.",REPORT_NOTE_308,,
REPORT_NOTE_309,"Use Prop Anarchy instead of Prop Scaling.","Use Prop Anarchy instead of Prop Scaling.",REPORT_NOTE_309,,
REPORT_NOTE_310,"Use Prop Anarchy instead of Prop Snapping.","Use Prop Anarchy instead of Prop Snapping.",REPORT_NOTE_310,,
REPORT_NOTE_311,"Use Prop Anarchy instead of Transparency LODs Fix.","Use Prop Anarchy instead of Transparency LODs Fix.",REPORT_NOTE_311,,
REPORT_NOTE_312,"Use the 'Try to recover from Simulation Errors' option from Loading Screen Mod instead, which is more powerful than this mod.","Use the 'Try to recover from Simulation Errors' option from Loading Screen Mod instead, which is more powerful than this mod.",REPORT_NOTE_312,,
REPORT_NOTE_313,"Use the Loading Screen Mod with the options 'Share textures' and 'Share materials' to reduce memory usage.","Use the Loading Screen Mod with the options 'Share textures' and 'Share materials' to reduce memory usage.",REPORT_NOTE_313,,
REPORT_NOTE_314,"Use the original instead of the now deprecated 2.0 version.","Use the original instead of the now deprecated 2.0 version.",REPORT_NOTE_314,,
REPORT_NOTE_315,"Use the original Precision Engineering mod instead of the now deprecated 2.0 version.","Use the original Precision Engineering mod instead of the now deprecated 2.0 version.",REPORT_NOTE_315,,
REPORT_NOTE_316,"Use the regular version of Harmony instead.","Use the regular version of Harmony instead.",REPORT_NOTE_316,,
REPORT_NOTE_317,"Use Tree Anarchy instead of Unlimited Trees.","Use Tree Anarchy instead of Unlimited Trees.",REPORT_NOTE_317,,
REPORT_NOTE_318,"Users are reporting an issue with messed up passenger waiting numbers in TLM line view.","Users are reporting an issue with messed up passenger waiting numbers in TLM line view.",REPORT_NOTE_318,,
REPORT_NOTE_319,"Users are reporting issue with connecting lanes with TM:PE.","Users are reporting issue with connecting lanes with TM:PE.",REPORT_NOTE_319,,
REPORT_NOTE_320,"Users report not being able to freely place parks (Parkify functionality).","Users report not being able to freely place parks (Parkify functionality).",REPORT_NOTE_320,,
