Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_98,"It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","不建议在地图编辑器中使用此选项，因为创建的地图需要 Prop Anarchy 。",REPORT_NOTE_98,,
REPORT_NOTE_99,"It's unclear if this actually needs the Extra Vehicle Effects mod.","不清楚这是否实际需要 Extra Vehicle Effects mod。",REPORT_NOTE_99,,
REPORT_NOTE_100,"Lifecycle Rebalance already includes 'no deathcare' functionality.","Lifecycle Rebalance 已经包含了“No Deathcare”功能。",REPORT_NOTE_100,,
REPORT_NOTE_101,"Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod 包含了 Safenets 的所有功能，还提供了更多其他功能。",REPORT_NOTE_101,,
REPORT_NOTE_102,"Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.",设置历史建筑是游戏本身的一部分，但在这个模组中，历史建筑不会被废弃。,REPORT_NOTE_102,,
REPORT_NOTE_103,"Make sure the image you use is a square, not a rectangle.",请确保您使用的图像是正方形，而不是长方形。,REPORT_NOTE_103,,
REPORT_NOTE_104,"Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up. Can cause issues in late game in the way that suddenly all demands stops. Loading the city w/o this mod installed and save it again, fixes this issue. Turn off ""Show RCI demand value on status bar"", as it will spam your log and causes issues.","从新存档开始时，请一直保持此模组启用。此外，要么在在开始时就修改设定值，并在以后保持不变；要么不修改模组的设定值。
在已修改/未修改的值之间切换，将会使城市需求失去平衡。可能需要很长时间来恢复到正常的需求。
在后期的游戏中，模组可能导致全部需求突然消失。取消订阅此模组，再次加载存档并保存，即可解决需求消失的问题。
请在模组选项中关闭“在需求小图表中显示需求量”，因为这个选项会在日志文件中输出大量垃圾信息，并导致其他问题。",REPORT_NOTE_104,,
REPORT_NOTE_105,"Mod settings for Shadow Distance Fix reset on game load.","Shadow Distance Fix 的模组设置会在重进游戏时被重置。",REPORT_NOTE_105,,
REPORT_NOTE_106,"Mods without source codes and with an unclear description should better not be subscribed.",没有源代码和描述不明确的模组最好不要订阅。,REPORT_NOTE_106,,
REPORT_NOTE_107,"MOM already allows you to convert train stations to metro stations.","MOM 已允许您将火车站转换为地铁站。",REPORT_NOTE_107,,
REPORT_NOTE_108,"MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","MOM 会处理地铁的生成点，因此如果您遇到地铁生成问题，请检查MOM。",REPORT_NOTE_108,,
REPORT_NOTE_109,"More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","More Advanced OptionsPanel 具有 Sort Mod Settings 的功能，还有更多其他功能。",REPORT_NOTE_109,,
REPORT_NOTE_110,"More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","More Advanced OptionsPanel 具有 Wider OptionsPanel 的功能，还有更多其他功能。",REPORT_NOTE_110,,
REPORT_NOTE_111,"Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains. Citizens crossing the streets slowly can lead to more stuttering of traffic, because they block the cars.",移动速度对火车站和地铁站的上车时间有重大影响，特别是对于较长的列车。市民缓慢过马路会导致交通堵塞，因为他们会阻塞汽车。,REPORT_NOTE_111,,
REPORT_NOTE_112,"Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","音乐是在游戏开发商 ConcernedApe 的许可下使用的，但不清楚是否允许在直播时使用。",REPORT_NOTE_112,,
REPORT_NOTE_113,"Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Natural Disasters Overhaul 会因为时间流逝较慢而变得混乱。更重要的是，森林火灾会变得更加常见。将火灾概率设置为较低值是一个解决方法。",REPORT_NOTE_113,,
REPORT_NOTE_114,"Needs a specific process to change sounds. Read workshop page carefully",需要一个特定的过程来改变声音。请仔细阅读创意工坊页面的说明。,REPORT_NOTE_114,,
REPORT_NOTE_115,"Network Skins causes zoning glitches on CSUR roads.","Network Skins 会造成 CSUR 道路两旁分区的破碎。",REPORT_NOTE_115,,
REPORT_NOTE_116,"Network Skins has all functionality of NoPillars.","Network Skins 具有 NoPillars 的所有功能。",REPORT_NOTE_116,,
REPORT_NOTE_117,"Network Skins modifications will be lost on replaced network segments.","Network Skins 做出的修改会在被替换的路段中丢失。",REPORT_NOTE_117,,
REPORT_NOTE_118,"New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","在游戏重新加载之前，Network Skins 修改过的道路外观不会显示 Traffic Light Replacer 做出的更改。",REPORT_NOTE_118,,
REPORT_NOTE_119,"No need to subscribe More Network Stuff, if you are not creating Maps or assets.","如果您不是在创建新资产或者新地图，那么无需订阅 More Network Stuff 。",REPORT_NOTE_119,,
REPORT_NOTE_120,"Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller 已经可以在道路的任何地方添加斑马线。",REPORT_NOTE_120,,
REPORT_NOTE_121,"Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal 的功能较少，但用户界面较好。 如果您不使用额外的功能，可以替换为 Node Controller Renewal 。",REPORT_NOTE_121,,
REPORT_NOTE_122,"NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.",注意：不要使用创意工坊页面上描述的解决方法（重新加载存档），因为这可能会与其他模组冲突。,REPORT_NOTE_122,,
REPORT_NOTE_123,"Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.",注意：取消订阅时并不会删除本地文件。它必须手动删除，详情请阅读创意工坊页面的描述。,REPORT_NOTE_123,,
REPORT_NOTE_124,"Nursing Homes will have an unneeded, blank vehicle selection window.",疗养院将有一个不需要的空白车辆选择窗口。,REPORT_NOTE_124,,
REPORT_NOTE_125,"Only centered CSUR modules can create intersections with non-CSUR roads.","只有居中的 CSUR 模块才能创建与非 CSUR 道路的交叉路口。",REPORT_NOTE_125,,
REPORT_NOTE_126,"Painted surfaces might reset when subscribing to anything while the game is running.",当游戏运行时订阅任何东西，已涂抹的地面可能会被重置。,REPORT_NOTE_126,,
REPORT_NOTE_127,"Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","Painter 会导致 Harmony 以及任何依赖于 Harmony 的模组损坏。请替换为 Repaint。",REPORT_NOTE_127,,
REPORT_NOTE_128,"Picker picking a different object when Dynamic Asset sorter changes the order of items.","当 Dynamic Asset Sorter 改变项目顺序时，会导致 Picker 选择到不一致的物品。",REPORT_NOTE_128,,
REPORT_NOTE_129,"Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","可放置的“NTCP”属性的摆件在 Loading Screen Mod 中显示为缺失。这是一个错误的警告，可以忽略。",REPORT_NOTE_129,,
REPORT_NOTE_130,"Play It already has game speed functionality.","Play It 已经具有调整游戏速度的功能。",REPORT_NOTE_130,,
REPORT_NOTE_131,"Play It has more extensive weather options.","Play It 有更多的天气选项。",REPORT_NOTE_131,,
REPORT_NOTE_132,"Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","Play It 已经有了 Ultimate Eyecandy 的大部分功能。同时使用 Play It 、 Render It 、 Theme Mixer 2 可以完全代替 Ultimate Eyecandy 。",REPORT_NOTE_132,,
REPORT_NOTE_133,"Please note that RT mod compatibility is in beta and there may be bugs present.","请注意 RT 模组的兼容性正在测试中，其可能存在bug。",REPORT_NOTE_133,,
REPORT_NOTE_134,"Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","Ploppable RICO 现在具有 Grow the Ploppables 的功能。 同时使用这两个模组是可以的，但您的设置必须相同，否则可能会给出不一致的结果。 建议删除 Grow the Ploppables 。但如果在现有游戏上完成了，您必须确保两个模组的设置相同。",REPORT_NOTE_134,,
REPORT_NOTE_135,"Prop Anarchy already has a better prop painting functionality.","Prop Anarchy 已经具有了更好的摆件调色功能。",REPORT_NOTE_135,,
REPORT_NOTE_136,"Prop Anarchy already has prop scaling functionality.","Prop Anarchy 已经具有了缩放摆件的功能。",REPORT_NOTE_136,,
REPORT_NOTE_137,"Prop Anarchy already has the transparency LOD fix.","Prop Anarchy 已经具有了修复透明度 LOD 的功能。",REPORT_NOTE_137,,
REPORT_NOTE_138,"Prop hiding has been removed from this mod, but is available in the BOB mod.","摆件隐藏功能已从此模组中移除，该功能已被 BOB 模组整合。",REPORT_NOTE_138,,
REPORT_NOTE_139,"Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","Prop Painter 没有更新到最近的 Move It 版本，它会给与 Move It 搭配使用的任何模组造成问题。",REPORT_NOTE_139,,
REPORT_NOTE_140,"Real City doesn't detect the extra CitizenUnits.","Real City 没有检测到额外的公民单位。",REPORT_NOTE_140,,
REPORT_NOTE_141,"Real Time is meant for cities with a population of up to 65.000 (it can be used on larger cities but there might be issues). Real Time completely changes the simulation, which makes it incompatible with a lot of other mods, especially those that alter or depend on time progression.","Real Time 适用于人口不高于65 000人的城市（可用于较大的城市，但可能存在有问题）。 Real Time 完全改变了模拟规则，这使它与许多模组不相容，特别是那些改变或依赖时间进程的模组。",REPORT_NOTE_141,,
REPORT_NOTE_142,"Real Time might delay the arrival of extra Starting Money.","Real Time 可能会延迟额外启动资金的到账。",REPORT_NOTE_142,,
REPORT_NOTE_143,"Price changes have no effect on the bank balance.",价格变动对银行余额没有影响。,REPORT_NOTE_143,,
REPORT_NOTE_144,"Render It already has shadow strength functionality.","Render It 已经具有了调整阴影强度的功能。",REPORT_NOTE_144,,
REPORT_NOTE_145,"Replacing road arrows with Prop Switcher is not recommended and might give an 'array out of bounds' error.","不推荐使用 Prop Switcher 替换道路箭头，这可能会造成一个“数组超限”错误。",REPORT_NOTE_145,,
REPORT_NOTE_146,"Require removing all dependent assets before removing the mod. Button for that is in options of the mod.","需要移除所有的相关资产后才能取消订阅模组。该功能的按钮在模组设置的选项中（Delete Parking Lot Snapping Assets）。",REPORT_NOTE_146,,
REPORT_NOTE_147,"Roads outside of the central 25 tiles area must have zoning disabled. Buildings that consume water cannot be constructed outside the central 25 tiles area.",在中部25格地块区之外的道路必须有禁用区域。消耗水的建筑物不能在中部25格地块区之外建造。,REPORT_NOTE_147,,
REPORT_NOTE_148,"Service Vehicle Selector 2 blocks Theme Mixer 2 for some players to be able to change the Theme textures.","Service Vehicle Selector 2 会限制 Theme Mixer 2 ，以便某些玩家能够更改主题纹理。",REPORT_NOTE_148,,
REPORT_NOTE_149,"Service Vehicle Selector has all functionality of RiverCargoHarborMod. Unsubscribe the latter.","Service Vehicle Selector 具有 RiverCargoHarborMod 的所有功能。请取消订阅后者。",REPORT_NOTE_149,,
REPORT_NOTE_150,"Setting traffic lights or priority signs with TM:PE on train tracks will not work. Other settings do work.","在列车轨道上使用 TM:PE 设置交通灯或优先标志将无法正常工作。其他设置能正常工作。",REPORT_NOTE_150,,
REPORT_NOTE_151,"Several users report that Parallel Road Tool won't work with Network Skins subscribed.","几个用户报告说， Parallel Road Tool 与 Network Skins 不兼容。",REPORT_NOTE_151,,
REPORT_NOTE_152,"Several users report using these together without issues.",几个用户报告说，他们使用这些模组没有问题。,REPORT_NOTE_152,,
REPORT_NOTE_153,"Shared Stops can't be created on CSUR express roads (it does work on regular and compact roads).","无法在 CSUR 高架路上使用 Shared Stops (它只适用于规则且紧凑的道路上)。",REPORT_NOTE_153,,
REPORT_NOTE_154,"SharedStopEnabler has the functionality to create elevated stops.","SharedStopEnagler 已经具有在高架上创建车站的功能。",REPORT_NOTE_154,,
REPORT_NOTE_155,"Some assets are not compatible with PO, including most vanilla props and all terrain-conforming props and buildings. These will disappear after conversion.","有些资产与 PO 不兼容，包括大多数原版摆件和所有能跟随地形的摆件和建筑物。这些资产将在转换后消失。",REPORT_NOTE_155,,
REPORT_NOTE_156,"Some features of Camera Positions Utility won't work when in first person mode. Furthermore, the FOV features of Camera Positions Utility will be disabled.","Camera Positions Utility 的部分功能与第一人称模组不兼容。此外，Camera Positions Utility 的 视界调整功能将被禁用。",REPORT_NOTE_156,,
REPORT_NOTE_157,"Some features of TM:PE work on reversible tram tracks, but not all.","TM:PE 的一些功能能用于双向电车轨道，但不是全部功能。",REPORT_NOTE_157,,
REPORT_NOTE_158,"Some functions will not work for locally installed assets: sort by recent download, search by author name, open Workshop page.",有些功能将无法用于本地安装的资产：按最近下载排序，按作者姓名搜索，打开创意工坊页面。,REPORT_NOTE_158,,
REPORT_NOTE_159,"Some roads from Network Extensions spawn the wrong or an extra traffic light.","某些 Network Extensions 的道路会造成交通信号灯错误或多余。",REPORT_NOTE_159,,
REPORT_NOTE_160,"Some roads from Network Extensions spawn the wrong or no traffic light.","某些 Network Extensions 的道路会造成交通信号灯错误或消失。",REPORT_NOTE_160,,
REPORT_NOTE_161,"Some roads from Network Extensions spawn the wrong traffic light.","某些 Network Extensions 的道路会造成交通信号灯错误。",REPORT_NOTE_161,,
REPORT_NOTE_162,"Some textures on Network Extensions roads might not load.","Network Extensions 道路上的一些纹理可能无法加载。",REPORT_NOTE_162,,
REPORT_NOTE_163,"Some user get these to work together.",有些用户会让它们一起工作。,REPORT_NOTE_163,,
REPORT_NOTE_164,"Some Workshop roads with non-standard curb heights will not have their curb height adjusted by this mod. Decals and terrain-conforming props placed on the road surface, will automatically adjust to the new height. Ploppable surfaces and other non-terrain-conforming props will need to be manually moved up/down.",此模组不能调整非标准路缘高度的创意工坊道路。贴在路面上的贴花和能跟随地形的摆件将自动调整到新高度。需要手动向上/向下移动调整摆放的地皮和其他不会跟随地形的摆件。,REPORT_NOTE_164,,
REPORT_NOTE_165,"Spawn points for cargo trucks are not supported on cargo train stations, cargo airports or cargo harbors.",货车站、货运机场或货运码头不支持修改货运卡车的生成点。,REPORT_NOTE_165,,
REPORT_NOTE_166,"TAA can cause some flickering, ghosting and jitter. This is not a bug from this mod, but inherent to TAA. Read the Workshop page for details.","TAA（时间抗锯齿） 可能会引起一些闪烁、重影和抖动。 这不是这个mod的错误，但是是TAA固有的错误。请阅读创意工坊页面了解详情。",REPORT_NOTE_166,,
REPORT_NOTE_167,"Terrain conforming props cannot be moved up/down.",跟随地形的摆件不能上下移动。,REPORT_NOTE_167,,
REPORT_NOTE_168,"The 'No Problem' mod makes the game think the problem doesn't exist, while the 'Hide Problems' mod only hides the icon. Each mod can (ironically) already lead to serious problems. Combining them is really asking for it...","'No Problem' mod 使游戏认为问题不存在，而'Hide Problems' mod 只隐藏图标。 每个模组 (具有讽刺意义) 可能已经导致了严重的问题。把它们结合起来一起用真是自讨苦吃。。。",REPORT_NOTE_168,,
REPORT_NOTE_169,"The 'Remove Unwanted' button may not work properly.",“移除不想要的”按钮可能无法正常工作。,REPORT_NOTE_169,,
REPORT_NOTE_170,"Can't show data from newer extension mods like Extended Managers Library.","无法显示 Extended Managers Library 等较新扩展模组的数据。",REPORT_NOTE_170,,
REPORT_NOTE_171,"The AdjacentToPurchased option of Common Ground is incompatible with 81 Tiles. Common Ground is not needed for gameplay when you unlock all 81 tiles, but is still great for use in the map editor.","Common Ground 的邻近已购买选项与 81 Tiles不兼容。
当你解锁所有81个地块时，游戏不再需要 Common Ground ，但在地图编辑器中仍然很有用。",REPORT_NOTE_171,,
REPORT_NOTE_172,"The author classifies this mod as experimental. It's probably wise to avoid going too crazy with the numbers.",作者将此模组归类为实验性模组。也许明智的做法是避免对数字过于疯狂。,REPORT_NOTE_172,,
REPORT_NOTE_173,"The author of Camera Positions Utility says these are incompatible, but some users report them working fine together.","Camera Positions Utility 的作者说，这些是不兼容的，但一些用户报告说它们可以一起使用。",REPORT_NOTE_173,,
REPORT_NOTE_174,"The author recommends to set accelaration and braking for train engines in AVO to 0.2 for correct sound timing.","作者建议将 Advanced Vehicle Options 中列车发动机的加速和制动设置为0.2，以获得正确的音效",REPORT_NOTE_174,,
REPORT_NOTE_175,"The behavior of Game Day Timer will change slightly when combined with Real Time. See the Workshop page.","当启用 Real Time 后， Game Day Timer 的部分行为会发生改变。具体请阅读创意工坊页面。",REPORT_NOTE_175,,
REPORT_NOTE_176,"The copy feature from the Move It mod can also duplicate unique buildings.","Move It mod 的复制功能也可以复制独特建筑。",REPORT_NOTE_176,,
REPORT_NOTE_177,"The data converter can only do its work when Plop the Growables is not subscribed.","数据转换器只能在 Plop The Growables 未订阅时工作。",REPORT_NOTE_177,,
REPORT_NOTE_178,"The destination to which the warehouse sends goods needs to be reachable by another transport mode next to barges. When a different transport mode provides a shorter route, no further barges are spawned. When the other barge harbour becomes unreachable, no further barges are spawned.",仓库发送货物的目的地需要通过另一种运输模式在下一次驳船上到达。当另一种运输方式提供较短的路线时，便不会有更多的驳船出现，当另一艘驳船无法到达时，便不会产生更多的驳船。,REPORT_NOTE_178,,
REPORT_NOTE_179,"Road Builder should not be used together with FPS Booster, as in this case some patches will not be applied correctly. As Road Builder is only working in Editor, and not do anything in normal game, it should be at least deactivated if you want to play the game. It's even better to exclude Road Builder with Loading Order Tool or to unsubscribe Road Builder if you not want to create roads. FPS Booster therefore should be at least deactivated if you want to enter the Editor and use Road Builder. It's even better to exclude FPS Booster with Loading Order Tool or to unsubscribe FPS Booster if you want to create roads.","请勿同时使用 Road Builder 与 FPS Booster 模组，因为同时使用它们会导致部分修补程序无法运行。由于 Road Builder 只在编辑器里有作用，不在游戏存档内运行，因此您至少需要禁用它才能玩游戏。
如果您不想使用 Road Builder 来创建道路资产，那么应该使用 Loading Order Tool 禁用它或者取消订阅 Road Builder 。
如果您想要在编辑器内使用 Road Builder，那么应该禁用 FPS Booster ，当然，最好是使用 Loading Order Tool 禁用它或者取消订阅 FPS Booster 。
",REPORT_NOTE_179,,
REPORT_NOTE_180,"Not showing information for newer DLC assets.",不显示较新DLC资产的信息。,REPORT_NOTE_180,,
REPORT_NOTE_181,"The game already has this functionality, so this mod is not really needed. This mod uses slightly different values than the base game, so the benefit - if any - is minimal.",游戏已经内置了该功能，因此实际上并不需要该模组。该模组使用的数值与游戏本体的差异很小，因此，如果该模组有效果，那也只是极其微小的效果。,REPORT_NOTE_181,,
REPORT_NOTE_182,"The game already solves the issue of not having enough low educated workers by employing highly educated people in lower-education jobs.",游戏通过雇佣高学历的人从事低学历的工作，已经解决了没有足够的低学历工人的问题。,REPORT_NOTE_182,,
REPORT_NOTE_183,"The game has one-way train tracks as well, but this also has a single two-way track and is still needed for custom stations with a one-way station track.",游戏也有单向火车轨道，但它也有单条双向轨道，对于有单向轨道的自定义车站来说仍然需要。,REPORT_NOTE_183,,
REPORT_NOTE_184,"The game sometimes forgets the real start of a route and might show it as 'No District'.",游戏有时会丢失路线的真正起点，并可能显示为“无区域”。,REPORT_NOTE_184,,
REPORT_NOTE_185,"The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","Enhanced Outside Connections View 的图表远远没有那么有用，因为时间流逝得慢得很多。",REPORT_NOTE_185,,
REPORT_NOTE_186,"The mod uses an executable to actually draw the map. That executable works on Windows only and requires .NET Framework 4.5.2. This is not updated for the new Sunset Harbor transport lines.","该模组使用可执行文件来绘制地图。这个可执行文件只能在 Windows 上运行，因为需要. ET Framework 4.5.2运行库。没有针对 Sunset Harbor 的交通运输线进行更新。",REPORT_NOTE_186,,
REPORT_NOTE_187,"The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","这个模组能在 Windows 、 Mac OS 和 Linux 上运行。其包含的独立的 'Load Order Tool' 只能在 Windows 上运行，并且需要安装额外的 .Net 程序。详情请查看创意工坊页面。",REPORT_NOTE_187,,
REPORT_NOTE_188,"The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","公民单位的数量将会正确增加，但 Watch It 错误地显示了旧的数量。",REPORT_NOTE_188,,
REPORT_NOTE_189,"The original mod has been updated with a Chinese translation.",原版模组已经更新了中文翻译。,REPORT_NOTE_189,,
REPORT_NOTE_190,"The original mod supports the Chinese language.",原版模组支持中文语言。,REPORT_NOTE_190,,
REPORT_NOTE_191,"The replaced signals have no light or animation.",更换的信号灯没有光亮效果或动画效果。,REPORT_NOTE_191,,
REPORT_NOTE_192,"The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.",“医疗保健”服务选择面板上的服务选择显示得太低，因此难以或无法点击。,REPORT_NOTE_192,,
REPORT_NOTE_193,"The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","这个模组使用的 Tab 快捷键与其他几个模组冲突。 要么使用其他的第一人称模组，要么更改 Xml 文件中的快捷键(见创意工坊页面里的评论)。",REPORT_NOTE_193,,
REPORT_NOTE_194,"The textures from Theme Decals will probably not match the mixed theme.","Theme Decals 的纹理可能与混合后的主题不匹配。",REPORT_NOTE_194,,
REPORT_NOTE_195,"The toolbar won't display correctly with Ploppable RICO.","工具栏不会正确的显示 Ploppable RICO。",REPORT_NOTE_195,,
REPORT_NOTE_196,"The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","车辆限制将会正确提高，但 Watch It 错误地显示了旧的数量。",REPORT_NOTE_196,,
REPORT_NOTE_197,"The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","当游戏时间在夜间循环时，由 Tree &amp; Vehicle Props 生成的车辆摆件会产生不必要的灯光效果。",REPORT_NOTE_197,,
REPORT_NOTE_198,"The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","当游戏时间在夜间循环时，由 Tree &amp; Vehicle Props 生成的车辆摆件会产生不必要的灯光效果。",REPORT_NOTE_198,,
REPORT_NOTE_199,"The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","工具栏中的垂直滚动条与 Find It 不兼容。使用另一个工具栏模组。",REPORT_NOTE_199,,
REPORT_NOTE_200,"The yellow arrow signals do not operate with TM:PE.","黄色箭头信号不适用于 TM:PE。",REPORT_NOTE_200,,
REPORT_NOTE_201,"There is no need to upgrade pipes if you don't need pipes at all.",如果你根本不需要管道，就不需要升级管道。,REPORT_NOTE_201,,
REPORT_NOTE_202,"These mods combined can cause blue holes or lines in the ground.",这些模一起使用可能会使地面上出现蓝洞或者蓝线。,REPORT_NOTE_202,,
REPORT_NOTE_203,"This a map incorrectly labeled as a mod.",这张地图被错误地标记为模组。,REPORT_NOTE_203,,
REPORT_NOTE_204,"This breaks maps saved in the map editor.",这会破坏地图编辑器中的存档。,REPORT_NOTE_204,,
REPORT_NOTE_205,"This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","如果您联系过创建者并链接到她的 YouTube 或 SoundCloud，可以非商业方式使用 (Creative Commons licensse)。",REPORT_NOTE_205,,
REPORT_NOTE_206,"This can be used on its own, or be disabled and used as 'prop pack' for the BOB or Traffic Light Replacer mod.","这可以单独使用，或者禁用，并用作 BOB 或 Traffic Light Replacer 的 ""摆件替换包""。",REPORT_NOTE_206,,
REPORT_NOTE_207,"This causes very long loading times if the Loading Time Fix mod is not used.","如果不使用 Ploppable Asphalt + [Loading time Fix] 模组，加载时间会变得非常长。",REPORT_NOTE_207,,
REPORT_NOTE_208,"This combination might cause a performance decrease (FPS drop).",与之一起使用可能导致性能下降（帧数下降）。,REPORT_NOTE_208,,
REPORT_NOTE_209,"This does not include itself in the lists. If you only need a list of mods (and not assets and such), look at the bottom of this report.","这不包括在列表中。 如果您只需要列出模组(而不是资产和其他)，请查看本报告的底部。",REPORT_NOTE_209,,
REPORT_NOTE_210,"This does not modify the industrial districts from the Industries DLC. This will significantly increase industrial traffic and may also increase land and noise pollution.",这不会改变工业DLC的工业区。这将大大增加工业区交通压力，也可能增加土地污染和噪音污染。,REPORT_NOTE_210,,
REPORT_NOTE_211,"This does not work on growable buildings. The author classifies this mod as experimental. Crazy changes may affect gameplay.",这不适用于可摆放的建筑物。作者将这个模组归类为实验性的。随便更改可能会影响游戏。,REPORT_NOTE_211,,
REPORT_NOTE_212,"This doesn't affect tourists.",这不会影响游客。,REPORT_NOTE_212,,
REPORT_NOTE_213,"This has a 'ghost mode' which allows unsubscribing and still keep the game save accessible.",此模组有一个“幽灵模式”。“幽灵模式”下即使取消订阅此模组，存档仍然可以载入。,REPORT_NOTE_213,,
REPORT_NOTE_214,"This is a standard, builtin mod uploaded to the Workshop.",这是一个上传到创意工坊的标准内置模组。,REPORT_NOTE_214,,
REPORT_NOTE_215,"This is a unofficial fixed version of the Toggleable Whiteness mod.","这是一个非官方的 Toggleable Whiteness 修复版模组。",REPORT_NOTE_215,,
REPORT_NOTE_216,"This is aimed at asset creators, for testing purposes. This works in the game itself, not in the asset editor.",这是针对资产作者、用于测试的。它适用于游戏本身，而不是资产编辑器。,REPORT_NOTE_216,,
REPORT_NOTE_217,"This is especially meant for users that manually plop RICO buildings (with Ploppable RICO Revisited)","这对于手动摆放 RICO 建筑物的用户来说尤其重要(需要具有 Ploppable RICO Revisited)",REPORT_NOTE_217,,
REPORT_NOTE_218,"This is for testing only and might be removed from the Workshop soon.",这只是为了测试，可能很快就会从创意工坊上删除。,REPORT_NOTE_218,,
REPORT_NOTE_219,"This is just a template for creating custom namelists.",这只是一个用于创建自定义名称列表的模板。,REPORT_NOTE_219,,
REPORT_NOTE_220,"This is meant as a one-off fix for cities ruined by sickness. It's recommended to unsubscribe afterwards. This only removes sickness from existing citizens once, a few seconds after game load. It does not prevent new sickness to appear.","这是对那些被疾病摧毁的城市的一次性修复。建议使用完毕后退订。 这只会在游戏加载几秒钟后移除现有疾病。它不会阻止新疾病出现。",REPORT_NOTE_220,,
REPORT_NOTE_221,"This is mostly needed to convert some very old train assets.",这主要是为了转换一些非常旧的火车资产。,REPORT_NOTE_221,,
REPORT_NOTE_222,"This is no longer needed for any mods, but it might be needed for specific assets.",这对于任何模组都不再需要，但对于特定资产可能需要。,REPORT_NOTE_222,,
REPORT_NOTE_223,"This is no longer needed since game patch 1.13.",自游戏1.13版本以来，这已不再需要。,REPORT_NOTE_223,,
REPORT_NOTE_224,"This is only a quick 'proof-of-concept' demo, nothing fancy. Simply disables collision checking.",这只是一个快速的“概念验证”演示，没有什么特别的。只需禁用碰撞检查。,REPORT_NOTE_224,,
REPORT_NOTE_225,"This is only needed for custom networks that require this mod.",这仅适用于需要此模组的自定义网络。,REPORT_NOTE_225,,
REPORT_NOTE_226,"This is only needed for custom station assets that don't have the correct spawn points for full multi track support.",这仅适用于自定义车站的资产，因为这些资产没有正确的生成点来支持多轨道。,REPORT_NOTE_226,,
REPORT_NOTE_227,"This is only needed for custom tram stations that require this mod.",这仅适用于需要此模组的自定义电车站。,REPORT_NOTE_227,,
REPORT_NOTE_228,"This is only needed for loading saves that used the original New Roads mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.","这仅用于使用原先的 New Roads 模组的存档。此后请取消订阅。请仔细阅读 Steam 创意工坊的模组描述。",REPORT_NOTE_228,,
REPORT_NOTE_229,"This is only needed for loading saves that used the original Traffic++ mod. Unsubscribe afterwards. Read the mods description on the Steam Workshop carefully.","这仅用于使用原先的 Traffic++ 模组的存档。此后请取消订阅。请仔细阅读 Steam 创意工坊的模组描述。",REPORT_NOTE_229,,
REPORT_NOTE_230,"This is only needed if a prop or mod requires it. Newer props should no longer need this.",只有当摆件或模组需要它时，才需要这个。一些新的摆件应该不再需要它。,REPORT_NOTE_230,,
REPORT_NOTE_231,"This is only needed if an old flag prop or vehicle sub mesh still requires it.",只有当一个旧的旗帜摆件或车辆子模型需要它时，才需要使用它。,REPORT_NOTE_231,,
