Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_85,"In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod. In the map editor the connections have to use vanilla roads, not custom roads. Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Per costruire connessioni esterne con strade zonizzabili al di fuori delle tessere sbloccate è necessario disabilitare temporaneamente la zonizzazione con un'altra mod. Nell'editor delle mappe le connessioni devono usare strade originali, non strade personalizzate. Gli autobus interurbani entrano in città solo attraverso le connessioni esterne a una via, non attraverso una strada a due vie.",REPORT_NOTE_85,,
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","Nelle impostazioni di 'Express Bus Services (TLM Plugin)' le opzioni “Experimental” e “Agressive” possono causare la scomparsa degli autobus se si utilizza anche Transport Line Manager. L'opzione “Prudential” funziona come previsto.",REPORT_NOTE_86,,
REPORT_NOTE_87,"The functionality of this mod is included in the game itself.","Incluso nel gioco base.",REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","Mostra erroneamente come Cinematic Camera.",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.","Al posto di questa mod (o in combinazione con essa) è possibile scaricare cittadini personalizzati dal Workshop per avere una folla più variegata.",REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.","Destinato solo a terreni pianeggianti.",REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Gli autobus interurbani entrano in città solo attraverso i collegamenti esterni all'autostrada a una via, non attraverso una strada a due vie.",REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","IPT2 ha già una (diversa) funzionalità di 'spawning delay'. Funziona in tempo reale invece che in tempo di gioco e per i singoli depositi.",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!","Si raccomanda FORTEMENTE di non utilizzare questa mod!",REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.","Si raccomanda assolutamente di eseguire un backup di un salvataggio esistente prima di utilizzare questa mod su di esso.",REPORT_NOTE_94,,
REPORT_NOTE_95,"It takes some time before the traffic starts obeying new rules. The author classifies this mod as advanced/experimental.","Ci vuole un po' di tempo prima che il traffico inizi a rispettare le nuove regole. L'autore classifica questa mod come avanzata/sperimentale.",REPORT_NOTE_95,,
REPORT_NOTE_96,"It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","È meglio disabilitare l'opzione della lunghezza dinamica del giorno in Real Time, perché Cubemap Replacer utilizza orari codificati per il tramonto/alba.",REPORT_NOTE_96,,
REPORT_NOTE_97,"It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","È meglio disabilitare l'opzione della lunghezza dinamica del giorno in Real Time, perché Relight utilizza orari codificati per il tramonto/alba.",REPORT_NOTE_97,,
REPORT_NOTE_98,"It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","Non è consigliabile usarla nell'editor di mappe, perché le mappe create richiederanno Prop Anarchy.",REPORT_NOTE_98,,
REPORT_NOTE_99,"It's unclear if this actually needs the Extra Vehicle Effects mod.","Non è chiaro se sia effettivamente necessaria la mod Extra Vehicle Effects.",REPORT_NOTE_99,,
REPORT_NOTE_100,"Lifecycle Rebalance already includes 'no deathcare' functionality.","Lifecycle Rebalance include già la funzionalità 'no deathcare'.",REPORT_NOTE_100,,
REPORT_NOTE_101,"Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod include tutte le funzionalità di Safenets e molto di più.",REPORT_NOTE_101,,
REPORT_NOTE_102,"Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.","Make historical' con questa mod un edificio storico non può essere abbandonato.",REPORT_NOTE_102,,
REPORT_NOTE_103,"Make sure the image you use is a square, not a rectangle.","Assicurarsi che l'immagine utilizzata sia un quadrato, non un rettangolo.",REPORT_NOTE_103,,
REPORT_NOTE_104,"Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up. Can cause issues in late game in the way that suddenly all demands stops. Loading the city w/o this mod installed and save it again, fixes this issue. Turn off ""Show RCI demand value on status bar"", as it will spam your log and causes issues.","Assicuratevi di avere la mod sempre attiva, direttamente dall'inizio di una nuova partita. Inoltre, fissate i valori fin dall'inizio e lasciateli fissi per sempre, oppure non fissateli affatto. Passare da valori fissi a valori non fissi può davvero sbilanciare la domanda, e potrebbe volerci un sacco di tempo prima che la domanda recuperi.",REPORT_NOTE_104,,
REPORT_NOTE_105,"Mod settings for Shadow Distance Fix reset on game load.","Le impostazioni della mod per Shadow Distance Fix vengono ripristinate al caricamento del gioco.",REPORT_NOTE_105,,
REPORT_NOTE_106,"Mods without source codes and with an unclear description should better not be subscribed.","Le mod senza codice sorgente e con una descrizione poco chiara non dovrebbero essere sottoscritte.",REPORT_NOTE_106,,
REPORT_NOTE_107,"MOM already allows you to convert train stations to metro stations.","MOM consente già di convertire le stazioni ferroviarie in stazioni della metropolitana.",REPORT_NOTE_107,,
REPORT_NOTE_108,"MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","MOM gestisce i punti di spawn per la metropolitana, quindi se avete problemi con gli spawn della metropolitana, controllate MOM.",REPORT_NOTE_108,,
REPORT_NOTE_109,"More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","More Advanced OptionsPanel ha le funzionalità di Sort Mod Settings e altro ancora.",REPORT_NOTE_109,,
REPORT_NOTE_110,"More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","More Advanced OptionsPanel ha le funzionalità di Wider OptionsPanel e altro ancora.",REPORT_NOTE_110,,
REPORT_NOTE_111,"Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains. Citizens crossing the streets slowly can lead to more stuttering of traffic, because they block the cars.","La velocità di movimento ha un impatto significativo sui tempi di imbarco nelle stazioni ferroviarie e della metropolitana, soprattutto per i treni più lunghi. I cittadini che attraversano le strade lentamente possono causare un maggiore rallentamento del traffico, perché bloccano le auto.",REPORT_NOTE_111,,
REPORT_NOTE_112,"Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","Musica utilizzata con il permesso dello sviluppatore del gioco, ConcernedApe, ma non si sa se lo streaming è consentito.",REPORT_NOTE_112,,
REPORT_NOTE_113,"Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Natural Disasters Overhaul viene confuso dal rallentamento del tempo. In particolare, gli incendi boschivi saranno molto più comuni. Per ovviare a questo problema, impostate una probabilità di incendio bassa.",REPORT_NOTE_113,,
REPORT_NOTE_114,"Needs a specific process to change sounds. Read workshop page carefully","Necessita di un processo specifico per cambiare i suoni. Leggere attentamente la pagina del workshop",REPORT_NOTE_114,,
REPORT_NOTE_115,"Network Skins causes zoning glitches on CSUR roads.","Network Skins provoca problemi di zonizzazione sulle strade del CSUR.",REPORT_NOTE_115,,
REPORT_NOTE_116,"Network Skins has all functionality of NoPillars.","Network Skins ha tutte le funzionalità di NoPillars.",REPORT_NOTE_116,,
REPORT_NOTE_117,"Network Skins modifications will be lost on replaced network segments.","Le modifiche di Network Skins andranno perse sui segmenti di rete sostituiti.",REPORT_NOTE_117,,
REPORT_NOTE_118,"New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","Le nuove skin aggiunte con Network Skins in una sessione non riflettono sempre le modifiche di Traffic Light Replacer fino a quando non viene ricaricato il gioco.",REPORT_NOTE_118,,
REPORT_NOTE_119,"No need to subscribe More Network Stuff, if you are not creating Maps or assets.","Non è necessario sottoscrivere More Network Stuff, se non si creano mappe o risorse.",REPORT_NOTE_119,,
REPORT_NOTE_120,"Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller ha già la possibilità di aggiungere un attraversamento pedonale in qualsiasi punto della strada.",REPORT_NOTE_120,,
REPORT_NOTE_121,"Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal ha meno funzioni, ma un'interfaccia utente migliore. Se non si utilizzano le funzioni extra, è meglio passare a Node Controller Renewal.",REPORT_NOTE_121,,
REPORT_NOTE_122,"NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.","NOTA: non utilizzare la soluzione descritta nella pagina del Workshop (ricaricare la città), poiché potrebbe causare problemi con altre mod.",REPORT_NOTE_122,,
REPORT_NOTE_123,"Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.","Nota: il file locale non viene rimosso quando si annulla la sottoscrizione. Deve essere rimosso manualmente, vedere la pagina Workshop.",REPORT_NOTE_123,,
REPORT_NOTE_124,"Nursing Homes will have an unneeded, blank vehicle selection window.","Nursing Homes avrà una finestra di selezione del veicolo vuota e non necessaria.",REPORT_NOTE_124,,
REPORT_NOTE_125,"Only centered CSUR modules can create intersections with non-CSUR roads.","Solo i moduli CSUR centrati possono creare intersezioni con strade non CSUR.",REPORT_NOTE_125,,
REPORT_NOTE_126,"Painted surfaces might reset when subscribing to anything while the game is running.","Le superfici dipinte potrebbero resettarsi quando si sottoscrive qualcosa mentre il gioco è in corso.",REPORT_NOTE_126,,
REPORT_NOTE_127,"Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","Painter rompe Harmony e qualsiasi mod che dipende da Harmony. Passare a Repaint.",REPORT_NOTE_127,,
REPORT_NOTE_128,"Picker picking a different object when Dynamic Asset sorter changes the order of items.","Picker seleziona un oggetto diverso quando il selezionatore Dynamic Asset cambia l'ordine degli elementi.",REPORT_NOTE_128,,
REPORT_NOTE_129,"Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","Gli oggetti di scena 'NTCP' posizionati vengono visualizzati come oggetti di scena mancanti in 'Loading Screen Mod'. Si tratta di un falso allarme che può essere ignorato.",REPORT_NOTE_129,,
REPORT_NOTE_130,"Play It already has game speed functionality.","Play It dispone già della funzionalità di velocità di gioco.",REPORT_NOTE_130,,
REPORT_NOTE_131,"Play It has more extensive weather options.","Play It ha opzioni meteo più ampie.",REPORT_NOTE_131,,
REPORT_NOTE_132,"Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","Play It ha la maggior parte delle funzionalità di Ultimate Eyecandy. Combinate Play It con Render It e Theme Mixer 2 per ottenere una funzionalità di sostituzione completa.",REPORT_NOTE_132,,
REPORT_NOTE_133,"Please note that RT mod compatibility is in beta and there may be bugs present.","Si prega di notare che la compatibilità con la mod RT è in fase beta e potrebbero essere presenti dei bug.",REPORT_NOTE_133,,
REPORT_NOTE_134,"Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","Ploppable RICO ora ha la funzionalità di Grow the Ploppables. Utilizzare entrambe le mod insieme è possibile, ma potrebbe dare risultati incoerenti a meno che le impostazioni non siano allineate. Si consiglia di rimuovere Grow the Ploppables, ma se lo si fa su una partita esistente bisogna assicurarsi che le impostazioni di entrambe le mod siano uguali.",REPORT_NOTE_134,,
REPORT_NOTE_135,"Prop Anarchy already has a better prop painting functionality.","Prop Anarchy ha già una migliore funzionalità di pittura sugli oggetti scenici.",REPORT_NOTE_135,,
REPORT_NOTE_136,"Prop Anarchy already has prop scaling functionality.","Prop Anarchy dispone già della funzionalità di ridimensionamento degli oggetti scenici.",REPORT_NOTE_136,,
REPORT_NOTE_137,"Prop Anarchy already has the transparency LOD fix.","Prop Anarchy ha già il fix per la trasparenza LOD.",REPORT_NOTE_137,,
REPORT_NOTE_138,"Prop hiding has been removed from this mod, but is available in the BOB mod.","L'occultamento degli oggetti di scena è stato rimosso da questa mod, ma è disponibile nella mod BOB.",REPORT_NOTE_138,,
REPORT_NOTE_139,"Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","Prop Painter non è stato aggiornata ai recenti aggiornamenti di Move It, creando problemi a tutte le mod che cercano di integrarsi con Move It.",REPORT_NOTE_139,,
REPORT_NOTE_140,"Real City doesn't detect the extra CitizenUnits.","Real City non rileva i CitizenUnits aggiuntivi.",REPORT_NOTE_140,,
REPORT_NOTE_141,"Real Time is meant for cities with a population of up to 65.000 (it can be used on larger cities but there might be issues). Real Time completely changes the simulation, which makes it incompatible with a lot of other mods, especially those that alter or depend on time progression.","Real Time è pensato per le città con una popolazione fino a 65.000 abitanti (può essere usato per città più grandi, ma potrebbero esserci dei problemi). Real Time cambia completamente la simulazione, il che lo rende incompatibile con molti altri mod, specialmente quelli che alterano o dipendono dalla progressione temporale.",REPORT_NOTE_141,,
REPORT_NOTE_142,"Real Time might delay the arrival of extra Starting Money.","Real Time potrebbe ritardare l'arrivo di Starting Money extra.",REPORT_NOTE_142,,
REPORT_NOTE_143,"Price changes have no effect on the bank balance.","Realistic Population include la funzionalità 'no deathcare'.",REPORT_NOTE_143,,
REPORT_NOTE_144,"Render It already has shadow strength functionality.","Render It dispone già della funzionalità di rafforzamento dell'ombra.",REPORT_NOTE_144,,
REPORT_NOTE_145,"Replacing road arrows with Prop Switcher is not recommended and might give an 'array out of bounds' error.","La sostituzione delle frecce stradali con Prop Switcher non è consigliata e potrebbe dare un errore di 'array out of bounds'.",REPORT_NOTE_145,,
REPORT_NOTE_146,"Require removing all dependent assets before removing the mod. Button for that is in options of the mod.","Richiedere la rimozione di tutte le risorse dipendenti prima di rimuovere la mod. Il pulsante per farlo si trova nelle opzioni della mod.",REPORT_NOTE_146,,
REPORT_NOTE_147,"Roads outside of the central 25 tiles area must have zoning disabled. Buildings that consume water cannot be constructed outside the central 25 tiles area.","Le strade al di fuori dell'area centrale di 25 tessere devono essere disattivate. Gli edifici che consumano acqua non possono essere costruiti al di fuori dell'area centrale di 25 tessere.",REPORT_NOTE_147,,
REPORT_NOTE_148,"Service Vehicle Selector 2 blocks Theme Mixer 2 for some players to be able to change the Theme textures.","Service Vehicle Selector 2 blocca Theme Mixer 2 per consentire ad alcuni giocatori di cambiare le texture del Tema.",REPORT_NOTE_148,,
REPORT_NOTE_149,"Service Vehicle Selector has all functionality of RiverCargoHarborMod. Unsubscribe the latter.","Service Vehicle Selector ha tutte le funzionalità di RiverCargoHarborMod. Annullare la sottoscrizione di quest'ultima.",REPORT_NOTE_149,,
REPORT_NOTE_150,"Setting traffic lights or priority signs with TM:PE on train tracks will not work. Other settings do work.","L'impostazione dei semafori o dei segnali di priorità con TM:PE sui binari dei treni non funziona. Le altre impostazioni funzionano.",REPORT_NOTE_150,,
REPORT_NOTE_151,"Several users report that Parallel Road Tool won't work with Network Skins subscribed.","Diversi utenti segnalano che Parallel Road Tool non funziona con Network Skins sottoscritto.",REPORT_NOTE_151,,
REPORT_NOTE_152,"Several users report using these together without issues.","Diversi utenti riferiscono di averle utilizzate insieme senza problemi.",REPORT_NOTE_152,,
REPORT_NOTE_153,"Shared Stops can't be created on CSUR express roads (it does work on regular and compact roads).","Shared Stops non possono essere create sulle strade a scorrimento veloce CSUR (funzionano invece sulle strade normali e compatte).",REPORT_NOTE_153,,
REPORT_NOTE_154,"SharedStopEnabler has the functionality to create elevated stops.","SharedStopEnabler ha la funzionalità di creare fermate sopraelevate.",REPORT_NOTE_154,,
REPORT_NOTE_155,"Some assets are not compatible with PO, including most vanilla props and all terrain-conforming props and buildings. These will disappear after conversion.","Alcune risorse non sono compatibili con PO, tra cui la maggior parte degli oggetti di scena originali e tutti gli oggetti di scena e gli edifici conformi al terreno. Questi scompariranno dopo la conversione.",REPORT_NOTE_155,,
REPORT_NOTE_156,"Some features of Camera Positions Utility won't work when in first person mode. Furthermore, the FOV features of Camera Positions Utility will be disabled.","Alcune funzioni di Camera Positions Utility non funzioneranno in modalità prima persona. Inoltre, le funzioni FOV di Camera Positions Utility saranno disabilitate.",REPORT_NOTE_156,,
REPORT_NOTE_157,"Some features of TM:PE work on reversible tram tracks, but not all.","Alcune caratteristiche di TM:PE funzionano sui binari reversibili del tram, ma non tutte.",REPORT_NOTE_157,,
REPORT_NOTE_158,"Some functions will not work for locally installed assets: sort by recent download, search by author name, open Workshop page.","Alcune funzioni non saranno disponibili per le risorse installate localmente: ordinamento per download recenti, ricerca per nome dell'autore, apertura della pagina del Workshop.",REPORT_NOTE_158,,
REPORT_NOTE_159,"Some roads from Network Extensions spawn the wrong or an extra traffic light.","Alcune strade di Network Extensions generano un semaforo sbagliato o in più.",REPORT_NOTE_159,,
REPORT_NOTE_160,"Some roads from Network Extensions spawn the wrong or no traffic light.","Alcune strade di Network Extensions hanno un semaforo sbagliato o assente.",REPORT_NOTE_160,,
REPORT_NOTE_161,"Some roads from Network Extensions spawn the wrong traffic light.","Alcune strade di Network Extensions generano un semaforo sbagliato.",REPORT_NOTE_161,,
REPORT_NOTE_162,"Some textures on Network Extensions roads might not load.","Alcune texture sulle strade di Network Extensions potrebbero non essere caricate.",REPORT_NOTE_162,,
REPORT_NOTE_163,"Some user get these to work together.","Alcuni utenti riescono a farle funzionare insieme.",REPORT_NOTE_163,,
REPORT_NOTE_164,"Some Workshop roads with non-standard curb heights will not have their curb height adjusted by this mod. Decals and terrain-conforming props placed on the road surface, will automatically adjust to the new height. Ploppable surfaces and other non-terrain-conforming props will need to be manually moved up/down.","Alcune strade del Workshop con altezze dei marciapiedi non standard non saranno regolate da questa mod. Le decalcomanie e gli oggetti di scena conformi al terreno collocati sulla superficie stradale si adatteranno automaticamente alla nuova altezza. Le superfici ploppabili e altri oggetti di scena non conformi al terreno dovranno essere spostati manualmente verso l'alto o verso il basso.",REPORT_NOTE_164,,
REPORT_NOTE_165,"Spawn points for cargo trucks are not supported on cargo train stations, cargo airports or cargo harbors.","I punti di spawn per i camion merci non sono supportati nelle stazioni dei treni merci, negli aeroporti merci o nei porti merci.",REPORT_NOTE_165,,
REPORT_NOTE_166,"TAA can cause some flickering, ghosting and jitter. This is not a bug from this mod, but inherent to TAA. Read the Workshop page for details.","TAA può causare sfarfallio, effetto fantasma e tremolio. Non si tratta di un bug di questo mod, ma di un problema intrinseco di TAA. Leggere la pagina del Workshop per i dettagli.",REPORT_NOTE_166,,
REPORT_NOTE_167,"Terrain conforming props cannot be moved up/down.","Gli oggetti di scena conformi al terreno non possono essere spostati verso l'alto o verso il basso.",REPORT_NOTE_167,,
REPORT_NOTE_168,"The 'No Problem' mod makes the game think the problem doesn't exist, while the 'Hide Problems' mod only hides the icon. Each mod can (ironically) already lead to serious problems. Combining them is really asking for it...","La mod 'No Problem' fa credere al gioco che il problema non esista, mentre la mod 'Hide Problems' nasconde solo l'icona. Ogni mod può (ironia della sorte) già portare a seri problemi. Combinarle è davvero un'impresa...",REPORT_NOTE_168,,
REPORT_NOTE_169,"The 'Remove Unwanted' button may not work properly.","Il pulsante 'Remove Unwanted' potrebbe non funzionare correttamente.",REPORT_NOTE_169,,
REPORT_NOTE_170,"Can't show data from newer extension mods like Extended Managers Library.","Can't show data from newer extension mods like Extended Managers Library.",REPORT_NOTE_170,,
REPORT_NOTE_171,"The AdjacentToPurchased option of Common Ground is incompatible with 81 Tiles. Common Ground is not needed for gameplay when you unlock all 81 tiles, but is still great for use in the map editor.","L'opzione AdjacentToPurchased di Common Ground è incompatibile con 81 Tiles. Common Ground non è necessario per il gioco quando si sbloccano tutte le 81 tessere, ma è comunque ottimo da usare nell'editor di mappe.",REPORT_NOTE_171,,
REPORT_NOTE_172,"The author classifies this mod as experimental. It's probably wise to avoid going too crazy with the numbers.","L'autore classifica questa mod come sperimentale. Probabilmente è meglio evitare di impazzire con i numeri.",REPORT_NOTE_172,,
REPORT_NOTE_173,"The author of Camera Positions Utility says these are incompatible, but some users report them working fine together.","L'autore di Camera Positions Utility afferma che sono incompatibili, ma alcuni utenti riferiscono che funzionano bene insieme.",REPORT_NOTE_173,,
REPORT_NOTE_174,"The author recommends to set accelaration and braking for train engines in AVO to 0.2 for correct sound timing.","L'autore raccomanda di impostare l'accelerazione e la frenata per i motori dei treni in AVO a 0,2 per un corretto tempismo del suono.",REPORT_NOTE_174,,
REPORT_NOTE_175,"The behavior of Game Day Timer will change slightly when combined with Real Time. See the Workshop page.","Il comportamento di Game Day Timer cambierà leggermente se combinato con Real Time. Vedere la pagina del Workshop.",REPORT_NOTE_175,,
REPORT_NOTE_176,"The copy feature from the Move It mod can also duplicate unique buildings.","La funzione di copia della mod Move It può anche duplicare edifici unici.",REPORT_NOTE_176,,
REPORT_NOTE_177,"The data converter can only do its work when Plop the Growables is not subscribed.","Il convertitore di dati può svolgere il suo lavoro solo quando Plop the Growables non è sottoscritto.",REPORT_NOTE_177,,
REPORT_NOTE_178,"The destination to which the warehouse sends goods needs to be reachable by another transport mode next to barges. When a different transport mode provides a shorter route, no further barges are spawned. When the other barge harbour becomes unreachable, no further barges are spawned.","La destinazione a cui il magazzino invia le merci deve essere raggiungibile con un'altra modalità di trasporto accanto alle chiatte. Quando un'altra modalità di trasporto fornisce un percorso più breve, non vengono generate altre chiatte. Quando l'altro porto di chiatte diventa irraggiungibile, non vengono generate altre chiatte.",REPORT_NOTE_178,,
REPORT_NOTE_179,"The FPS Booster patch display doesn't work when the BAF Module is subscribed.","La visualizzazione della patch FPS Booster non funziona quando la mod BAF è sottoscritta.",REPORT_NOTE_179,,
REPORT_NOTE_180,"Not showing information for newer DLC assets.","Not showing information for newer DLC assets.",REPORT_NOTE_180,,
REPORT_NOTE_181,"The game already has this functionality, so this mod is not really needed. This mod uses slightly different values than the base game, so the benefit - if any - is minimal.","The game already has this functionality, so this mod is not really needed. This mod uses slightly different values than the base game, so the benefit - if any - is minimal.",REPORT_NOTE_181,,
REPORT_NOTE_182,"The game already solves the issue of not having enough low educated workers by employing highly educated people in lower-education jobs.","Il gioco risolve già il problema di non avere abbastanza lavoratori con un basso livello di istruzione impiegando persone altamente istruite in lavori con un basso livello di istruzione.",REPORT_NOTE_182,,
REPORT_NOTE_183,"The game has one-way train tracks as well, but this also has a single two-way track and is still needed for custom stations with a one-way station track.","Il gioco dispone anche di binari unidirezionali, ma anche questo ha un singolo binario bidirezionale ed è comunque necessario per le stazioni personalizzate con un binario unidirezionale.",REPORT_NOTE_183,,
REPORT_NOTE_184,"The game sometimes forgets the real start of a route and might show it as 'No District'.","A volte il gioco dimentica il vero inizio di un percorso e potrebbe mostrarlo come 'No District'.",REPORT_NOTE_184,,
REPORT_NOTE_185,"The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","I grafici della vista Enhanced Outside Connections sono molto meno utili perché il tempo scorre molto più lentamente.",REPORT_NOTE_185,,
REPORT_NOTE_186,"The mod uses an executable to actually draw the map. That executable works on Windows only and requires .NET Framework 4.5.2. This is not updated for the new Sunset Harbor transport lines.","La mod utilizza un eseguibile per disegnare effettivamente la mappa. Questo eseguibile funziona solo su Windows e richiede .NET Framework 4.5.2. Non è aggiornato per le nuove linee di trasporto di Sunset Harbor.",REPORT_NOTE_186,,
REPORT_NOTE_187,"The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","La mod funziona su Windows, Mac OS e Linux. Lo strumento standalone 'Load Order Tool' incluso è solo per Windows e richiede un'installazione aggiuntiva di .Net. Vedere la pagina Workshop per i dettagli.",REPORT_NOTE_187,,
REPORT_NOTE_188,"The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","Il numero di CitizenUnits viene aumentato correttamente, ma Watch It mostra erroneamente il vecchio numero.",REPORT_NOTE_188,,
REPORT_NOTE_189,"The original mod has been updated with a Chinese translation.","La mod originale è stato aggiornato con una traduzione in cinese.",REPORT_NOTE_189,,
REPORT_NOTE_190,"The original mod supports the Chinese language.","La mod originale supporta la lingua cinese.",REPORT_NOTE_190,,
REPORT_NOTE_191,"The replaced signals have no light or animation.","I segnali sostituiti non hanno luce né animazione.",REPORT_NOTE_191,,
REPORT_NOTE_192,"The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.","Le selezioni dei servizi nel pannello di selezione dei Servizi sanitari sono visualizzate troppo in basso, rendendo difficile o impossibile fare clic.",REPORT_NOTE_192,,
REPORT_NOTE_193,"The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","Il tasto Tab che questa mod utilizza è in conflitto con diversi altre mod. O usate un'altra mod in prima persona, o cambiate la chiave nel file xml (vedi i commenti del Workshop).",REPORT_NOTE_193,,
REPORT_NOTE_194,"The textures from Theme Decals will probably not match the mixed theme.","Le texture di Theme Decals probabilmente non si adattano al tema misto.",REPORT_NOTE_194,,
REPORT_NOTE_195,"The toolbar won't display correctly with Ploppable RICO.","La barra degli strumenti non viene visualizzata correttamente con Ploppable RICO.",REPORT_NOTE_195,,
REPORT_NOTE_196,"The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","Il limite del veicolo viene aumentato correttamente, ma Watch It mostra erroneamente il vecchio limite del veicolo.",REPORT_NOTE_196,,
REPORT_NOTE_197,"The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","Gli oggetti di scena dei veicoli generati da Tree &amp; Vehicle Props Patch avranno effetti di luce indesiderati quando il gioco si svolge nel ciclo notturno.",REPORT_NOTE_197,,
REPORT_NOTE_198,"The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","Gli oggetti di scena per veicoli generati da Tree &amp; Vehicle Props avranno effetti di luce indesiderati quando il gioco è nel ciclo notturno.",REPORT_NOTE_198,,
REPORT_NOTE_199,"The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","La barra di scorrimento verticale della Barra degli strumenti non funziona bene con Find It. Utilizzate un'altra mod della barra degli strumenti.",REPORT_NOTE_199,,
REPORT_NOTE_200,"The yellow arrow signals do not operate with TM:PE.","I segnali a freccia gialla non funzionano con TM:PE.",REPORT_NOTE_200,,
REPORT_NOTE_201,"There is no need to upgrade pipes if you don't need pipes at all.","Non è necessario aggiornare le tubature se non ne avete bisogno.",REPORT_NOTE_201,,
REPORT_NOTE_202,"These mods combined can cause blue holes or lines in the ground.","L'insieme di queste mod può provocare buchi blu o linee nel terreno.",REPORT_NOTE_202,,
REPORT_NOTE_203,"This a map incorrectly labeled as a mod.","Questa mappa è stata erroneamente etichettata come mod.",REPORT_NOTE_203,,
REPORT_NOTE_204,"This breaks maps saved in the map editor.","Questa interrompe le mappe salvate nell'editor di mappe.",REPORT_NOTE_204,,
REPORT_NOTE_205,"This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","Questa può essere utilizzata in modo non commerciale (licenza Creative Commons), se si cita il nome del creatore e si rimanda al suo YouTube o SoundCloud.",REPORT_NOTE_205,,
REPORT_NOTE_206,"This can be used on its own, or be disabled and used as 'prop pack' for the BOB or Traffic Light Replacer mod.","Può essere utilizzata da sola, oppure disattivata e usata come 'pacchetto di oggetti di scena' per la mod BOB o Traffic Light Replacer.",REPORT_NOTE_206,,
REPORT_NOTE_207,"This causes very long loading times if the Loading Time Fix mod is not used.","Questa causa tempi di caricamento molto lunghi se non si utilizza la mod Loading Time Fix.",REPORT_NOTE_207,,
