Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","En Ajustes de ""Express Bus Services (TLM Plugin)"" las opciones ""Experimental"" y ""Agresivo"" pueden hacer que los autobuses desaparezcan si también se utiliza Transport Line Manager. La opción ""Prudente"" (Prudential) funciona como se espera.",REPORT_NOTE_86,,
REPORT_NOTE_87,"The functionality of this mod is included in the game itself.","Incluido en el juego base.",REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","Se muestra incorrectamente como Cinematic Camera.",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.","En lugar de (o combinado con) este mod, puedes descargar ciudadanos personalizados del Workshop para conseguir una población más diversa.",REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.","Pensado sólo para terreno plano.",REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Los autobuses interurbanos sólo entran en la ciudad por las conexiones exteriores de la autopista de 1 sentido, y no por ninguna carretera de 2 sentidos.",REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","IPT2 ya dispone de una funcionalidad (diferente) de "" retardo de spawning "". Funciona en tiempo real en lugar de en tiempo de juego, y para depósitos individuales.",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!","¡Se recomienda ENCARECIDAMENTE no utilizar este mod!",REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.","Se recomienda encarecidamente hacer una copia de seguridad de los archivos guardados antes de utilizar este mod.",REPORT_NOTE_94,,
REPORT_NOTE_95,"It takes some time before the traffic starts obeying new rules. The author classifies this mod as advanced/experimental.","El tráfico tarda algún tiempo en empezar a obedecer las nuevas normas. El autor clasifica este mod como avanzado/experimental.",REPORT_NOTE_95,,
REPORT_NOTE_96,"It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","Es mejor desactivar la opción de duración dinámica del día en Real Time, ya que Cubemap Replacer utiliza tiempos predefinidos para la puesta/salida del sol.",REPORT_NOTE_96,,
REPORT_NOTE_97,"It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","Es mejor desactivar la opción de duración dinámica del día en Real Time, porque Relight utiliza tiempos codificados para la puesta/salida del sol.",REPORT_NOTE_97,,
REPORT_NOTE_98,"It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","No se recomienda usar esto en el editor de mapas, porque los mapas creados requerirán de Prop Anarchy.",REPORT_NOTE_98,,
REPORT_NOTE_99,"It's unclear if this actually needs the Extra Vehicle Effects mod.","No está claro si esto realmente necesita el mod Extra Vehicle Effects.",REPORT_NOTE_99,,
REPORT_NOTE_100,"Lifecycle Rebalance already includes 'no deathcare' functionality.","Lifecycle Rebalance ya incluye la función ""no deathcare"".",REPORT_NOTE_100,,
REPORT_NOTE_101,"Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod incluye toda la funcionalidad de Safenets, y mucho más.",REPORT_NOTE_101,,
REPORT_NOTE_102,"Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.","""Hacer histórico"" (Make historical) ya forma parte del propio juego, pero con este mod no se puede abandonar un edificio histórico.",REPORT_NOTE_102,,
REPORT_NOTE_103,"Make sure the image you use is a square, not a rectangle.","Asegúrate de que la imagen que utilizas es un cuadrado, no un rectángulo.",REPORT_NOTE_103,,
REPORT_NOTE_104,"Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up. Can cause issues in late game in the way that suddenly all demands stops. Loading the city w/o this mod installed and save it again, fixes this issue. Turn off ""Show RCI demand value on status bar"", as it will spam your log and causes issues.","Asegúrate de tener el mod siempre activado, directamente desde el inicio de una nueva partida. Además, fija los valores desde el principio y déjalos fijos para siempre, o no los fijes nunca. Alternar entre valores fijos y no fijos puede desequilibrar la demanda, y puede que los valores de la demanda tarden mucho tiempo en recuperarse. Puede causar problemas en partidas avanzadas ya que de repente todas las demandas pueden detenerse. Cargar tu ciudad sin este mod instalado y guardar la partida de nuevo soluciona este problema. Desactiva la opción ""Mostrar el valor de la demanda RCI en la barra de estado"" (Show RCI demand value on status bar), ya que causará spam en tu registro y otros problemas.",REPORT_NOTE_104,,
REPORT_NOTE_105,"Mod settings for Shadow Distance Fix reset on game load.","Los ajustes del mod Shadow Distance Fix se reinician al cargar el juego.",REPORT_NOTE_105,,
REPORT_NOTE_106,"Mods without source codes and with an unclear description should better not be subscribed.","Es mejor no suscribirse a mods sin código fuente y con descripciones poco claras.",REPORT_NOTE_106,,
REPORT_NOTE_107,"MOM already allows you to convert train stations to metro stations.","MOM ya permite convertir estaciones de tren en estaciones de metro.",REPORT_NOTE_107,,
REPORT_NOTE_108,"MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","MOM gestiona los puntos de spawn para metros, así que si tienes problemas con los spawns de metro, compruébalo en MOM.",REPORT_NOTE_108,,
REPORT_NOTE_109,"More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","More Advanced OptionsPanel ya tiene las funcionalidades de Sort Mod Settings, y más.",REPORT_NOTE_109,,
REPORT_NOTE_110,"More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","More Advanced OptionsPanel tiene la funcionalidad de Wider OptionsPanel, y más.",REPORT_NOTE_110,,
REPORT_NOTE_111,"Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains. Citizens crossing the streets slowly can lead to more stuttering of traffic, because they block the cars.","La velocidad de desplazamiento tiene un impacto significativo en los tiempos de embarque en las estaciones de tren y metro, especialmente en los trenes más largos. Los ciudadanos que cruzan las calles despacio pueden provocar más atascos en el tráfico, porque bloquean a los coches.",REPORT_NOTE_111,,
REPORT_NOTE_112,"Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","Música utilizada con permiso del desarrollador del juego, ConcernedApe, pero se desconoce si está permitido el streaming.",REPORT_NOTE_112,,
REPORT_NOTE_113,"Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Natural Disasters Overhaul se confunde con el flujo más lento del tiempo. Los incendios forestales serán mucho más frecuentes, por ejemplo. Establece una probabilidad de incendio baja como solución.",REPORT_NOTE_113,,
REPORT_NOTE_114,"Needs a specific process to change sounds. Read workshop page carefully","Necesita de un proceso específico para cambiar los sonidos. Lee atentamente la página de la workshop",REPORT_NOTE_114,,
REPORT_NOTE_115,"Network Skins causes zoning glitches on CSUR roads.","Network Skins provoca fallos de zonificación en las carreteras CSUR.",REPORT_NOTE_115,,
REPORT_NOTE_116,"Network Skins has all functionality of NoPillars.","Network Skins tiene todas las funcionalidades de NoPillars.",REPORT_NOTE_116,,
REPORT_NOTE_117,"Network Skins modifications will be lost on replaced network segments.","Las modificaciones de Network Skins se perderán en los segmentos de networks reemplazados.",REPORT_NOTE_117,,
REPORT_NOTE_118,"New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","Las nuevas skins añadidas con Network Skins en una sesión no siempre reflejan los cambios del mod Traffic Light Replacer hasta que se recarga el juego.",REPORT_NOTE_118,,
REPORT_NOTE_119,"No need to subscribe More Network Stuff, if you are not creating Maps or assets.","No es necesario suscribirse a More Network Stuff si no estás creando mapas o activos.",REPORT_NOTE_119,,
REPORT_NOTE_120,"Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller ya tiene la capacidad de añadir un paso de peatones en cualquier lugar de una carretera.",REPORT_NOTE_120,,
REPORT_NOTE_121,"Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal tiene menos características, pero una mejor interfaz de usuario. Si no usas estas características extra, tal vez quieras cambiar al mod Node Controller Renewal.",REPORT_NOTE_121,,
REPORT_NOTE_122,"NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.","NOTA: No utilices la solución descrita en la página del Workshop (recargar la ciudad), ya que podría causar problemas con otros mods.",REPORT_NOTE_122,,
REPORT_NOTE_123,"Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.","Nota: El archivo de configuración local no se eliminará al desuscribirse del mod. Debe eliminarse manualmente, consulta la página del Workshop.",REPORT_NOTE_123,,
REPORT_NOTE_124,"Nursing Homes will have an unneeded, blank vehicle selection window.","Nursing Homes will have an unneeded, blank vehicle selection window.",REPORT_NOTE_124,,
REPORT_NOTE_125,"Only centered CSUR modules can create intersections with non-CSUR roads.","Sólo los módulos CSUR centrados pueden crear intersecciones con rutas que no sean CSUR.",REPORT_NOTE_125,,
REPORT_NOTE_126,"Painted surfaces might reset when subscribing to anything while the game is running.","Las superficies pintadas podrían reiniciarse al suscribirse a cualquier cosa mientras el juego está en marcha.",REPORT_NOTE_126,,
REPORT_NOTE_127,"Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","Painter rompe Harmony y cualquier mod que dependa de Harmony. Cambia al mod Repaint.",REPORT_NOTE_127,,
REPORT_NOTE_128,"Picker picking a different object when Dynamic Asset sorter changes the order of items.","El mod Picker tomará un objeto diferente cuando Dynamic Asset sorter cambie el orden de los items.",REPORT_NOTE_128,,
REPORT_NOTE_129,"Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","Los props 'NTCP' colocados aparecen como props ausentes en Loading Screen Mod. Se trata de una falsa alarma y puede ignorarse.",REPORT_NOTE_129,,
REPORT_NOTE_130,"Play It already has game speed functionality.","Play It ya dispone de la función de velocidad de juego.",REPORT_NOTE_130,,
REPORT_NOTE_131,"Play It has more extensive weather options.","Play It tiene más opciones meteorológicas.",REPORT_NOTE_131,,
REPORT_NOTE_132,"Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","Play It tiene la mayoría de las funcionalidades de Ultimate Eyecandy. Combina Play It con Render It y Theme Mixer 2 para reemplazr completamente todas las funcionalidades.",REPORT_NOTE_132,,
REPORT_NOTE_133,"Please note that RT mod compatibility is in beta and there may be bugs present.","Ten en cuenta que la compatibilidad con el RT mod está en fase beta y puede haber errores.",REPORT_NOTE_133,,
REPORT_NOTE_134,"Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","Ploppable RICO ahora tiene la funcionalidad de Grow the Ploppables. Usar ambos mods juntos es posible, pero puede dar resultados inconsistentes a menos que sus ajustes estén sincronizados. Se recomienda eliminar Grow the Ploppables, pero si se hace en un juego existente hay que asegurarse de que los ajustes de ambos mods sean los mismos.",REPORT_NOTE_134,,
REPORT_NOTE_135,"Prop Anarchy already has a better prop painting functionality.","Prop Anarchy ya tiene una mejor funcionalidad para pintar props.",REPORT_NOTE_135,,
REPORT_NOTE_136,"Prop Anarchy already has prop scaling functionality.","Prop Anarchy ya tiene la funcionalidad de escalado de props.",REPORT_NOTE_136,,
REPORT_NOTE_137,"Prop Anarchy already has the transparency LOD fix.","Prop Anarchy ya tiene el arreglo de transparencia de LOD (transparency LOD fix).",REPORT_NOTE_137,,
REPORT_NOTE_138,"Prop hiding has been removed from this mod, but is available in the BOB mod.","El ocultamiento de props ha sido eliminado de este mod, pero está disponible en el mod BOB.",REPORT_NOTE_138,,
REPORT_NOTE_139,"Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","Prop Painter no fue actualizado a las recientes actualizaciones de Move It, creando problemas para cualquier mod que intente integrarse con Move It.",REPORT_NOTE_139,,
REPORT_NOTE_140,"Real City doesn't detect the extra CitizenUnits.","Real City no detecta las CitizenUnits adicionales.",REPORT_NOTE_140,,
REPORT_NOTE_141,"Real Time is meant for cities with a population of up to 65.000 (it can be used on larger cities but there might be issues). Real Time completely changes the simulation, which makes it incompatible with a lot of other mods, especially those that alter or depend on time progression.","Real Time está pensado para ciudades con una población de hasta 65.000 habitantes (puede usarse en ciudades más grandes, pero podría haber problemas). Real Time cambia completamente la simulación, lo que lo hace incompatible con muchos otros mods, especialmente aquellos que alteran o dependen de la progresión temporal.",REPORT_NOTE_141,,
REPORT_NOTE_142,"Real Time might delay the arrival of extra Starting Money.","Real Time puede retrasar la llegada de dinero inicial adicional.",REPORT_NOTE_142,,
REPORT_NOTE_143,"Price changes have no effect on the bank balance.","Los cambios de precio no afectan al saldo bancario.",REPORT_NOTE_143,,
REPORT_NOTE_144,"Render It already has shadow strength functionality.","Render It ya dispone de la función para configurar la intensidad de sombras.",REPORT_NOTE_144,,
REPORT_NOTE_145,"Replacing road arrows with Prop Switcher is not recommended and might give an 'array out of bounds' error.","No se recomienda reemplazar las flechas de carretera con Prop Switcher y además puede dar un error de 'array out of bounds'.",REPORT_NOTE_145,,
REPORT_NOTE_146,"Require removing all dependent assets before removing the mod. Button for that is in options of the mod.","Requiere eliminar todos los recursos dependientes antes de eliminar el mod. El botón para ello está en las opciones del mod.",REPORT_NOTE_146,,
REPORT_NOTE_147,"Roads outside of the central 25 tiles area must have zoning disabled. Buildings that consume water cannot be constructed outside the central 25 tiles area.","Las carreteras fuera del área central de 25 celdas deben tener la zonificación desactivada. Los edificios que consumen agua no pueden construirse fuera del área central de 25 celdas.",REPORT_NOTE_147,,
REPORT_NOTE_148,"Service Vehicle Selector 2 blocks Theme Mixer 2 for some players to be able to change the Theme textures.","El mod Service Vehicle Selector 2 bloquea las funciones de Theme Mixer 2 para cambiar las texturas de temas de mapa para algunos jugadores.",REPORT_NOTE_148,,
REPORT_NOTE_149,"Service Vehicle Selector has all functionality of RiverCargoHarborMod. Unsubscribe the latter.","Service Vehicle Selector tiene toda la funcionalidad de RiverCargoHarborMod. Desuscríbete de este último.",REPORT_NOTE_149,,
REPORT_NOTE_150,"Setting traffic lights or priority signs with TM:PE on train tracks will not work. Other settings do work.","La configuración de semáforos o señales de prioridad con TM:PE en las vías del tren no funcionará. Otros ajustes sí funcionan.",REPORT_NOTE_150,,
REPORT_NOTE_151,"Several users report that Parallel Road Tool won't work with Network Skins subscribed.","Varios usuarios reportan que Parallel Road Tool no funciona estando suscrito también a Network Skins.",REPORT_NOTE_151,,
REPORT_NOTE_152,"Several users report using these together without issues.","Varios usuarios afirman haberlos utilizado juntos sin problemas.",REPORT_NOTE_152,,
REPORT_NOTE_153,"Shared Stops can't be created on CSUR express roads (it does work on regular and compact roads).","Las paradas compartidas (Shared Stops) no pueden crearse en vías rápidas CSUR (pero sí funciona en vías regulares y compactas).",REPORT_NOTE_153,,
REPORT_NOTE_154,"SharedStopEnabler has the functionality to create elevated stops.","SharedStopEnabler tiene la funcionalidad de crear paradas elevadas.",REPORT_NOTE_154,,
REPORT_NOTE_155,"Some assets are not compatible with PO, including most vanilla props and all terrain-conforming props and buildings. These will disappear after conversion.","Algunos assets no son compatibles con PO, incluyendo la mayoría de los props vainilla y todos los props y edificios que se ajustan al terreno. Estos desaparecerán tras la conversión.",REPORT_NOTE_155,,
REPORT_NOTE_156,"Some features of Camera Positions Utility won't work when in first person mode. Furthermore, the FOV features of Camera Positions Utility will be disabled.","Algunas funciones de Camera Positions Utility no funcionarán en modo primera persona. Además, las funciones de FOV de Camera Positions Utility se desactivarán.",REPORT_NOTE_156,,
REPORT_NOTE_157,"Some features of TM:PE work on reversible tram tracks, but not all.","Algunas características de TM:PE funcionan en vías de tranvía reversibles, pero no todas.",REPORT_NOTE_157,,
REPORT_NOTE_158,"Some functions will not work for locally installed assets: sort by recent download, search by author name, open Workshop page.","Algunas funciones no funcionarán para los assets instalados localmente, como por ejemplo: ordenar por descargas recientes, buscar por nombre de autor, abrir página de Workshop.",REPORT_NOTE_158,,
REPORT_NOTE_159,"Some roads from Network Extensions spawn the wrong or an extra traffic light.","Algunas carreteras de Network Extensions generan un semáforo equivocado o adicional.",REPORT_NOTE_159,,
REPORT_NOTE_160,"Some roads from Network Extensions spawn the wrong or no traffic light.","Algunas carreteras de Network Extensions generan un semáforo equivocado o no generan ninguno.",REPORT_NOTE_160,,
REPORT_NOTE_161,"Some roads from Network Extensions spawn the wrong traffic light.","Algunas carreteras de Network Extensions generan un semáforo equivocado.",REPORT_NOTE_161,,
REPORT_NOTE_162,"Some textures on Network Extensions roads might not load.","Es posible que algunas texturas de Network Extensions no se carguen.",REPORT_NOTE_162,,
REPORT_NOTE_163,"Some user get these to work together.","Algunos usuarios consiguen que funcionen juntos.",REPORT_NOTE_163,,
REPORT_NOTE_164,"Some Workshop roads with non-standard curb heights will not have their curb height adjusted by this mod. Decals and terrain-conforming props placed on the road surface, will automatically adjust to the new height. Ploppable surfaces and other non-terrain-conforming props will need to be manually moved up/down.","Este mod no ajustará la altura de los aceras de algunas carreteras de la Workshop con alturas de acera no estándar. Los decals y props adaptados al terreno colocados en la superficie de la carretera se ajustarán automáticamente a la nueva altura. Las Ploppable surfaces y otros props que no se adaptan al terreno tendrán que ser movidos manualmente hacia arriba/abajo.",REPORT_NOTE_164,,
REPORT_NOTE_165,"Spawn points for cargo trucks are not supported on cargo train stations, cargo airports or cargo harbors.","Los puntos de generación de camiones de carga no son compatibles con las estaciones de tren de carga, los aeropuertos de carga ni los puertos de carga.",REPORT_NOTE_165,,
REPORT_NOTE_166,"TAA can cause some flickering, ghosting and jitter. This is not a bug from this mod, but inherent to TAA. Read the Workshop page for details.","El TAA puede causar parpadeos, imágenes fantasma y temblores de imagen. Esto no es un error de este mod, sino inherente a como funcione el TAA. Lee la página de la workshop para más detalles.",REPORT_NOTE_166,,
REPORT_NOTE_167,"Terrain conforming props cannot be moved up/down.","Los props que se ajustan al terreno no pueden moverse hacia arriba/abajo.",REPORT_NOTE_167,,
REPORT_NOTE_168,"The 'No Problem' mod makes the game think the problem doesn't exist, while the 'Hide Problems' mod only hides the icon. Each mod can (ironically) already lead to serious problems. Combining them is really asking for it...","El mod ""No Problem"" hace que el juego piense que el problema no existe, mientras que el mod ""Hide Problems"" sólo oculta sus íconos. Cada mod puede (irónicamente) provocar problemas graves. Combinarlos es arriesgarse demasiado...",REPORT_NOTE_168,,
REPORT_NOTE_169,"The 'Remove Unwanted' button may not work properly.","El botón 'Eliminar no deseado' (Remove Unwanted) puede no funcionar correctamente.",REPORT_NOTE_169,,
REPORT_NOTE_170,"Can't show data from newer extension mods like Extended Managers Library.","No se pueden mostrar los datos de los mods de extensión más recientes, como Extended Managers Library.",REPORT_NOTE_170,,
REPORT_NOTE_171,"The AdjacentToPurchased option of Common Ground is incompatible with 81 Tiles. Common Ground is not needed for gameplay when you unlock all 81 tiles, but is still great for use in the map editor.","La opción AdjacentToPurchased de Common Ground es incompatible con 81 Tiles. El mod Common Ground no es necesario para el juego cuando desbloqueas las 81 celdas, pero sigue siendo genial para usarlo en el editor de mapas.",REPORT_NOTE_171,,
REPORT_NOTE_172,"The author classifies this mod as experimental. It's probably wise to avoid going too crazy with the numbers.","El autor clasifica este mod como experimental. Probablemente sea prudente evitar volverse demasiado loco con los números.",REPORT_NOTE_172,,
REPORT_NOTE_173,"The author of Camera Positions Utility says these are incompatible, but some users report them working fine together.","El autor de Camera Positions Utility dice que son incompatibles, pero algunos usuarios informan de que funcionan bien juntos.",REPORT_NOTE_173,,
REPORT_NOTE_174,"The author recommends to set accelaration and braking for train engines in AVO to 0.2 for correct sound timing.","El autor recomienda ajustar la aceleración y el frenado de las locomotoras en AVO a 0,2 para una correcta sincronización del sonido.",REPORT_NOTE_174,,
REPORT_NOTE_175,"The behavior of Game Day Timer will change slightly when combined with Real Time. See the Workshop page.","El comportamiento de Game Day Timer cambiará ligeramente cuando se combine con Real Time. Consulte la página del Workshop.",REPORT_NOTE_175,,
REPORT_NOTE_176,"The copy feature from the Move It mod can also duplicate unique buildings.","La función de copia del mod Move It también puede duplicar edificios únicos.",REPORT_NOTE_176,,
REPORT_NOTE_177,"The data converter can only do its work when Plop the Growables is not subscribed.","El conversor de datos sólo puede hacer su trabajo cuando no estés suscrito a Plop the Growables.",REPORT_NOTE_177,,
REPORT_NOTE_178,"The destination to which the warehouse sends goods needs to be reachable by another transport mode next to barges. When a different transport mode provides a shorter route, no further barges are spawned. When the other barge harbour becomes unreachable, no further barges are spawned.","El destino al que el almacén envía las mercancías tiene que ser alcanzable por otro modo de transporte junto a las barcazas. Cuando otro modo de transporte proporciona una ruta más corta, no se generan más barcazas. Cuando el otro puerto de barcazas resulta inalcanzable, no se generan más barcazas.",REPORT_NOTE_178,,
REPORT_NOTE_179,"The FPS Booster patch display doesn't work when the BAF Module is subscribed.","La visualización del parche FPS Booster no funciona cuando estés suscrito al BAF Module.",REPORT_NOTE_179,,
REPORT_NOTE_180,"Not showing information for newer DLC assets.","No se muestra información sobre los nuevos contenidos descargables.",REPORT_NOTE_180,,
REPORT_NOTE_181,"The game already has this functionality, so this mod is not really needed. This mod uses slightly different values than the base game, so the benefit - if any - is minimal.","El juego ya tiene esta funcionalidad, por lo que este mod no es realmente necesario. Este mod utiliza valores ligeramente diferentes a los del juego base, por lo que el beneficio -si lo hay- es mínimo.",REPORT_NOTE_181,,
REPORT_NOTE_182,"The game already solves the issue of not having enough low educated workers by employing highly educated people in lower-education jobs.","El juego ya resuelve el problema de la escasez de mano de obra poco cualificada empleando a personas altamente cualificadas en puestos de trabajo poco cualificados.",REPORT_NOTE_182,,
REPORT_NOTE_183,"The game has one-way train tracks as well, but this also has a single two-way track and is still needed for custom stations with a one-way station track.","El juego también dispone de vías de tren unidireccionales, pero éstas también tienen una única vía bidireccional y siguen siendo necesarias para las estaciones personalizadas con una vía de estación unidireccional.",REPORT_NOTE_183,,
REPORT_NOTE_184,"The game sometimes forgets the real start of a route and might show it as 'No District'.","El juego a veces olvida el inicio real de una ruta y puede mostrarla como ""Sin Distrito"".",REPORT_NOTE_184,,
REPORT_NOTE_185,"The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","Los gráficos de Enhanced Outside Connections View son bastante menos útiles porque el tiempo fluye mucho más despacio.",REPORT_NOTE_185,,
REPORT_NOTE_186,"The mod uses an executable to actually draw the map. That executable works on Windows only and requires .NET Framework 4.5.2. This is not updated for the new Sunset Harbor transport lines.","El mod utiliza un ejecutable para dibujar el mapa. Ese ejecutable sólo funciona en Windows y requiere .NET Framework 4.5.2. No está actualizado para las nuevas líneas de transporte de Sunset Harbor.",REPORT_NOTE_186,,
REPORT_NOTE_187,"The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","El mod funciona en Windows, Mac OS y Linux. La herramienta independiente incluida ""Load Order Tool"" sólo funciona en Windows y requiere una instalación adicional de .Net. Consulta la página del Workshop para más detalles.",REPORT_NOTE_187,,
REPORT_NOTE_188,"The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","El número de CitizenUnits se incrementará correctamente, pero Watch It mostrará incorrectamente el número antiguo.",REPORT_NOTE_188,,
REPORT_NOTE_189,"The original mod has been updated with a Chinese translation.","El mod original se ha actualizado con una traducción al chino.",REPORT_NOTE_189,,
REPORT_NOTE_190,"The original mod supports the Chinese language.","El mod original es compatible con el idioma chino.",REPORT_NOTE_190,,
REPORT_NOTE_191,"The replaced signals have no light or animation.","Las señales sustituidas no tienen luz ni animación.",REPORT_NOTE_191,,
REPORT_NOTE_192,"The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.","Las selecciones de servicios en el panel de selección de servicios sanitarios se muestran demasiado bajas, lo que dificulta o impide hacer clic.",REPORT_NOTE_192,,
REPORT_NOTE_193,"The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","La tecla Tab que utiliza este mod entra en conflicto con otros mods. Utiliza otro mod de primera persona o cambia la tecla en el archivo xml (consulta los comentarios del Workshop).",REPORT_NOTE_193,,
REPORT_NOTE_194,"The textures from Theme Decals will probably not match the mixed theme.","Es probable que las texturas de Theme Decals no coincidan con el tema mezclado.",REPORT_NOTE_194,,
REPORT_NOTE_195,"The toolbar won't display correctly with Ploppable RICO.","La barra de herramientas no se muestra correctamente con Ploppable RICO.",REPORT_NOTE_195,,
REPORT_NOTE_196,"The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","El límite de vehículos se incrementará correctamente, pero Watch It mostrará incorrectamente el límite de vehículos antiguo.",REPORT_NOTE_196,,
REPORT_NOTE_197,"The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","Los props de vehículos generados por Tree &amp; Vehicle Props Patch tendrán efectos de luz no deseados cuando el tiempo de juego esté en el ciclo nocturno.",REPORT_NOTE_197,,
REPORT_NOTE_198,"The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","Los props de vehículos generados por Tree &amp; Vehicle Props tendrán efectos de luz no deseados cuando el tiempo de juego esté en el ciclo nocturno.",REPORT_NOTE_198,,
REPORT_NOTE_199,"The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","La barra de desplazamiento vertical de la barra de herramientas no funciona bien con Find It. Usa otro mod de barra de herramientas.",REPORT_NOTE_199,,
REPORT_NOTE_200,"The yellow arrow signals do not operate with TM:PE.","Las señales de flecha amarilla no funcionan con TM:PE.",REPORT_NOTE_200,,
REPORT_NOTE_201,"There is no need to upgrade pipes if you don't need pipes at all.","No es necesario mejorar las tuberías si no se necesita siquiera tenerlas.",REPORT_NOTE_201,,
REPORT_NOTE_202,"These mods combined can cause blue holes or lines in the ground.","Estos mods combinados pueden causar agujeros azules o líneas en el suelo.",REPORT_NOTE_202,,
REPORT_NOTE_203,"This a map incorrectly labeled as a mod.","Este mapa está incorrectamente etiquetado como mod.",REPORT_NOTE_203,,
REPORT_NOTE_204,"This breaks maps saved in the map editor.","Esto rompe los mapas guardados en el editor de mapas.",REPORT_NOTE_204,,
REPORT_NOTE_205,"This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","Se puede utilizar de forma no comercial (licencia Creative Commons), si se nombra a la creadora y se incluye un enlace a su YouTube o SoundCloud.",REPORT_NOTE_205,,
REPORT_NOTE_206,"This can be used on its own, or be disabled and used as 'prop pack' for the BOB or Traffic Light Replacer mod.","Se puede utilizar por sí solo, o desactivarlo y utilizarlo como ""prop pack"" para el mod BOB o Traffic Light Replacer.",REPORT_NOTE_206,,
REPORT_NOTE_207,"This causes very long loading times if the Loading Time Fix mod is not used.","Esto provoca tiempos de carga muy largos si no se utiliza junto con el mod Loading Time Fix.",REPORT_NOTE_207,,
REPORT_NOTE_208,"This combination might cause a performance decrease (FPS drop).","Esta combinación puede causar una disminución del rendimiento (caída de FPS).",REPORT_NOTE_208,,
REPORT_NOTE_209,"This does not include itself in the lists. If you only need a list of mods (and not assets and such), look at the bottom of this report.","Esto no se incluye a sí mismo en las listas. Si sólo necesitas una lista de mods (y no de assets y demás), mira al final de este informe.",REPORT_NOTE_209,,
REPORT_NOTE_210,"This does not modify the industrial districts from the Industries DLC. This will significantly increase industrial traffic and may also increase land and noise pollution.","Esto no modifica los distritos industriales del DLC de Industrias. Esto aumentará significativamente el tráfico industrial y también puede aumentar la contaminación terrestre y acústica.",REPORT_NOTE_210,,
