Identifier,"Source String",Translation,Context,Labels,"Max. Length"
REPORT_NOTE_83,"If you're unable to move props vertically with Move It, try turning prop snapping off and on again in the mod options of Prop Anarchy.","Se não pude mover os itens verticalmente com o Move It, tente desativar e ativar de novo a propriedade de ajuste no Prop Anarchy.",REPORT_NOTE_83,,
REPORT_NOTE_84,"IMT markings will be lost on replaced network segments and connected intersections.","Marcadores do IMT serão perdidos ou substituídos em segmentos de rede e intersecções conectadas.",REPORT_NOTE_84,,
REPORT_NOTE_85,"In order to build outside connections with zonable roads outside of unlocked tiles you need to temporarily disable zoning with another mod. In the map editor the connections have to use vanilla roads, not custom roads. Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Para construir conexões externas com ruas zoneáveis fora dos blocos já desbloqueados você precisa primeiro desativar o zoneamento com outro mod. No editor de mapas as conexões terão que usar ruas padrão do jogo, não ruas customizadas. Ônibus interurbanos so entraram por rodovias externas de mão única e não por rodovias de mão dupla.",REPORT_NOTE_85,,
REPORT_NOTE_86,"In Settings of ""Express Bus Services (TLM Plugin)"" the options ""Experimental"" and ""Agressive"" may cause buses to despawn if Transport Line Manager is also used. The option ""Prudential"" works as expected.","Nas Configurações de 'Expres Bus Services (TLM Plugin)'a opção Experimental e Agressiva pode fazer ônibus sumirem se 'Transport Line Manager' está sendo usado. A opção 'Prudental' funcional normalmente.",REPORT_NOTE_86,,
REPORT_NOTE_87,"The functionality of this mod is included in the game itself.","A funcionalidade deste mod já está incluída no jogo.",REPORT_NOTE_87,,
REPORT_NOTE_88,"Incorrectly shows as Cinematic Camera.","Apresenta problemas com a Câmera Cinemática.",REPORT_NOTE_88,,
REPORT_NOTE_89,"Instead of (or combined with) this mod you can download custom citizens from the Workshop for a more diverse crowd.","Ao invés de (ou combinado com) este mod você pode baixar cidadãos personalizados da Oficina para uma multidão mais diversa.",REPORT_NOTE_89,,
REPORT_NOTE_90,"Intended only for flat ground.","Indicado apenas para terrenos planos.",REPORT_NOTE_90,,
REPORT_NOTE_91,"Intercity buses only enter the city via 1-way highway outside connections, not via any 2-way road.","Os ônibus intermunicipais só entram na cidade a partir de rodovias de mão única, não de mão dupla.",REPORT_NOTE_91,,
REPORT_NOTE_92,"IPT2 already has a (different) 'spawning delay' functionality. This works in real-time instead of game-time, and for individual depots.","IPT2 já tem uma função de 'atraso de criação'(diferente). Funcionando com o horário real, invés do horário do jogo, e para depósitos individuais.",REPORT_NOTE_92,,
REPORT_NOTE_93,"It is STRONGLY recommended not to use this mod!","É extremamente NÃO recomendado o uso desse mod!",REPORT_NOTE_93,,
REPORT_NOTE_94,"It is strongly recommended to make a backup of an existing save before using this mod on it.","É altamente recomendado a criação de uma cópia de segurança do salvamento do jogo atual antes de usar um mod no mesmo.",REPORT_NOTE_94,,
REPORT_NOTE_95,"It takes some time before the traffic starts obeying new rules. The author classifies this mod as advanced/experimental.","Leva um tempo até que o tráfego comece a seguir as novas regras. O autor classifica este mod como Avançado/Experimental.",REPORT_NOTE_95,,
REPORT_NOTE_96,"It's best to disable the dynamic day length option in Real Time, because Cubemap Replacer uses hard-coded times for sunset/sunrise.","É melhor desativar a duração dinâmica do dia no Real Time, devido ao CubeMap Replacer usa temporizadores pré-definidos para o Pôr do Sol/Nascer do Sol.",REPORT_NOTE_96,,
REPORT_NOTE_97,"It's best to disable the dynamic day length option in Real Time, because Relight uses hard-coded times for sunset/sunrise.","É melhor desativar a duração dinâmica do dia no Real Time, pois o Relight usa temporizadores pré-definidos para Pôr do Sol/Nascer do Sol.",REPORT_NOTE_97,,
REPORT_NOTE_98,"It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","Não é recomendado utilizar junto ao editor de mapas, pois, os mapas criados vão precisar do Porp Anarchy.",REPORT_NOTE_98,,
REPORT_NOTE_99,"It's unclear if this actually needs the Extra Vehicle Effects mod.","Atualmente não está claro se realmente precisa do Mod Extra Vehicle Effects.",REPORT_NOTE_99,,
REPORT_NOTE_100,"Lifecycle Rebalance already includes 'no deathcare' functionality.","LifeCycle Rebalance já inclui a funcionalidade 'sem serviço funerário'.",REPORT_NOTE_100,,
REPORT_NOTE_101,"Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod já tem as funcionalidades do Redes Seguras e muito mais.",REPORT_NOTE_101,,
REPORT_NOTE_102,"Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.","Tornar histórico agora é parte do jogo, mas com este mod um edifício histórico não pode ser abandonado.",REPORT_NOTE_102,,
REPORT_NOTE_103,"Make sure the image you use is a square, not a rectangle.","Certifique-se de que a imagem que você usa é um quadrado, não um retângulo.",REPORT_NOTE_103,,
REPORT_NOTE_104,"Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up. Can cause issues in late game in the way that suddenly all demands stops. Loading the city w/o this mod installed and save it again, fixes this issue. Turn off ""Show RCI demand value on status bar"", as it will spam your log and causes issues.","Tenha certeza de que o mod está ativo, a partir do começo quando iniciar um novo jogo. Corrija também os valores desde o começo e deixe-os assim desde o começo, ou não faça mudança nos mesmos. Trocar entre valores corrigidos e não corrigidos pode causar um desbalanço na demanda, e pode demorar muito tempo para que a demana volte a normal. Pode causas problemas em salvamentos mais avançados fazendo com que a demanda pare por completo. Carreguar uma cidade sem mod instalado e salvar novamente, corrigirá o problema. Desligue o ""Mostrar o Valor de demanda RCI na barra de status"", pois pode iniciar a criação de linhas repetidas no relatório e causará problemas.",REPORT_NOTE_104,,
REPORT_NOTE_105,"Mod settings for Shadow Distance Fix reset on game load.","As configurações do Mod Shadow Distance Fix voltam ao padrão quando o jogo é carregado.",REPORT_NOTE_105,,
REPORT_NOTE_106,"Mods without source codes and with an unclear description should better not be subscribed.","Mods sem código-fonte e com descrição pouco clara, não devem ser assinados.",REPORT_NOTE_106,,
REPORT_NOTE_107,"MOM already allows you to convert train stations to metro stations.","MOM já permite converter estações de trem em estações de metro.",REPORT_NOTE_107,,
REPORT_NOTE_108,"MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","Mod MOM gerencia os pontos de criação do metrô, então se tiver problemas com os metrôs, verifique o mod MOM.",REPORT_NOTE_108,,
REPORT_NOTE_109,"More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","O Painel de Mais Opções Avançadas tem a função de Ordenar as Configurações do Mod e muito mais.",REPORT_NOTE_109,,
REPORT_NOTE_110,"More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","O Painel de Mais Opções Avançadas tem a função Painel de Opções Mais Largo e mais.",REPORT_NOTE_110,,
REPORT_NOTE_111,"Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains. Citizens crossing the streets slowly can lead to more stuttering of traffic, because they block the cars.","Velocidade de movimento tem um impacto significante nos horários de embarque nas estações de trem e metrô, especialmente para trens mais longos. Cidadãos atravessando as ruas devagar demais podem causar engarrafamentos, por que eles bloqueiam os carros.",REPORT_NOTE_111,,
REPORT_NOTE_112,"Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","Música usada com permissão do desenvolvedor do jogo, ConcernedApe, porem não se se sabe se ‘streaming’ é permitido.",REPORT_NOTE_112,,
REPORT_NOTE_113,"Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Revisão dos Desastres Naturais pode gerar problemas com o passar do tempo mais lento. O mais comum é as queimadas nas florestas acontecerem mais vezes. Configure a probabilidade de incêndio para um número menor com uma solução alternativa.",REPORT_NOTE_113,,
REPORT_NOTE_114,"Needs a specific process to change sounds. Read workshop page carefully","Requer um processo específico para alterar sons. Leia a página da oficina cuidadosamente",REPORT_NOTE_114,,
REPORT_NOTE_115,"Network Skins causes zoning glitches on CSUR roads.","Network Skins causa algumas falhas no zoneamento do CSUR roads.",REPORT_NOTE_115,,
REPORT_NOTE_116,"Network Skins has all functionality of NoPillars.","Network Skins possui todas as funcionalidades do NoPillars.",REPORT_NOTE_116,,
REPORT_NOTE_117,"Network Skins modifications will be lost on replaced network segments.","As modificações do Network Skins serão perdidas se o seguimento for substituído.",REPORT_NOTE_117,,
REPORT_NOTE_118,"New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","Novos visuais adicionados com Network Skins em uma sessão nem sempre refletem as alterações do Traffic Light Replacer até o recarregamento do jogo.",REPORT_NOTE_118,,
REPORT_NOTE_119,"No need to subscribe More Network Stuff, if you are not creating Maps or assets.","Não é mais necessário assinar More Network Stuff, se não for criar algum Mapa ou ativos (assets).",REPORT_NOTE_119,,
REPORT_NOTE_120,"Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller já permite adicionar faixas de pedestres em qualquer lugar da via.",REPORT_NOTE_120,,
REPORT_NOTE_121,"Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal tem menos funções, porem uma interface melhor. Se não usa as funções extras, possa ser melhor usar o Node Controller Renewal.",REPORT_NOTE_121,,
REPORT_NOTE_122,"NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.","NOTA: Não use a solução alternativa descrita na página da Oficina (Recarregar a cidade), pois isso pode causar problemas com outros mods.",REPORT_NOTE_122,,
REPORT_NOTE_123,"Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.","Nota: O arquivo de localidade não será removido quando cancelar a inscrição. Ele tem que ser removido manualmente, consulte a página da Oficina.",REPORT_NOTE_123,,
REPORT_NOTE_124,"Nursing Homes will have an unneeded, blank vehicle selection window.","Os Asilos terão uma janela desnecessária e vazia de seleção de veículos.",REPORT_NOTE_124,,
REPORT_NOTE_125,"Only centered CSUR modules can create intersections with non-CSUR roads.","Somente módulos centralizados do CSUR podem criar intersecções com estradas que não são do módulo CSUR.",REPORT_NOTE_125,,
REPORT_NOTE_126,"Painted surfaces might reset when subscribing to anything while the game is running.","Superfícies Pintadas podem ser redefinidas quando se inscrever em algum recurso com o jogo rodando.",REPORT_NOTE_126,,
REPORT_NOTE_127,"Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","O Painter quebra o Harmony e qualquer mod dependente do Harmony. Use o Repainter.",REPORT_NOTE_127,,
REPORT_NOTE_128,"Picker picking a different object when Dynamic Asset sorter changes the order of items.","O Picker selecionando um objeto diferente quando a ordenação do Dynamic Asset muda a ordem dos itens.",REPORT_NOTE_128,,
REPORT_NOTE_129,"Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","Propriedades 'NTCP' são mostradas como propriedades ausentes no mod. de tela. Este é um alerta falso e pode ser ignorado.",REPORT_NOTE_129,,
REPORT_NOTE_130,"Play It already has game speed functionality.","Play It, já possui funcionalidades de velocidade de jogo.",REPORT_NOTE_130,,
REPORT_NOTE_131,"Play It has more extensive weather options.","Play It, possui opções meteorológicas mais extensas.",REPORT_NOTE_131,,
REPORT_NOTE_132,"Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","'Play It' tem a maioria das funcionalidades do 'Ultimate Eyecandy'. Combine o 'Play It' com o 'Render It' e o 'Theme Mixer 2' para completar as funcionalidades.",REPORT_NOTE_132,,
REPORT_NOTE_133,"Please note that RT mod compatibility is in beta and there may be bugs present.","Por favor, note que a compatibilidade do mod Real Time está em beta, e pode ter alguns erros/bugs presentes.",REPORT_NOTE_133,,
REPORT_NOTE_134,"Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","O Ploppable RICO agora possui a funcionalidade de Grow the Ploppables. É possível usar os dois mods juntos, mas pode dar resultados inconsistentes, a menos que suas configurações estejam iguais. Remover o Grow the Ploppables é recomendado, mas se feito em um jogo existente, você deve se certificar de que as configurações de ambos os mods são as mesmas.",REPORT_NOTE_134,,
REPORT_NOTE_135,"Prop Anarchy already has a better prop painting functionality.","Prop Anarchy já tem uma funcionalidade melhor de pintura de itens.",REPORT_NOTE_135,,
REPORT_NOTE_136,"Prop Anarchy already has prop scaling functionality.","Prop Anarchy já tem uma funcionalidade de dimensionamento de itens.",REPORT_NOTE_136,,
REPORT_NOTE_137,"Prop Anarchy already has the transparency LOD fix.","Prop Anarchy já tem a funcionalidade de correção de nível de profundidade.",REPORT_NOTE_137,,
REPORT_NOTE_138,"Prop hiding has been removed from this mod, but is available in the BOB mod.","A Opção Ocultar Itens foi removido deste mod, porem está disponível no BOB.",REPORT_NOTE_138,,
REPORT_NOTE_139,"Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","O Prop Painter não é mais atualizado para as versões mais atuais do Move It, criando problemas para qualquer mod que tente integrar-se com o Move It.",REPORT_NOTE_139,,
REPORT_NOTE_140,"Real City doesn't detect the extra CitizenUnits.","Real City não detecta as Unidades Extras de Cidadãos.",REPORT_NOTE_140,,
REPORT_NOTE_141,"Real Time is meant for cities with a population of up to 65.000 (it can be used on larger cities but there might be issues). Real Time completely changes the simulation, which makes it incompatible with a lot of other mods, especially those that alter or depend on time progression.","Real Time é recomendado para cidades com população de até 65 mil cidadãos(Pode ser usado em cidades maiores, porem possa haver problemas). Real Time muda completamente a simulação, o que pode torna-lo incompatível com outros mods, especificamente aqueles que alterem ou dependam de progressão de tempo.",REPORT_NOTE_141,,
REPORT_NOTE_142,"Real Time might delay the arrival of extra Starting Money.","Real Time pode atrasar a chegada do Dinheiro Inicial extra.",REPORT_NOTE_142,,
REPORT_NOTE_143,"Price changes have no effect on the bank balance.","As alterações de preços não afetam o saldo bancário.",REPORT_NOTE_143,,
REPORT_NOTE_144,"Render It already has shadow strength functionality.","Render It já tem a funcionalidade de intensidade das sombras.",REPORT_NOTE_144,,
REPORT_NOTE_145,"Replacing road arrows with Prop Switcher is not recommended and might give an 'array out of bounds' error.","Substituir setas de estrada pelo Prop Switcher não é recomendado e pode levar a um erro 'arraste para fora dos limites'.",REPORT_NOTE_145,,
REPORT_NOTE_146,"Require removing all dependent assets before removing the mod. Button for that is in options of the mod.","Requer remoção de qualquer recurso dependente antes de remover o mod. O Botão para isto está nas Opções do Mod.",REPORT_NOTE_146,,
REPORT_NOTE_147,"Roads outside of the central 25 tiles area must have zoning disabled. Buildings that consume water cannot be constructed outside the central 25 tiles area.","Estradas fora da área central de 25 blocos devem ter sua zona de construção desabilitadas. Edifícios que consomem água não podem ser construídos fora da área central de 25 blocos.",REPORT_NOTE_147,,
REPORT_NOTE_148,"Service Vehicle Selector 2 blocks Theme Mixer 2 for some players to be able to change the Theme textures.","Service Vehicle Selector 2 bloqueia o Theme Mixer 2 para alguns jogadores poder mudar as texturas do Theme.",REPORT_NOTE_148,,
REPORT_NOTE_149,"Service Vehicle Selector has all functionality of RiverCargoHarborMod. Unsubscribe the latter.","Service Vehicle Selector tem todas as funções do RiverCargoHarborMod. Cancele a inscrição do segundo.",REPORT_NOTE_149,,
REPORT_NOTE_150,"Setting traffic lights or priority signs with TM:PE on train tracks will not work. Other settings do work.","Configurar semáforos e sinais de prioridade com o TM:PE nas trilhas de trem não funciona. Outras configurações funcionam normalmente.",REPORT_NOTE_150,,
REPORT_NOTE_151,"Several users report that Parallel Road Tool won't work with Network Skins subscribed.","Varios usuários reportaram que Parallel Road Tool não funciona se estiver inscrito em Network Skins.",REPORT_NOTE_151,,
REPORT_NOTE_152,"Several users report using these together without issues.","Vários usuários reportaram que usar estes mods em conjunto não tem problema.",REPORT_NOTE_152,,
REPORT_NOTE_153,"Shared Stops can't be created on CSUR express roads (it does work on regular and compact roads).","Shared Stops não podem ser criadas nas estradas expressas do CSUR (Funciona em estradas regulares e compactas normalmente).",REPORT_NOTE_153,,
REPORT_NOTE_154,"SharedStopEnabler has the functionality to create elevated stops.","SharedStopEnabler tem a funcionalidade de criar pontos altos.",REPORT_NOTE_154,,
REPORT_NOTE_155,"Some assets are not compatible with PO, including most vanilla props and all terrain-conforming props and buildings. These will disappear after conversion.","Alguns recursos não são compatíveis com PO, incluindo a maioria dos itens padrão e todos os itens e edifícios que seguem a altura do terreno e vão desaparecer após a conversão.",REPORT_NOTE_155,,
REPORT_NOTE_156,"Some features of Camera Positions Utility won't work when in first person mode. Furthermore, the FOV features of Camera Positions Utility will be disabled.","Alguns recursos do Camera Positions Utility não funcionarão quando em primeira pessoa. Além disso, as funcionalidades FOV do Camera Positions Utility serão desativadas.",REPORT_NOTE_156,,
REPORT_NOTE_157,"Some features of TM:PE work on reversible tram tracks, but not all.","Algumas características do TM:PE funcionam em trilhos reversíveis de bondes, mas nem todas.",REPORT_NOTE_157,,
REPORT_NOTE_158,"Some functions will not work for locally installed assets: sort by recent download, search by author name, open Workshop page.","Algumas funções não funcionarão para os arquivos instalados localmente: ordenar por download recente, pesquisar por nome de autor, abrir página da Oficina.",REPORT_NOTE_158,,
REPORT_NOTE_159,"Some roads from Network Extensions spawn the wrong or an extra traffic light.","Alguns caminhos de Network Extensions geram o sinal errado ou um semáforo extra.",REPORT_NOTE_159,,
REPORT_NOTE_160,"Some roads from Network Extensions spawn the wrong or no traffic light.","Alguns caminhos de Network Extensions geram o sinal errado ou um semáforo extra.",REPORT_NOTE_160,,
REPORT_NOTE_161,"Some roads from Network Extensions spawn the wrong traffic light.","Alguns caminhos de Network Extensions geram o sinal errado ou um semáforo extra.",REPORT_NOTE_161,,
REPORT_NOTE_162,"Some textures on Network Extensions roads might not load.","Algumas texturas de estradas do 'Network Extensions' podem não carregar.",REPORT_NOTE_162,,
REPORT_NOTE_163,"Some user get these to work together.","Alguns usuários fizeram funcionar juntos.",REPORT_NOTE_163,,
REPORT_NOTE_164,"Some Workshop roads with non-standard curb heights will not have their curb height adjusted by this mod. Decals and terrain-conforming props placed on the road surface, will automatically adjust to the new height. Ploppable surfaces and other non-terrain-conforming props will need to be manually moved up/down.","Algumas estradas da Oficina com passeios com alturas diferentes do padrão não terão seus passeios ajustados por este mod. Decalques e itens que se ajustam ao a altura do terreno colocados na superfice da estrada, se ajustarão a altura nova. Superfícies plopáveis e outros itens que não se adaptam a altura do terreno terão que ser movidos individualmente para a altura certa.",REPORT_NOTE_164,,
REPORT_NOTE_165,"Spawn points for cargo trucks are not supported on cargo train stations, cargo airports or cargo harbors.","Os pontos de spawn para camiões de carga não são suportados nas estações de trem de carga, nos aeroportos de carga ou nos portos de cargas.",REPORT_NOTE_165,,
REPORT_NOTE_166,"TAA can cause some flickering, ghosting and jitter. This is not a bug from this mod, but inherent to TAA. Read the Workshop page for details.","TAA pode causar oscilação, fantasmas e tremulação. Isto não um erro do mod, e sim do TAA. Leia a página na Oficina para mais detalhes.",REPORT_NOTE_166,,
REPORT_NOTE_167,"Terrain conforming props cannot be moved up/down.","Itens que se adaptam a altura do terreno não podem ser movidos para cima/baixo.",REPORT_NOTE_167,,
REPORT_NOTE_168,"The 'No Problem' mod makes the game think the problem doesn't exist, while the 'Hide Problems' mod only hides the icon. Each mod can (ironically) already lead to serious problems. Combining them is really asking for it...","O mod 'No Problem' faz o jogo pensar que os problemas não existem, enquanto o 'Hide Problems' esconde apenas o ícone. Os dois podem (ironicamente) causar sérios problemas. Combinar os dois é realmente querer problemas...",REPORT_NOTE_168,,
REPORT_NOTE_169,"The 'Remove Unwanted' button may not work properly.","O botão 'Remover Desejado' pode não funcionar corretamente.",REPORT_NOTE_169,,
REPORT_NOTE_170,"Can't show data from newer extension mods like Extended Managers Library.","Não é possível mostrar dados de mods de extensões mais recentes como Extended Managers Library.",REPORT_NOTE_170,,
REPORT_NOTE_171,"The AdjacentToPurchased option of Common Ground is incompatible with 81 Tiles. Common Ground is not needed for gameplay when you unlock all 81 tiles, but is still great for use in the map editor.","A opção AdjacentToPurchase do Common Ground é incompatível com 81 Tiles. O Common Ground não é necessário para a jogabilidade quando você desbloqueia todos os 81 blocos, mas ainda é ótimo para uso no editor de mapas.",REPORT_NOTE_171,,
REPORT_NOTE_172,"The author classifies this mod as experimental. It's probably wise to avoid going too crazy with the numbers.","O autor classificou este mod. como experimental. Seja sensato para não ficar louco com os números",REPORT_NOTE_172,,
REPORT_NOTE_173,"The author of Camera Positions Utility says these are incompatible, but some users report them working fine together.","O autor de Camera Positions Utility diz serem incompatíveis juntos, mas alguns usuários relataram funcionar sem problemas.",REPORT_NOTE_173,,
REPORT_NOTE_174,"The author recommends to set accelaration and braking for train engines in AVO to 0.2 for correct sound timing.","O autor recomenda configurar a aceleração e freio dos motores dos trens no AVO para 0.2 para o som sair no tempo certo.",REPORT_NOTE_174,,
REPORT_NOTE_175,"The behavior of Game Day Timer will change slightly when combined with Real Time. See the Workshop page.","O comportamento do temporizador do dia do jogo irá mudar levemente combinado com o Real Time. Veja a pagina na Oficina.",REPORT_NOTE_175,,
REPORT_NOTE_176,"The copy feature from the Move It mod can also duplicate unique buildings.","O recurso copiar do Move It pode duplicar prédios únicos também.",REPORT_NOTE_176,,
REPORT_NOTE_177,"The data converter can only do its work when Plop the Growables is not subscribed.","O 'data converter' só vai funcionar se você não estiver inscrito no ""Plop the Growables"".",REPORT_NOTE_177,,
REPORT_NOTE_178,"The destination to which the warehouse sends goods needs to be reachable by another transport mode next to barges. When a different transport mode provides a shorter route, no further barges are spawned. When the other barge harbour becomes unreachable, no further barges are spawned.","O destino para o qual o armazém envia as mercadorias, precisa ser acessível por outro tipo de transporte perto das barcas. Quando um tipo de transporte possui uma rota menor, nenhuma barca será gerada. Quando outro porto de barcas encontrar-se inalcançável, nenhuma barca será gerada.",REPORT_NOTE_178,,
REPORT_NOTE_179,"Road Builder should not be used together with FPS Booster, as in this case some patches will not be applied correctly. As Road Builder is only working in Editor, and not do anything in normal game, it should be at least deactivated if you want to play the game. It's even better to exclude Road Builder with Loading Order Tool or to unsubscribe Road Builder if you not want to create roads. FPS Booster therefore should be at least deactivated if you want to enter the Editor and use Road Builder. It's even better to exclude FPS Booster with Loading Order Tool or to unsubscribe FPS Booster if you want to create roads.","O Road Builder não deve ser usado junto com o FPS Booster, pois algumas correções não funcionaram corretamente.
Como o Road Builder funciona apenas no Editor e não no jogo normal. Deve ser desativado ou cancelado a inscrição caso queira usar o FPS Booster. Caso queira usar o Road Build no Editor, desative ou cancele a inscrição do FPS Booster.",REPORT_NOTE_179,,
REPORT_NOTE_180,"Not showing information for newer DLC assets.","Não mostrando informações para recursos de DLC mais recentes.",REPORT_NOTE_180,,
REPORT_NOTE_181,"The game already has this functionality, so this mod is not really needed. This mod uses slightly different values than the base game, so the benefit - if any - is minimal.","O jogo já tem essa funcionalidade, então esse mod não é realmente necessário. Este mod usa valores um pouco diferentes do jogo base, então o benefício - se algum - é mínimo.",REPORT_NOTE_181,,
REPORT_NOTE_182,"The game already solves the issue of not having enough low educated workers by employing highly educated people in lower-education jobs.","O jogo já resolve o problema de não existirem trabalhadores com ensino básico concluído, empregando trabalhadores altamente qualificados nos empregos que exigem menos formação.",REPORT_NOTE_182,,
REPORT_NOTE_183,"The game has one-way train tracks as well, but this also has a single two-way track and is still needed for custom stations with a one-way station track.","O jogo já tem trilhas de trem de mão única também, mas isto tem uma única trilha de mão dupla e ainda precisa de estações customizadas para as trilhas de mão única.",REPORT_NOTE_183,,
REPORT_NOTE_184,"The game sometimes forgets the real start of a route and might show it as 'No District'.","O jogo às vezes esquece o real início de uma rota e pode mostrar como ""Sem Distrito"".",REPORT_NOTE_184,,
REPORT_NOTE_185,"The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","Os gráficos do Enhanced Outside Connections View são bem menos úteis porque o tempo flui mais devagar.",REPORT_NOTE_185,,
REPORT_NOTE_186,"The mod uses an executable to actually draw the map. That executable works on Windows only and requires .NET Framework 4.5.2. This is not updated for the new Sunset Harbor transport lines.","Este mod usa um executável externo para desenhar o mapa. O executável funciona no Windows e requer .Net Framework 4.5.2. Não é suportado por linhas de transportes do Sunset Harbor.",REPORT_NOTE_186,,
REPORT_NOTE_187,"The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","Este mod funciona no Linux, MacOS e Windows. O Load Order Tool funciona apenas no Windows e requer instalação de .Net Framework adicional. Veja a página a Steam para mais detalhes.",REPORT_NOTE_187,,
REPORT_NOTE_188,"The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","O número de Unidades de Cidadão será aumentando corretamente, porem Watch It ainda mostrará o número antigo.",REPORT_NOTE_188,,
REPORT_NOTE_189,"The original mod has been updated with a Chinese translation.","O mod original foi atualizado com uma tradução em chinês.",REPORT_NOTE_189,,
REPORT_NOTE_190,"The original mod supports the Chinese language.","O mod original suporta a língua chinesa.",REPORT_NOTE_190,,
REPORT_NOTE_191,"The replaced signals have no light or animation.","Os sinais substituídos não possuem luz nem animação.",REPORT_NOTE_191,,
REPORT_NOTE_192,"The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.","As seleções de serviço no Painel de seleção de Serviços de Saúde são exibidos muito abaixo do que deveriam, dificultando ou impossibilitando clicar nelas.",REPORT_NOTE_192,,
REPORT_NOTE_193,"The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","O botão de aba deste mod causa conflito com vários outros mods. Use outro mod de primeira pessoa ou troque o botão usado no arquivo XML(Veja os comentários na Oficina).",REPORT_NOTE_193,,
REPORT_NOTE_194,"The textures from Theme Decals will probably not match the mixed theme.","As texturas do Theme Decals provavelmente não corresponderão o tema mixado.",REPORT_NOTE_194,,
REPORT_NOTE_195,"The toolbar won't display correctly with Ploppable RICO.","A barra de ferramentas não aparecerá corretamente com o Ploppable RICO.",REPORT_NOTE_195,,
REPORT_NOTE_196,"The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","O limite de veículos será aumentando corretamente, porem o Watch It ainda mostrará o valor antigo.",REPORT_NOTE_196,,
REPORT_NOTE_197,"The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","Os acessórios de veiculos criados pelo Tree &amp; Vehicle Props Patch terão efeitos de luzes fora de tempo quando o jogo entrar no ciclo nortuno.",REPORT_NOTE_197,,
REPORT_NOTE_198,"The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","Os acessórios de veículos criados pelo Tree &amp; Vehicle Props terão efeitos de luzes fora de tempo quando o jogo entrar no ciclo noturno.",REPORT_NOTE_198,,
REPORT_NOTE_199,"The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","A barra de rolagem vertical na Barra de Ferramentas não funcionará corretamente com o Find It. Use outro mod para a barra de ferramentas.",REPORT_NOTE_199,,
REPORT_NOTE_200,"The yellow arrow signals do not operate with TM:PE.","As setas amarelas de sinalização não funcionam com o TM:PE.",REPORT_NOTE_200,,
REPORT_NOTE_201,"There is no need to upgrade pipes if you don't need pipes at all.","Não é necessário melhorar os tubos se você não precisa de tubos.",REPORT_NOTE_201,,
REPORT_NOTE_202,"These mods combined can cause blue holes or lines in the ground.","Estes mods combinados podem criar linhas ou buracos azuis no chão.",REPORT_NOTE_202,,
REPORT_NOTE_203,"This a map incorrectly labeled as a mod.","Este mapa foi rotulado incorretamente como um mod.",REPORT_NOTE_203,,
REPORT_NOTE_204,"This breaks maps saved in the map editor.","Isto quebra mapas salvos no editor de mapas.",REPORT_NOTE_204,,
REPORT_NOTE_205,"This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","Isto pode usado de forma não comercial (Licença Creative Commons), se citar o criador e o link do Youtube/SoundCloud do mesmo.",REPORT_NOTE_205,,
