"Identifier","Source String","Translation","Context","Labels","Max. Length"
"REPORT_NOTE_98","It's not recommended to use this in the map editor, because created maps will require Prop Anarchy.","Es wird nicht empfohlen, dies im Karteneditor zu verwenden, da so erstellte Karten Prop Anarchy erfordern um geladen werden zu können.","REPORT_NOTE_98","",""
"REPORT_NOTE_99","It's unclear if this actually needs the Extra Vehicle Effects mod.","Es ist unklar, ob diese Mod tatsächlich den Mod Extra Vehicle Effects benötigt.","REPORT_NOTE_99","",""
"REPORT_NOTE_100","Lifecycle Rebalance already includes 'no deathcare' functionality.","Lifecycle Rebalance beinhaltet bereits die Funktion keine Leichen transportieren zu müssen.","REPORT_NOTE_100","",""
"REPORT_NOTE_101","Loading Screen Mod includes all functionality from Safenets, and much more.","Loading Screen Mod beinhaltet alle Funktionen von Safenets und vieles mehr.","REPORT_NOTE_101","",""
"REPORT_NOTE_102","Make historical' is part of the game itself now, but with this mod a historical building can't get abandoned.","Gebäude als historisch zu markieren ist ein Teil des Basisspiels selbst, aber mit dieser Mod wird ein historisches Gebäude nicht mehr verlassen.","REPORT_NOTE_102","",""
"REPORT_NOTE_103","Make sure the image you use is a square, not a rectangle.","Stelle sicher, dass das von verwendete Bild ein Quadrat ist und kein Rechteck.","REPORT_NOTE_103","",""
"REPORT_NOTE_104","Make sure to have the mod always on, directly from the start of a new game. Also, either fix the values from the start and leave them fixed forever, or never fix them at all. Switching between fixed and unfixed values can really throw the demand out of balance, and it might take ages for the demand to catch up.","Vergewissere sich, dass die Mod immer direkt vom Beginn eines neuen Spiels eingeschaltet ist. Entweder fixiere die Werte von Anfang an und lassefür immer fixiert oder fixiere sie nie. Der Wechsel zwischen fixen und nicht fixierten Werten kann die Nachfrage wirklich aus dem Gleichgewicht bringen und es könnte Ewigkeiten dauern, bis die entstehende Nachfrage bedient werden kann.","REPORT_NOTE_104","",""
"REPORT_NOTE_105","Mod settings for Shadow Distance Fix reset on game load.","Die Mod-Einstellungen für Shadow Distance Fix werden beim Laden des Spiels zurückgesetzt.","REPORT_NOTE_105","",""
"REPORT_NOTE_106","Mods without sourcecodes and with an unclear descriptions should better not be subscribed.","Mods ohne öffentlich zugänglichem Quellcode und mit unklaren Beschreibungen sollten besser nicht abonniert werden.","REPORT_NOTE_106","",""
"REPORT_NOTE_107","MOM already allows you to convert train stations to metro stations.","MOM erlaubt es bereits, Bahnhöfe in Metrostationen umzuwandeln.","REPORT_NOTE_107","",""
"REPORT_NOTE_108","MOM handles spawn points for metro, so if you have issues with metro spawns, check MOM.","MOM verarbeitet Spawnpunkte für die Metro. Wenn du also Probleme mit Metro-Spawns hast, überprüfe MOM.","REPORT_NOTE_108","",""
"REPORT_NOTE_109","More Advanced OptionsPanel has the functionality of Sort Mod Settings, and more.","More Advanced OptionsPanel hat die Funktionalität der Sort Mod Settings und mehr.","REPORT_NOTE_109","",""
"REPORT_NOTE_110","More Advanced OptionsPanel has the functionality of Wider OptionsPanel, and more.","More Advanced OptionsPanel hat die Funktionalität der Wider OptionsPanel und mehr.","REPORT_NOTE_110","",""
"REPORT_NOTE_111","Movement speed has a significant impact on the boarding times at train and metro stations, especially for longer trains.","Die Bewegungsgeschwindigkeit hat erhebliche Auswirkungen auf die Wartezeit an Bahnhöfen und Metrostationen, insbesondere für längere Züge.","REPORT_NOTE_111","",""
"REPORT_NOTE_112","Music used with permission from the game developer, ConcernedApe, but unknown if streaming is allowed.","Musik wurde mit Erlaubnis des Spielentwicklers ConcernedApe verwendet, es ist aber unbekannt, ob Streaming erlaubt ist.","REPORT_NOTE_112","",""
"REPORT_NOTE_113","Natural Disasters Overhaul gets confused by the slower flow of time. Most notably forest fires will be much more common. Set the fire probability low as a workaround.","Natural Disasters Overhaul wird durch den langsameren Zeitverlauf verwirrt. Vor allem Waldbrände werden viel häufiger auftreten. Setze die Brandwahrscheinlichkeit auf niedrig, um das Problem zu umgehen.","REPORT_NOTE_113","",""
"REPORT_NOTE_114","Needs a specific process to change sounds. Read workshop page carefully","Benötigt einen bestimmten Prozess, um Geräusche zu ändern. Lese die Workshop-Seite sorgfältig.","REPORT_NOTE_114","",""
"REPORT_NOTE_115","Network Skins causes zoning glitches on CSUR roads.","Network Skins verursacht Probleme mit den Zonen an CSUR-Straßen.","REPORT_NOTE_115","",""
"REPORT_NOTE_116","Network Skins has all functionality of NoPillars.","Network Skins verfügt über alle Funktionen von NoPillars.","REPORT_NOTE_116","",""
"REPORT_NOTE_117","Network Skins modifications will be lost on replaced network segments.","Änderungen durch Network Skins gehen beim Ersetzen von Netzwerksegmenten verloren.","REPORT_NOTE_117","",""
"REPORT_NOTE_118","New skins added with Network Skins in a session do not always reflect Traffic Light Replacer changes until a game reload.","Neue Skins, die in einer Sitzung mit Network Skins hinzugefügt wurden, spiegeln sich im Traffic Light Replacer nicht immer wider, wenn das Spiel nicht neu geladen wurde.","REPORT_NOTE_118","",""
"REPORT_NOTE_119","No need to subscribe More Network Stuff, if you are not creating Maps or assets.","Wenn du keine Karten oder Assets erstellst, muss More Network Stuff nicht mehr abonniert werden.","REPORT_NOTE_119","",""
"REPORT_NOTE_120","Node Controller already has the ability to add a crosswalk anywhere on a road.","Node Controller hat bereits die Möglichkeit, überall auf einer Straße einen Fußgängerüberwege hinzuzufügen.","REPORT_NOTE_120","",""
"REPORT_NOTE_121","Node Controller Renewal has less features, but a better UI. If you don't use the extra features, you might want to switch to Node Controller Renewal.","Node Controller Renewal hat weniger Funktionen, aber eine bessere Benutzeroberfläche. Wenn du die zusätzlichen Funktionen nicht verwendest, solltest du zu Node Controller Renewal wechseln.","REPORT_NOTE_121","",""
"REPORT_NOTE_122","NOTE: Don't use the workaround described on the Workshop page (reloading the city), as this might cause issues with other mods.","HINWEIS: Verwende nicht den Workaround auf der Workshop-Seite (Neuladen der Stadt), da dieses Probleme mit anderen Mods verursachen und den Spielstand beschädigen kann.","REPORT_NOTE_122","",""
"REPORT_NOTE_123","Note: The locale file will not be removed when unsubscribing. It has to be removed manually, see Workshop page.","Hinweis: Die lokale Datei wird beim Abbestellen nicht entfernt. Sie muss manuell entfernt werden, siehe dazu die Workshop-Seite.","REPORT_NOTE_123","",""
"REPORT_NOTE_124","Nursing Homes will have an unneeded, blank vehicle selection window.","Pflegeheime haben ein nicht benötigtes, leeres Fahrzeugauswahlfenster.","REPORT_NOTE_124","",""
"REPORT_NOTE_125","Only centered CSUR modules can create intersections with non-CSUR roads.","Nur zentrierte CSUR-Module können Kreuzungen mit nicht-CSUR-Straßen herstellen.","REPORT_NOTE_125","",""
"REPORT_NOTE_126","Painted surfaces might reset when subscribing to anything while the game is running.","Gemalte Oberflächen können zurückgesetzt werden, wenn man etwas abonniert oder abbestellt, während das Spiel läuft.","REPORT_NOTE_126","",""
"REPORT_NOTE_127","Painter breaks Harmony and any mod depending on Harmony. Switch to Repaint.","Painter stört Harmony und somit jede Mod die Harmony benötigt. Wechsel zu Repaint.","REPORT_NOTE_127","",""
"REPORT_NOTE_128","Picker picking a different object when Dynamic Asset sorter changes the order of items.","Picker wählt ein anderes Objekt, wenn Dynamic Asset Sorter die Reihenfolge der Elemente ändert.","REPORT_NOTE_128","",""
"REPORT_NOTE_129","Placed 'NTCP' props show as missing props in Loading Screen Mod. This is a false alert and can be ignored.","Platzierte 'NTCP' Dekorationen werden als fehlend Loading Screen Mod angezeigt. Diese Meldung kann ignoriert werden.","REPORT_NOTE_129","",""
"REPORT_NOTE_130","Play It already has game speed functionality.","Play It beinhaltet bereits eine Spielgeschwindigkeits-Funktionalität.","REPORT_NOTE_130","",""
"REPORT_NOTE_131","Play It has more extensive weather options.","Play It beinhaltet umfangreiche Wetter-Einstellungen.","REPORT_NOTE_131","",""
"REPORT_NOTE_132","Play It has most functionality of Ultimate Eyecandy. Combine Play It with Render It and Theme Mixer 2 for full replacement functionality.","Play It beinhaltet die meisten Funktionen von Ultimate Eyecandy. Kombiniere Play It, Render It und Theme Mixer 2 um alle Funktionen von Ultimate Eyecandy zur Verfügung zu haben.","REPORT_NOTE_132","",""
"REPORT_NOTE_133","Please note that RT mod compatibility is in beta and there may be bugs present.","Bitte beachten, dass RT Mod Kompatibilität sich in der Beta befindet und es möglicherweise Fehler gibt.","REPORT_NOTE_133","",""
"REPORT_NOTE_134","Ploppable RICO now has the functionality of Grow the Ploppables. Using both mods together is possible, but may give inconsistent results unless your settings are aligned. Removing Grow the Ploppables is recommended, but if done on an existing game you have to make sure that the settings of both mods are the same.","Ploppable RICO beinhaltet nun die Funktionalität von Plop the Growables. Es ist möglich, beide Mods zusammen zu verwenden, dies kann aber zu inkonsistenten Ergebnissen führen, wenn deine Einstellungen nicht angepasst sind. Das Entfernen von Plop the Growables wird empfohlen, aber wenn du es in einem existierenden Spiel anwenden willst, musst du sicherstellen, dass die Einstellungen der beiden Mods gleich sind.","REPORT_NOTE_134","",""
"REPORT_NOTE_135","Prop Anarchy already has a better prop painting functionality.","Prop Anarchy beinhaltet bereits über eine bessere Einfärbe-Funktionalität für Dekorationen.","REPORT_NOTE_135","",""
"REPORT_NOTE_136","Prop Anarchy already has prop scaling functionality.","Prop Anarchy beinhaltet bereits die Skalierungsfunktionalität.","REPORT_NOTE_136","",""
"REPORT_NOTE_137","Prop Anarchy already has the transparency LOD fix.","Prop Anarchy beinhaltet bereits den Transparenz-LOD-Fix.","REPORT_NOTE_137","",""
"REPORT_NOTE_138","Prop hiding has been removed from this mod, but is available in the BOB mod.","Dekorationen zu verstecken, wurde von dieser Mod entfernt, da es über BOB verfügbar ist.","REPORT_NOTE_138","",""
"REPORT_NOTE_139","Prop Painter was not updated to recent Move It updates, creating issues for any mod that try to integrate with Move It.","Prop Painter wurde nicht auf die neuesten Aktualisierungen von Move It aktualisiert, wodurch Probleme für jeden Mod entstehen, der versucht, sich in Move It zu integrieren.","REPORT_NOTE_139","",""
"REPORT_NOTE_140","Real City doesn't detect the extra CitizenUnits.","Real City erkennt die zusätzlichen CitizenUnits nicht.","REPORT_NOTE_140","",""
"REPORT_NOTE_141","Real Time is meant for cities with a population of up to 65.000.","Real Time ist für Städte mit einer Bevölkerung von bis zu 65.000 Menschen gedacht.","REPORT_NOTE_141","",""
"REPORT_NOTE_142","Real Time might delay the arrival of extra Starting Money.","Real Time kann die Auszahlung von zusätzlichem Startgeld verzögern.","REPORT_NOTE_142","",""
"REPORT_NOTE_143","Realistic Population includes a 'no deathcare' functionality.","Realistic Population beinhaltet eine Funktionalität, die 'no deathcare' beinhaltet.","REPORT_NOTE_143","",""
"REPORT_NOTE_144","Render It already has shadow strength functionality.","Render It beinhaltet hat bereits eine Schattenstärke-Funktionalität.","REPORT_NOTE_144","",""
"REPORT_NOTE_145","Replacing road arrows with Prop Switcher is not recommended and might give an 'array out of bounds' error.","Das Ersetzen von Pfeilen durch Prop Switcher wird nicht empfohlen und könnte ein 'Array out of bounds' Fehler verursachen.","REPORT_NOTE_145","",""
"REPORT_NOTE_146","Require removing all dependent assets before removing the mod. Button for that is in options of the mod.","Erfordert das Entfernen aller abhängigen Assets bevor die Mod entfernt wird. Der Button dafür ist in den Optionen zu finden.","REPORT_NOTE_146","",""
"REPORT_NOTE_147","Roads outside of the central 25 tiles area must have zoning disabled.","Bei Straßen außerhalb des zentralen 25 Kacheln Bereiches muss die Zonierung deaktiviert sein.","REPORT_NOTE_147","",""
"REPORT_NOTE_148","Service Vehicle Selector 2 blocks Theme Mixer 2 for some players to be able to change the Theme textures.","Service Vehicle Selector 2 blockiert für einige Spieler die Möglichkeit die Theme-Texturen mit Theme Mixer 2 ändern zu können.","REPORT_NOTE_148","",""
"REPORT_NOTE_149","Service Vehicle Selector has all functionality of RiverCargoHarborMod. Unsubscribe the latter.","Service Vehicle Selector beinhaltet alle Funktionen von RiverCargoHarborMod. Das Abbestellen des RiverCargoHarborMod ist notwendig.","REPORT_NOTE_149","",""
"REPORT_NOTE_150","Setting traffic lights or priority signs with TM:PE on train tracks will not work. Other settings do work.","Das Setzen von Ampeln oder Vorfahrtszeichen mit TM:PE auf Bahnstrecken funktioniert nicht. Andere Einstellungen funktionieren.","REPORT_NOTE_150","",""
"REPORT_NOTE_151","Several users report that Parallel Road Tool won't work with Network Skins subscribed.","Mehrere Benutzer berichten, dass das Parallel Road Tool nicht mit Network Skins funktioniert.","REPORT_NOTE_151","",""
"REPORT_NOTE_152","Several users report using these together without issues.","Mehrere Benutzer berichten davon, dass sie diese Mods zusammen ohne Probleme verwenden.","REPORT_NOTE_152","",""
"REPORT_NOTE_153","Shared Stops can't be created on CSUR express roads (it does work on regular and compact roads).","Geteilte Haltestellen können nicht auf CSUR Schnellstraßen erstellt werden (es funktioniert auf regulären und kompakten Straßen).","REPORT_NOTE_153","",""
"REPORT_NOTE_154","SharedStopEnabler has the functionality to create elevated stops.","SharedStopEnabler beinhaltet die Funktion, Haltestellen auf Brücken zu erstellen.","REPORT_NOTE_154","",""
"REPORT_NOTE_155","Some assets are not compatible with PO, including most vanilla props and all terrain-conforming props and buildings. These will disappear after conversion.","Einige Assets sind nicht kompatibel mit PO, einschließlich der meisten Vanille-Dekorationen sowie alle gelände-konformen Gegenstände. Diese werden nach der Umwandlung unsichtbar.","REPORT_NOTE_155","",""
"REPORT_NOTE_156","Some features of Camera Positions Utility won't work when in first person mode. Furthermore, the FOV features of Camera Positions Utility will be disabled.","Einige Funktionen des Camera Positions Utility funktionieren nicht im First Person-Modus. Darüber hinaus werden die FOV-Funktionen des Camera Positions Utility deaktiviert.","REPORT_NOTE_156","",""
"REPORT_NOTE_157","Some features of TM:PE work on reversible tram tracks, but not all.","Einige Einstellungen von TM:PE funktionieren auch an den Strecken der Reversible Tram AI, aber nicht alle.","REPORT_NOTE_157","",""
"REPORT_NOTE_158","Some functions will not work for locally installed assets: sort by recent download, search by author name, open Workshop page.","Einige Funktionen sind für lokal installierte Assets nicht nutzbar: Sortieren nach neuem Download, Suche nach Autorennamen oder das Öffnen der Workshop-Seite.","REPORT_NOTE_158","",""
"REPORT_NOTE_159","Some roads from Network Extensions spawn the wrong or an extra traffic light.","Einige Straßen von Network Extensions erzeugen eine falsche oder zusätzliche Ampel.","REPORT_NOTE_159","",""
"REPORT_NOTE_160","Some roads from Network Extensions spawn the wrong or no traffic light.","Einige Straßen von Network Extensions erzeugen eine falsche oder keine Ampel.","REPORT_NOTE_160","",""
"REPORT_NOTE_161","Some roads from Network Extensions spawn the wrong traffic light.","Einige Straßen von Network Extensions erzeugen eine falsche Ampel.","REPORT_NOTE_161","",""
"REPORT_NOTE_162","Some textures on Network Extensions roads might not load.","Einige Texturen von Network Extensions Straßen könnten nicht geladen werden.","REPORT_NOTE_162","",""
"REPORT_NOTE_163","Some user get these to work together.","Einige Benutzer schaffen es, dass diese Mods zusammenarbeiten.","REPORT_NOTE_163","",""
"REPORT_NOTE_164","Some Workshop roads with non-standard curb heights will not have their curb height adjusted by this mod.","Einige Workshop-Straßen mit nicht standardmäßigen Bordsteinhöhen werden ihre Bordsteinhöhe nicht durch diese Mod reguliert bekommen.","REPORT_NOTE_164","",""
"REPORT_NOTE_165","Spawn points for cargo trucks are not supported on cargo train stations, cargo airports or cargo harbors.","Spawn-Punkte für Lastkraftwagen auf Güterbahnhöfen, Frachtflughäfen oder Frachthäfen werden nicht unterstützt.","REPORT_NOTE_165","",""
"REPORT_NOTE_166","TAA can cause some flickering, ghosting and jitter. This is not a bug from this mod, but inherent to TAA. Read the Workshop page for details.","TAA kann zum Flackern, fehlerhaften Fragmenten und Zittern der Bildpunkte führen. Dies ist kein Fehler dieser Mod, sondern eine Eigenschaft von TAA. Lese die Workshop-Seite für weitere Details.","REPORT_NOTE_166","",""
"REPORT_NOTE_167","Terrain conforming props cannot be moved up/down.","Gelände-konforme Dekorationen können nicht nach oben oder unten verschoben werden.","REPORT_NOTE_167","",""
"REPORT_NOTE_168","The 'No Problem' mod makes the game think the problem doesn't exist, while the 'Hide Problems' mod only hides the icon. Each mod can (ironically) already lead to serious problems. Combining them is really asking for it...","Die 'No Problem' Mod lässt das Spiel denken, dass das Problem nicht existiert, während die 'Hide Problems' Mod das Symbol nur versteckt. Jede Mod kann (ironischerweise) bereits zu ernsthaften Problemen führen. Wer sie kombiniert, ruft wohl nach Problemen...","REPORT_NOTE_168","",""
"REPORT_NOTE_169","The 'Remove Unwanted' button may not work properly.","Die Schaltfläche ""Remove Unwanted"" funktioniert möglicherweise nicht richtig.","REPORT_NOTE_169","",""
"REPORT_NOTE_170","The ability to upgrade between one- and two-way roads is included in the game itself.","Die Möglichkeit, Ein- auf Zwei-Wege-Straßen zu ändern, ist im Basisspiel enthalten.","REPORT_NOTE_170","",""
"REPORT_NOTE_171","The AdjacentToPurchased option of Common Ground is incompatible with 81 Tiles.
Common Ground is not needed for gameplay when you unlock all 81 tiles, but is still great for use in the map editor.","Die ""AdjacentToPurchased"" Option von Common Ground ist nicht kompatibel mit 81 Tiles.
Common Ground wird für das Gameplay nicht benötigt, wenn du alle 81 Kacheln freigeschaltet hast, aber es ist immer noch großartig für den Karteneditor.","REPORT_NOTE_171","",""
"REPORT_NOTE_172","The author classifies this mod as experimental. It's probably wise to avoid going too crazy with the numbers.","Der Autor klassifiziert diesen Mod als experimentell. Es ist wahrscheinlich ratsam, nicht zu sehr mit den Zahlen herumzuexperimentieren.","REPORT_NOTE_172","",""
"REPORT_NOTE_173","The author of Camera Positions Utility says these are incompatible, but some users report them working fine together.","Der Autor von Camera Positions Utility sagt, dass diese nicht kompatibel sind, aber einige Benutzer berichten davon, dass sie doch zusammenarbeiten können.","REPORT_NOTE_173","",""
"REPORT_NOTE_174","The author recommends to set accelaration and braking for train engines in AVO to 0.2 for correct sound timing.","Der Autor empfiehlt die Beschleunigung und Bremsen für Lokomotiven in AVO auf 0.2 zu setzen, damit die Geräusche passend abgespielt werden.","REPORT_NOTE_174","",""
"REPORT_NOTE_175","The behavior of Game Day Timer will change slightly when combined with Real Time. See the Workshop page.","Das Verhalten des Game Day Timers ändert sich geringfügig in Kombination mit Real Time. Siehe dazu die Workshop-Seite.","REPORT_NOTE_175","",""
"REPORT_NOTE_176","The copy feature from the Move It mod can also duplicate unique buildings.","Die Kopierfunktion von Move It kann auch einzigartige Gebäude duplizieren.","REPORT_NOTE_176","",""
"REPORT_NOTE_177","The data converter can only do its work when Plop the Growables is not subscribed.","Der Datenkonverter kann seine Arbeit nur dann leisten, wenn Plop the Growables nicht mehr abonniert ist.","REPORT_NOTE_177","",""
"REPORT_NOTE_178","The destination to which the warehouse sends goods needs to be reachable by another transport mode next to barges. When a different transport mode provides a shorter route, no further barges are spawned. When the other barge harbour becomes unreachable, no further barges are spawned.","Das Ziel, zu dem das Lager Waren versendet, muss über einen anderen Transportmodus neben den Seehäfen erreichbar sein. Wenn eine andere Transportart eine kürzere Route bietet, werden keine weiteren Lastkähne erzeugt. Wenn der andere Hafen unerreichbar ist, werden keine weiteren Schiffe mehr erscheinen.","REPORT_NOTE_178","",""
"REPORT_NOTE_179","The FPS Booster patch display doesn't work when the BAF Module is subscribed.","Die FPS Booster Patchanzeige funktioniert nicht beim Abonnieren des BAF Moduls.","REPORT_NOTE_179","",""
"REPORT_NOTE_180","The functionality of this mod is included in the game itself.","Die Funktionalität dieser Mod ist im Basisspiel enthalten.","REPORT_NOTE_180","",""
"REPORT_NOTE_181","The game already has this functionality, so this mod might be obsolete. Some however say this mod is still relevant, as this mod uses slightly different values than the base game.","Das Basisspiel bietet bereits diese Funktion, sodass diese Mod nicht unbedingt nötig ist. Da diese Mod aber etwas andere Werte als das Basisspiel verwendet, finden einige Spieler sie weiterhin brauchbar.","REPORT_NOTE_181","",""
"REPORT_NOTE_182","The game already solves the issue of not having enough low educated workers by employing highly educated people in lower-education jobs.","Das Spiel löst bereits das Problem, dass es nicht genügend schlecht ausgebildete Arbeitskräfte gibt, indem hoch ausgebildete Menschen in Niedrigbildungsjobs beschäftigt werden.","REPORT_NOTE_182","",""
"REPORT_NOTE_183","The game has one-way train tracks as well, but this also has a single two-way track and is still needed for custom stations with a one-way station track.","Das Spiel hat auch Einbahngleise aber diese Mod hat auch eine eingleisige Zwei-Wege-Strecke und ist immer noch für benutzerdefinierte Stationen mit Einbahngleisen notwendig.","REPORT_NOTE_183","",""
"REPORT_NOTE_184","The game sometimes forgets the real start of a route and might show it as 'No District'.","Das Spiel vergisst manchmal den wirklichen Start einer Route und dann kann es ""Kein Distrikt"" anzeigen.","REPORT_NOTE_184","",""
"REPORT_NOTE_185","The graphs from Enhanced Outside Connections View are far less useful because time flows much more slowly.","Die Diagramme von Enhanced Outside Connections View sind wesentlich weniger nützlich, da die Zeit viel langsamer vergeht.","REPORT_NOTE_185","",""
"REPORT_NOTE_186","The mod uses an executable to actually draw the map. That executable works on Windows only and requires .Net Framework 4.5.2.","Der Mod verwendet eine ausführbare Datei, um die Karte zu zeichnen. Dieses Programm funktioniert nur unter Windows und benötigt .NET Framework 4.5.2.","REPORT_NOTE_186","",""
"REPORT_NOTE_187","The mod works on Windows, Mac OS and Linux. The included standalone 'Load Order Tool' is Windows only and requires an additional .Net install. See Workshop page for details.","Die Mod funktioniert unter Windows, Mac OS und Linux. Das mitgelieferte 'Load Order Tool' dagegen funktioniert nur unter Windows und erfordert eine zusätzliche .NET Installation. Siehe die Workshop-Seite für weitere Details.","REPORT_NOTE_187","",""
"REPORT_NOTE_188","The number of CitizenUnits will be increased correctly, but Watch It incorrectly shows the old number.","Die Anzahl der CitizenUnits wird korrekt erhöht, aber Watch It zeigt fälschlicherweise das alte Limit an.","REPORT_NOTE_188","",""
"REPORT_NOTE_189","The original mod has been updated with a Chinese translation.","Die ursprüngliche Mod wurde mit einer chinesischen Übersetzung aktualisiert.","REPORT_NOTE_189","",""
"REPORT_NOTE_190","The original mod supports the Chinese language.","Die ursprüngliche Mod unterstützt die chinesische Sprache.","REPORT_NOTE_190","",""
"REPORT_NOTE_191","The replaced signals have no light or animation.","Die ersetzten Signale haben kein Licht und auch keine Animation.","REPORT_NOTE_191","",""
"REPORT_NOTE_192","The service selections on the Healthcare service selection panel are displayed too low making it difficult or impossible to click.","Die Service-Auswahl im Auswahlfeld für Gesundheitsdienste werden zu weit unten angezeigt, was es schwierig macht unmöglich macht, diese zu klicken.","REPORT_NOTE_192","",""
"REPORT_NOTE_193","The Tab key this mod uses conflicts with several other mods. Either use another first person mod, or change the key in the xml file (see Workshop comments).","Die Tab-Taste, die dieser Mod verwendet, steht in Konflikt mit mehreren anderen Mods. Verwende entweder eine andere First-Person-Mod oder ändere das Tastenkürzel in der XML-Datei (siehe dazu die Workshop-Kommentare).","REPORT_NOTE_193","",""
"REPORT_NOTE_194","The textures from Theme Decals will probably not match the mixed theme.","Die Texturen von Theme Decals werden wahrscheinlich nicht mit dem gemischten Thema von Theme Mixer 2 übereinstimmen.","REPORT_NOTE_194","",""
"REPORT_NOTE_195","The toolbar won't display correctly with Ploppable RICO.","Die Werkzeugleiste wird nicht korrekt mit Ploppable RICO angezeigt.","REPORT_NOTE_195","",""
"REPORT_NOTE_196","The vehicle limit will be increased correctly, but Watch It incorrectly shows the old vehicle limit.","Die Fahrzeuggrenze wird korrekt erhöht, aber Watch It zeigt fälschlicherweise das alte Fahrzeuglimit an.","REPORT_NOTE_196","",""
"REPORT_NOTE_197","The vehicle props generated by Tree &amp; Vehicle Props Patch will have unwanted light effects when the game time is in the night cycle.","Die von Tree &amp; Vehicle Props Patch generierten Fahrzeug-Modelle haben unerwünschte Lichteffekte, wenn sich das Spiel im Nachtzyklus befindet.","REPORT_NOTE_197","",""
"REPORT_NOTE_198","The vehicle props generated by Tree &amp; Vehicle Props will have unwanted light effects when the game time is in the night cycle.","Die von Tree &amp; Vehicle Props generierten Fahrzeug-Modelle haben unerwünschte Lichteffekte, wenn sich das Spiel im Nachtzyklus befindet.","REPORT_NOTE_198","",""
"REPORT_NOTE_199","The vertical scrollbar in the Toolbar won't work well with Find It. Use another toolbar mod.","Die vertikale Scrollleiste in der Werkzeugleiste funktioniert nicht gut mit Find It. Verwende eine andere Werkzeugleisten-Mod.","REPORT_NOTE_199","",""
"REPORT_NOTE_200","The yellow arrow signals do not operate with TM:PE.","Die gelben Pfeilsignale funktionieren nicht mit TM:PE.","REPORT_NOTE_200","",""
"REPORT_NOTE_201","There is no need to upgrade pipes if you don't need pipes at all.","Es ist nicht notwendig, Rohre zu aktualisieren, wenn man überhaupt keine Rohre benötigt.","REPORT_NOTE_201","",""
"REPORT_NOTE_202","These mods combined can cause blue holes or lines in the ground.","Wenn man diese Mods zusammen verwendet, können blaue Löcher oder Linien im Boden entstehen.","REPORT_NOTE_202","",""
"REPORT_NOTE_203","This a map incorrectly labeled as a mod.","Diese Karte wurde fälschlicherweise als Mod markiert.","REPORT_NOTE_203","",""
"REPORT_NOTE_204","This breaks maps saved in the map editor.","Wenn man diese Mod im Karteneditor verwendet, werden die damit gespeicherten Karten zerstört.","REPORT_NOTE_204","",""
"REPORT_NOTE_205","This can be used in a non-commercial way (Creative Commons license), if you name the creator and link to her YouTube or SoundCloud.","Dies darf auf nicht-kommerzielle Weise verwendet werden (Creative Commons Lizenz), wenn du den Ersteller und Link zu dessen YouTube oder SoundCloud benennst.","REPORT_NOTE_205","",""
"REPORT_NOTE_206","This can be used on its own, or be disabled and used as 'prop pack' for the BOB or Traffic Light Replacer mod.","Dies kann einzeln verwendet werden, oder man deaktiviert diese Mod und nutzt es als 'Dekorations-Pack' für BOB oder Traffic Light Replacer.","REPORT_NOTE_206","",""
"REPORT_NOTE_207","This causes very long loading times if the Loading Time Fix mod is not used.","Dies verursacht sehr lange Ladezeiten, wenn der Loading Time Fix nicht benutzt wird.","REPORT_NOTE_207","",""
"REPORT_NOTE_208","This combination might cause a performance decrease (FPS drop).","Diese Kombination kann zu einer Leistungsreduzierung führen (FPS-Verlust).","REPORT_NOTE_208","",""
"REPORT_NOTE_209","This does not include itself in the lists.","Diese Mod schließt sich selbst nicht in die erstellten Listen ein.","REPORT_NOTE_209","",""
"REPORT_NOTE_210","This does not modify the industrial districts from the Industries DLC.","Dies ändert nichts an den Industriebezirken des Industries DLC.","REPORT_NOTE_210","",""
"REPORT_NOTE_211","This does not work on growable buildings.","Das funktioniert nicht auf automatisch gebauten Gebäuden.","REPORT_NOTE_211","",""
"REPORT_NOTE_212","This doesn't affect tourists.","Dies wirkt sich nicht auf Touristen aus.","REPORT_NOTE_212","",""
"REPORT_NOTE_213","This has a 'ghost mode' which allows unsubscribing and still keep the game save 
accessible.","Dies hat einen 'Geister-Modus', der das Abbestellen erlaubt und trotzdem den Zugriff auf den Spielstand gewährleistet.","REPORT_NOTE_213","",""
"REPORT_NOTE_214","This is a standard, builtin mod uploaded to the Workshop.","Dies ist eine standardisierte, eingebaute Mod, die in den Workshop hochgeladen wurde.","REPORT_NOTE_214","",""
"REPORT_NOTE_215","This is a unofficial fixed version of the Toggleable Whiteness mod.","Dies ist eine inoffizielle, reparierte Version von Toggleable Whiteness.","REPORT_NOTE_215","",""
"REPORT_NOTE_216","This is aimed at asset creators, for testing purposes.","Dies richtet sich an Ersteller und dient zum Testen der erstellten Gegenstände.","REPORT_NOTE_216","",""
"REPORT_NOTE_217","This is especially meant for users that manually plop RICO buildings (with Ploppable RICO Revisited)","Diese Mod ist insbesondere für Benutzer wichtig, die Gebäude mit Ploppable RICO Revisited manuell platzieren.","REPORT_NOTE_217","",""
"REPORT_NOTE_218","This is for testing only and might be removed from the Workshop soon.","Dies dient nur Testzwecken und könnte daher irgendwann aus dem Workshop entfernt werden.","REPORT_NOTE_218","",""
"REPORT_NOTE_219","This is just a template for creating custom namelists.","Dies ist nur eine Vorlage für die Erstellung benutzerdefinierter Namenslisten.","REPORT_NOTE_219","",""
